asset_id,type,expiry_days,usage_hours,priority
6296,laptop,677,28376,1
6297,laptop,552,38055,3
6298,laptop,437,16003,1
6299,laptop,1953,86000,3
6300,laptop,1908,23734,3
6301,server,1618,60243,2
6302,iot,685,13849,3
6303,iot,1212,72522,2
6304,router,2796,3167,3
6305,iot,75,25494,3
6306,server,124,17315,3
6307,iot,820,51133,3
6308,server,1021,68969,2
6309,laptop,1595,25815,2
6310,server,2019,16843,1
6311,server,2803,60927,2
6312,router,1032,21361,2
6313,iot,2333,48208,1
6314,laptop,2790,49573,1
6315,laptop,242,23388,3
6316,server,365,30757,3
6317,iot,2128,33094,1
6318,router,298,73092,2
6319,iot,548,71684,2
6320,server,816,38755,2
6321,server,1101,78708,1
6322,router,1663,43837,1
6323,iot,474,22328,3
6324,router,63,88365,1
6325,server,2128,65735,1
6326,laptop,775,67861,3
6327,server,894,43678,3
6328,iot,1214,46274,1
6329,iot,1751,70848,1
6330,router,1882,47862,2
6331,server,2465,20216,1
6332,router,2752,35916,3
6333,server,2165,6635,3
6334,server,1927,6893,3
6335,server,492,8006,2
6336,router,2204,8877,1
6337,router,2617,65019,1
6338,iot,1637,60797,3
6339,server,208,58576,2
6340,server,78,61576,1
6341,iot,1531,53623,1
6342,server,2818,20886,1
6343,server,2807,12490,3
6344,laptop,221,77281,2
6345,iot,2894,72510,3
6346,iot,886,44926,3
6347,router,1612,61185,3
6348,laptop,642,77587,1
6349,laptop,325,85984,2
6350,laptop,681,54794,1
6351,server,2657,34472,2
6352,iot,294,2757,2
6353,server,2504,40702,1
6354,iot,698,21244,2
6355,iot,2864,54139,1
6356,laptop,1670,88948,2
6357,server,1193,66966,3
6358,laptop,606,56017,2
6359,router,1933,69675,1
6360,router,1717,58706,3
6361,iot,2340,23370,1
6362,server,2092,71436,1
6363,server,2041,59499,1
6364,router,1465,11220,2
6365,iot,2117,63268,3
6366,iot,1330,17940,3
6367,iot,244,23816,1
6368,laptop,1781,28803,3
6369,iot,1013,44460,1
6370,iot,754,89343,3
6371,server,2904,40171,2
6372,router,2461,5993,2
6373,server,690,78750,3
6374,server,609,26754,3
6375,server,973,62774,3
6376,router,2505,23023,3
6377,laptop,2026,78495,2
6378,router,1089,12133,3
6379,iot,968,7899,3
6380,iot,2418,56000,2
6381,laptop,629,38661,3
6382,router,2021,23594,1
6383,router,214,41793,2
6384,server,2999,81590,3
6385,router,659,69593,1
6386,iot,2071,57838,2
6387,laptop,452,79302,3
6388,laptop,363,20716,1
6389,iot,2848,55921,2
6390,router,1645,57934,1
6391,router,668,74039,3
6392,router,2939,42915,3
6393,iot,1591,53720,1
6394,laptop,1054,27464,3
6395,laptop,2260,25807,1
6396,server,109,85583,3
6397,router,2612,9200,3
6398,laptop,2354,80586,1
6399,laptop,57,53879,3
6400,router,892,64816,1
6401,server,1617,75708,1
6402,laptop,2056,16675,1
6403,router,1063,61383,1
6404,router,404,62942,1
6405,server,1189,59486,2
6406,server,2710,35066,1
6407,router,304,7148,3
6408,iot,1375,18856,3
6409,server,2160,81662,2
6410,iot,1497,6282,1
6411,server,2865,89470,1
6412,iot,2427,21410,2
6413,laptop,885,59145,2
6414,router,849,14873,1
6415,server,464,81535,2
6416,router,887,70872,1
6417,router,1502,10704,3
6418,laptop,27,58511,2
6419,iot,740,20893,1
6420,iot,2088,7940,1
6421,server,1070,54578,1
6422,server,85,84385,3
6423,server,933,45575,1
6424,iot,324,77625,1
6425,iot,173,66228,1
6426,iot,2952,36319,3
6427,router,2339,4616,3
6428,router,1381,54724,3
6429,iot,863,68063,3
6430,server,1082,78267,3
6431,server,421,33674,1
6432,router,1005,22380,2
6433,laptop,519,1178,1
6434,router,1671,32781,1
6435,laptop,2381,35461,2
6436,iot,1485,77363,1
6437,router,2808,7530,3
6438,laptop,490,41924,2
6439,iot,1010,9115,2
6440,server,188,58690,1
6441,laptop,2650,51169,3
6442,laptop,985,83481,3
6443,server,2687,32083,3
6444,server,88,41159,2
6445,iot,544,71110,3
6446,laptop,2544,8365,3
6447,iot,620,56225,3
6448,laptop,1319,38755,1
6449,laptop,130,75420,1
6450,laptop,1774,28599,2
6451,server,2523,46758,3
6452,router,2863,65201,1
6453,iot,2271,83419,1
6454,server,1915,343,1
6455,iot,1210,31478,1
6456,laptop,136,70797,1
6457,laptop,402,43323,2
6458,server,2980,70332,3
6459,router,439,7119,3
6460,laptop,2631,39796,1
6461,iot,531,78465,3
6462,iot,2260,13281,3
6463,laptop,1961,41850,1
6464,router,2836,19479,1
6465,router,1172,49444,2
6466,server,1841,58349,2
6467,laptop,306,5773,1
6468,iot,1379,920,2
6469,router,1904,56573,3
6470,iot,2032,4866,2
6471,iot,1496,59125,3
6472,server,1578,22784,3
6473,server,683,31485,1
6474,router,1489,41481,1
6475,router,1740,50625,2
6476,iot,1420,69876,2
6477,iot,2438,67028,2
6478,iot,1525,86856,2
6479,laptop,2966,61493,3
6480,laptop,252,58986,2
6481,laptop,1806,6867,3
6482,iot,2409,3091,3
6483,iot,1214,60440,3
6484,iot,2412,88149,2
6485,laptop,1711,83535,2
6486,server,1142,39919,2
6487,router,258,25860,3
6488,router,2018,36295,2
6489,server,684,81783,3
6490,server,1544,87149,2
6491,server,2490,1343,3
6492,server,2237,76178,2
6493,router,1880,61187,1
6494,iot,1612,10834,3
6495,laptop,2533,9644,2
6496,laptop,1556,79119,1
6497,iot,312,32410,1
6498,iot,837,87832,2
6499,laptop,1369,51080,2
6500,laptop,1533,26784,3
6501,iot,8,41717,3
6502,iot,1430,44964,2
6503,laptop,240,86985,3
6504,laptop,1825,17919,1
6505,iot,1270,14194,2
6506,iot,2786,65584,3
6507,iot,83,14592,3
6508,iot,2530,37258,1
6509,laptop,1324,40378,3
6510,laptop,414,33032,3
6511,router,409,39595,1
6512,laptop,1107,1844,3
6513,laptop,1816,9533,3
6514,iot,272,38123,1
6515,iot,2717,18772,3
6516,laptop,1444,82317,3
6517,iot,2084,65726,2
6518,laptop,1023,6646,3
6519,router,339,62428,2
6520,iot,856,84460,1
6521,iot,1705,2345,2
6522,laptop,571,25711,2
6523,server,2567,2346,2
6524,laptop,2940,13998,3
6525,server,1060,57141,1
6526,server,1351,25453,1
6527,iot,2721,63695,1
6528,server,2580,84778,2
6529,iot,1332,41256,1
6530,server,1001,56330,3
6531,server,1356,47985,3
6532,laptop,2807,9281,3
6533,iot,543,21005,1
6534,laptop,2726,77273,2
6535,iot,2595,77375,1
6536,laptop,2599,18928,2
6537,laptop,1678,47265,2
6538,laptop,2580,21725,3
6539,iot,1261,57736,3
6540,server,1633,46008,2
6541,laptop,1132,10250,2
6542,server,2255,20466,3
6543,router,467,11179,3
6544,laptop,573,16790,2
6545,laptop,609,51313,2
6546,server,196,62105,2
6547,iot,1637,63864,2
6548,iot,459,2943,3
6549,laptop,2216,13585,2
6550,laptop,2236,46761,2
6551,laptop,508,86581,3
6552,iot,320,38804,3
6553,router,912,71823,2
6554,laptop,397,50425,2
6555,router,1743,45894,1
6556,server,1883,40877,2
6557,laptop,2261,25931,2
6558,laptop,2376,36849,2
6559,laptop,540,63241,3
6560,laptop,856,88543,1
6561,laptop,1909,25829,1
6562,server,274,56586,3
6563,laptop,246,87631,1
6564,router,1407,15677,3
6565,iot,2234,1553,2
6566,laptop,1035,16666,2
6567,router,368,60827,1
6568,laptop,1858,2690,1
6569,iot,1778,27801,3
6570,iot,631,20381,1
6571,laptop,2127,53256,1
6572,iot,2780,30289,2
6573,server,2858,43723,3
6574,iot,257,12586,1
6575,iot,2599,52783,2
6576,laptop,768,7518,1
6577,server,595,27717,2
6578,laptop,2434,42856,3
6579,iot,2150,86680,1
6580,laptop,104,39577,2
6581,laptop,461,88540,3
6582,laptop,1626,5730,2
6583,iot,2280,81117,1
6584,server,2150,20123,3
6585,iot,1688,56457,1
6586,router,1809,75187,1
6587,server,436,6888,1
6588,router,1316,74979,3
6589,router,204,21017,2
6590,server,1811,76774,2
6591,server,322,19770,2
6592,router,1774,2546,2
6593,laptop,526,21940,3
6594,router,682,42991,1
6595,laptop,2853,34141,2
6596,server,1204,89276,2
6597,router,1456,51923,2
6598,iot,180,68727,1
6599,server,1691,88209,1
6600,laptop,1979,75051,3
6601,iot,1055,8163,2
6602,server,2609,8431,3
6603,laptop,1917,11755,1
6604,laptop,1196,39878,2
6605,iot,808,45814,1
6606,laptop,2985,18439,3
6607,router,1323,57978,2
6608,laptop,1175,35846,3
6609,laptop,851,33109,3
6610,router,144,9263,2
6611,server,2055,22429,3
6612,server,655,9932,3
6613,router,1279,39791,2
6614,server,2843,55950,3
6615,server,2680,56409,1
6616,laptop,1516,12421,2
6617,iot,2935,65096,3
6618,router,367,58693,3
6619,router,832,37305,3
6620,server,1345,9464,2
6621,iot,230,61105,1
6622,server,1874,26426,2
6623,router,1842,37972,2
6624,server,1957,8113,2
6625,iot,1918,76156,1
6626,router,1408,5453,3
6627,iot,2264,66595,2
6628,router,762,84443,1
6629,iot,599,22666,1
6630,router,2527,36306,2
6631,server,2344,32719,2
6632,laptop,545,68035,1
6633,server,1722,45078,3
6634,server,2531,56887,2
6635,server,1597,7327,1
6636,iot,978,38233,1
6637,laptop,2714,6755,1
6638,router,2289,15119,3
6639,server,2466,30252,3
6640,laptop,2966,28743,3
6641,router,2969,40057,1
6642,iot,453,7817,1
6643,router,2088,64374,2
6644,router,1716,72284,2
6645,laptop,1899,82213,1
6646,server,2009,47190,2
6647,router,1809,5992,2
6648,server,641,83365,2
6649,iot,1393,1406,1
6650,laptop,2305,42386,2
6651,server,2401,42013,3
6652,iot,1871,77096,3
6653,laptop,1982,27097,1
6654,server,1026,1942,1
6655,iot,2330,64390,2
6656,router,434,49060,3
6657,iot,491,41608,1
6658,router,966,34871,1
6659,router,2110,74902,2
6660,iot,1099,65259,1
6661,iot,214,14652,1
6662,router,2761,87359,3
6663,server,1046,11057,2
6664,router,1896,42986,2
6665,iot,1484,43837,3
6666,laptop,2830,39163,1
6667,iot,2329,57109,1
6668,server,1618,60501,1
6669,router,1246,71847,2
6670,iot,1065,25969,2
6671,laptop,1574,55477,3
6672,router,1515,42937,2
6673,router,305,70714,3
6674,iot,1805,30923,1
6675,router,153,63638,3
6676,server,2559,75307,3
6677,laptop,1971,14557,2
6678,router,2814,75804,1
6679,server,981,20012,2
6680,iot,2777,31018,1
6681,router,2371,18211,1
6682,laptop,1552,37013,3
6683,server,2515,87133,3
6684,iot,2048,20887,1
6685,laptop,477,50786,1
6686,laptop,2160,67555,3
6687,iot,2194,83563,2
6688,laptop,1569,18623,1
6689,iot,2339,38755,3
6690,laptop,1217,85,3
6691,server,85,49920,2
6692,laptop,2541,55091,3
6693,iot,1673,21829,3
6694,iot,2433,11479,2
6695,laptop,1443,46178,3
6696,iot,2615,12315,1
6697,router,797,54295,2
6698,router,262,38536,2
6699,iot,1638,77725,1
6700,laptop,1535,82598,2
6701,router,779,66195,3
6702,laptop,763,41924,3
6703,laptop,1746,39888,1
6704,server,2675,32623,2
6705,laptop,1314,63757,3
6706,iot,2882,72502,3
6707,server,2274,46543,3
6708,laptop,1127,15776,3
6709,laptop,2512,42099,1
6710,iot,260,86311,3
6711,router,2566,70151,1
6712,router,366,54071,1
6713,laptop,790,49568,2
6714,server,435,33896,3
6715,laptop,2287,8485,2
6716,server,1249,62706,1
6717,iot,721,49125,2
6718,router,504,88176,1
6719,laptop,1497,37087,2
6720,laptop,2099,55136,3
6721,laptop,2692,35822,3
6722,router,2414,32764,2
6723,router,1425,37871,2
6724,iot,1146,731,2
6725,laptop,2253,58946,1
6726,iot,2136,73973,1
6727,laptop,2649,71724,2
6728,server,846,77085,3
6729,router,2755,77100,3
6730,laptop,1432,56442,1
6731,server,718,0,3
6732,laptop,1802,46500,1
6733,laptop,2668,63144,1
6734,server,947,63877,2
6735,iot,2750,44357,3
6736,laptop,2478,27643,3
6737,iot,2099,84675,1
6738,server,1932,28319,3
6739,laptop,2500,38595,3
6740,laptop,2370,23665,3
6741,router,2149,38660,1
6742,laptop,1756,78373,3
6743,server,2244,79686,1
6744,server,1805,46519,1
6745,iot,1863,41786,3
6746,iot,182,83761,2
6747,iot,1498,36298,2
6748,iot,565,69448,3
6749,laptop,2037,79126,1
6750,laptop,212,74365,2
6751,laptop,1942,80470,3
6752,server,1790,66729,1
6753,server,866,41741,3
6754,laptop,988,4616,1
6755,iot,1195,2765,3
6756,iot,170,22252,2
6757,server,2657,28498,2
6758,server,492,12085,2
6759,iot,1748,63738,1
6760,iot,2199,85691,1
6761,server,644,32239,1
6762,server,1507,62172,1
6763,iot,2447,77425,2
6764,iot,2614,29925,1
6765,router,725,39971,3
6766,laptop,1353,59956,2
6767,laptop,1965,57299,3
6768,iot,2331,11452,2
6769,router,947,62678,2
6770,server,1819,76644,2
6771,laptop,64,61715,3
6772,router,262,5968,2
6773,server,892,42806,2
6774,server,653,84392,2
6775,iot,623,59798,3
6776,laptop,1155,42164,3
6777,laptop,2428,89360,3
6778,server,1188,59259,3
6779,router,126,20023,1
6780,server,2213,18690,1
6781,laptop,1862,30032,3
6782,iot,141,28120,2
6783,laptop,2634,29025,3
6784,server,2814,79798,1
6785,server,1431,70241,1
6786,iot,806,10923,3
6787,iot,820,29531,3
6788,server,411,14624,3
6789,router,571,59670,1
6790,iot,2429,48376,3
6791,iot,20,14256,2
6792,iot,1408,77897,3
6793,router,2989,50578,1
6794,router,55,25023,3
6795,laptop,693,59974,2
6796,router,25,59385,3
6797,laptop,311,21358,1
6798,router,447,15219,3
6799,iot,2761,52460,2
6800,router,1986,698,2
6801,laptop,309,31852,2
6802,router,1301,43270,2
6803,iot,2303,51330,2
6804,server,1903,88947,2
6805,server,2034,34013,2
6806,router,383,85821,1
6807,router,2675,39674,2
6808,iot,1801,17409,2
6809,laptop,1967,21472,1
6810,router,1873,64396,3
6811,iot,1982,930,1
6812,iot,229,2233,1
6813,laptop,812,27056,2
6814,server,2247,17187,2
6815,laptop,1642,83421,3
6816,iot,256,10843,2
6817,laptop,2400,63755,1
6818,server,2845,81082,1
6819,router,2956,16464,2
6820,iot,1670,10642,1
6821,router,2007,66534,2
6822,router,679,78040,3
6823,iot,1567,79689,1
6824,laptop,297,17922,1
6825,laptop,2683,59190,3
6826,router,2327,7347,1
6827,laptop,2125,48907,3
6828,iot,1380,46575,3
6829,server,2940,66159,2
6830,router,1220,39825,3
6831,iot,1255,36025,2
6832,server,228,11193,2
6833,router,2448,5212,3
6834,laptop,1989,49727,1
6835,iot,1304,958,1
6836,iot,2969,28377,3
6837,iot,1284,86345,1
6838,iot,2874,46588,2
6839,iot,76,67281,1
6840,server,232,76992,2
6841,iot,1309,63054,2
6842,laptop,2792,4022,2
6843,router,185,43890,2
6844,iot,2306,41424,1
6845,router,1488,64929,3
6846,laptop,1410,38265,1
6847,server,2845,45232,1
6848,iot,1812,8392,2
6849,server,2489,13097,2
6850,iot,2925,4073,2
6851,laptop,880,6081,2
6852,server,2378,35823,2
6853,laptop,286,22176,1
6854,router,2537,49861,1
6855,router,2739,81612,3
6856,iot,399,3051,3
6857,laptop,915,57471,2
6858,server,715,20435,3
6859,laptop,1532,55414,3
6860,server,1968,74383,1
6861,router,38,3529,2
6862,router,198,21744,3
6863,router,2099,37561,3
6864,laptop,1441,44929,2
6865,router,211,52347,1
6866,router,1836,37263,1
6867,laptop,1454,67632,1
6868,server,2954,57062,2
6869,server,1215,30607,2
6870,server,794,23429,1
6871,laptop,401,27880,3
6872,laptop,141,83403,1
6873,laptop,512,3892,1
6874,iot,2954,43817,3
6875,laptop,1387,88209,1
6876,laptop,1702,35158,3
6877,router,2867,21642,2
6878,iot,923,70398,2
6879,router,2239,13899,2
6880,server,266,78262,1
6881,router,1486,85296,1
6882,iot,1661,19422,3
6883,server,766,10490,1
6884,laptop,580,62039,1
6885,server,716,88777,3
6886,laptop,1991,6656,3
6887,iot,229,61878,2
6888,router,1623,82754,1
6889,iot,1665,49392,2
6890,router,2913,38542,1
6891,router,2815,53027,2
6892,laptop,2614,82609,1
6893,laptop,1463,10035,3
6894,router,364,27605,2
6895,iot,1176,15493,3
6896,laptop,2427,29604,3
6897,laptop,1482,47807,2
6898,server,1409,10378,1
6899,server,575,36096,2
6900,iot,1777,5142,2
6901,iot,1370,44570,1
6902,laptop,1210,14041,1
6903,server,287,71566,2
6904,router,647,82214,2
6905,router,1314,59741,3
6906,iot,1635,24510,3
6907,laptop,2362,78042,1
6908,server,2350,8007,2
6909,server,2812,68596,1
6910,server,2616,28041,1
6911,server,2068,19730,3
6912,router,2287,33053,2
6913,server,672,25830,3
6914,server,1956,88113,3
6915,laptop,551,40945,2
6916,iot,1842,18332,3
6917,server,744,1382,2
6918,server,2753,41269,3
6919,iot,2664,38081,3
6920,server,1103,52034,2
6921,router,9,59897,2
6922,laptop,1232,5674,3
6923,server,1964,67858,1
6924,iot,1680,62427,2
6925,iot,1912,16219,3
6926,server,637,26581,2
6927,router,2470,85504,3
6928,laptop,794,81935,1
6929,server,1062,54922,2
6930,router,2776,24102,3
6931,laptop,1831,72121,1
6932,server,1274,34083,1
6933,server,525,12772,1
6934,iot,1708,2180,3
6935,iot,2970,14421,1
6936,iot,1642,37851,3
6937,server,33,20760,1
6938,iot,2995,16642,2
6939,router,2335,69376,1
6940,iot,652,60948,1
6941,router,281,26429,3
6942,router,2523,73521,3
6943,iot,1858,15757,3
6944,iot,2196,43775,2
6945,server,1187,12883,1
6946,laptop,1109,54359,1
6947,server,488,59944,2
6948,laptop,2418,83959,2
6949,iot,797,53933,3
6950,iot,1241,40315,1
6951,iot,204,22250,1
6952,iot,1463,75438,3
6953,laptop,1244,14031,1
6954,iot,9,37072,1
6955,server,457,6705,2
6956,router,195,74910,3
6957,router,155,40841,2
6958,router,249,68241,1
6959,router,1561,19293,3
6960,server,1518,47095,1
6961,iot,22,88291,3
6962,iot,718,33559,1
6963,router,2895,57614,1
6964,server,538,63612,1
6965,server,1693,88326,1
6966,laptop,1519,6653,3
6967,router,10,58364,3
6968,iot,2673,25070,2
6969,iot,161,9445,3
6970,router,61,7562,3
6971,laptop,581,37688,3
6972,router,696,47404,2
6973,router,258,49261,2
6974,iot,228,85474,3
6975,iot,1240,51222,1
6976,iot,214,48551,3
6977,iot,2776,6129,2
6978,router,1564,75587,2
6979,router,478,21886,1
6980,laptop,567,29124,1
6981,router,7,2009,3
6982,server,2433,78023,3
6983,router,598,63683,2
6984,laptop,623,53624,2
6985,laptop,2439,40625,1
6986,router,2022,37941,3
6987,iot,1199,46619,2
6988,server,2152,57539,3
6989,router,1660,60863,3
6990,laptop,541,264,3
6991,iot,1704,29700,3
6992,iot,916,51425,3
6993,router,2341,89287,1
6994,iot,1333,30849,3
6995,router,2645,27015,1
6996,iot,1880,72572,2
6997,iot,271,86510,1
6998,server,2993,21629,2
6999,iot,640,74775,1
7000,laptop,552,39543,1
7001,laptop,1114,82854,2
7002,router,398,7794,1
7003,iot,2165,81803,2
7004,router,2112,84260,2
7005,server,84,53800,3
7006,laptop,1830,67327,2
7007,server,2324,64614,2
7008,iot,660,20345,1
7009,laptop,2503,15743,3
7010,router,402,13874,1
7011,laptop,2450,6496,2
7012,iot,1182,21610,3
7013,server,1602,52179,3
7014,server,2489,64342,2
7015,iot,2401,32859,1
7016,iot,2335,85012,3
7017,laptop,1875,10869,1
7018,laptop,2908,32749,1
7019,server,310,56159,3
7020,server,1194,70160,1
7021,router,1818,31186,1
7022,router,2956,72038,2
7023,router,2945,47749,2
7024,router,1118,55912,3
7025,router,1499,63376,3
7026,laptop,837,71131,2
7027,server,2864,23186,2
7028,router,100,929,1
7029,server,450,82527,3
7030,laptop,1463,79655,2
7031,server,1286,19735,2
7032,server,714,72289,3
7033,laptop,2695,20454,2
7034,server,1514,65676,3
7035,server,1232,5312,2
7036,router,1104,60027,3
7037,laptop,1313,4290,3
7038,laptop,836,5740,2
7039,iot,994,36333,2
7040,server,590,71389,3
7041,iot,1566,50897,1
7042,server,327,2813,1
7043,router,679,19370,2
7044,iot,2810,971,1
7045,laptop,358,36633,1
7046,iot,2127,47109,1
7047,iot,791,12172,1
7048,iot,307,64165,1
7049,iot,2976,56656,2
7050,iot,787,39145,1
7051,iot,1308,20378,3
7052,iot,1222,63230,2
7053,server,1889,29743,3
7054,iot,2121,72723,1
7055,iot,2098,63017,1
7056,server,1223,32746,2
7057,router,2061,35478,3
7058,router,2655,59723,2
7059,iot,279,32227,1
7060,server,1939,22675,3
7061,iot,696,51546,2
7062,iot,2411,69194,2
7063,laptop,784,38826,1
7064,laptop,2743,74929,3
7065,server,1753,58012,2
7066,iot,1104,89110,3
7067,router,1467,72171,1
7068,server,835,80372,1
7069,router,917,47204,1
7070,iot,954,70476,2
7071,router,2974,33194,2
7072,router,919,14853,1
7073,router,1325,31165,2
7074,laptop,1251,47732,2
7075,iot,1673,30204,3
7076,router,1795,62308,1
7077,router,2695,60952,2
7078,server,1569,20092,1
7079,router,1398,10998,1
7080,server,551,61606,3
7081,laptop,203,73115,2
7082,iot,360,36456,2
7083,iot,2969,69659,2
7084,iot,2099,29316,1
7085,router,1729,65050,3
7086,server,2201,28843,3
7087,laptop,1420,76615,3
7088,laptop,222,84924,1
7089,iot,1983,61856,2
7090,iot,687,15329,1
7091,iot,1755,41902,3
7092,server,2667,38805,1
7093,laptop,2643,45514,2
7094,laptop,885,60824,2
7095,laptop,455,63276,3
7096,iot,2198,407,2
7097,router,502,71274,2
7098,laptop,730,24206,2
7099,server,2528,7890,3
7100,router,860,80869,2
7101,server,855,14156,2
7102,laptop,2649,25456,1
7103,server,2431,41182,1
7104,router,1403,40778,2
7105,server,1470,57520,2
7106,iot,456,56145,1
7107,laptop,2490,42454,2
7108,router,61,76765,2
7109,iot,151,42196,3
7110,iot,2938,16973,1
7111,router,1488,56361,2
7112,iot,1519,1131,1
7113,iot,1592,77572,2
7114,laptop,1844,89740,2
7115,laptop,2691,56905,2
7116,laptop,300,50808,3
7117,server,2414,74891,1
7118,server,1153,38970,1
7119,router,1291,63552,3
7120,iot,1287,64690,1
7121,router,2855,63457,3
7122,router,1482,63037,3
7123,server,674,86286,1
7124,laptop,833,18817,2
7125,server,858,21547,2
7126,router,1293,63889,2
7127,iot,1,31479,1
7128,iot,566,10803,2
7129,iot,300,73845,1
7130,laptop,1160,72945,3
7131,laptop,2005,16547,1
7132,server,2505,37091,2
7133,server,2061,84499,1
7134,laptop,25,2768,2
7135,router,2656,50492,1
7136,server,1815,72460,2
7137,router,514,89547,1
7138,iot,2815,86150,1
7139,router,719,49674,2
7140,router,2348,47894,3
7141,laptop,2635,47871,1
7142,server,1926,89856,1
7143,server,1444,74526,1
7144,iot,2216,2860,1
7145,server,611,20521,3
7146,server,945,20457,1
7147,laptop,33,63934,3
7148,laptop,2738,3495,2
7149,router,843,26771,2
7150,router,1468,23887,2
7151,router,1758,8067,1
7152,server,710,19454,2
7153,iot,1264,6378,3
7154,iot,857,3770,3
