product_id,warehouse,stock,category,priority
6296,42,326,food,1
6297,27,20,tech,3
6298,6,177,medicine,2
6299,44,455,food,3
6300,39,734,tech,3
6301,6,562,food,2
6302,9,143,medicine,1
6303,5,409,medicine,3
6304,4,486,medicine,1
6305,43,90,tech,3
6306,23,893,medicine,3
6307,39,585,tech,3
6308,30,16,medicine,1
6309,38,46,tech,2
6310,40,535,medicine,3
6311,28,863,tech,3
6312,4,438,food,2
6313,19,828,food,2
6314,55,847,tech,1
6315,18,755,medicine,1
6316,30,318,medicine,1
6317,12,770,food,3
6318,13,342,tech,3
6319,5,308,medicine,1
6320,10,51,medicine,1
6321,43,434,tech,3
6322,19,27,food,2
6323,32,352,medicine,1
6324,42,242,food,1
6325,57,899,medicine,3
6326,27,298,medicine,2
6327,16,343,medicine,1
6328,48,236,medicine,3
6329,48,848,medicine,1
6330,19,684,food,3
6331,48,849,tech,2
6332,53,129,tech,2
6333,2,774,medicine,1
6334,41,312,food,2
6335,2,327,medicine,1
6336,7,154,tech,2
6337,35,673,medicine,2
6338,52,631,medicine,3
6339,7,481,tech,1
6340,28,36,tech,2
6341,7,256,tech,3
6342,51,399,tech,1
6343,51,250,tech,2
6344,51,306,food,3
6345,22,161,medicine,2
6346,23,662,food,3
6347,24,634,food,2
6348,34,183,food,3
6349,56,746,tech,2
6350,40,785,food,3
6351,4,321,medicine,2
6352,47,598,medicine,3
6353,55,685,tech,2
6354,50,450,tech,1
6355,54,359,food,1
6356,49,527,medicine,3
6357,20,471,food,3
6358,37,799,medicine,1
6359,39,344,medicine,2
6360,20,381,food,2
6361,50,243,food,1
6362,14,58,food,2
6363,8,37,food,1
6364,5,526,tech,2
6365,7,620,tech,3
6366,8,380,food,2
6367,46,575,tech,2
6368,45,262,food,1
6369,5,36,medicine,3
6370,2,388,medicine,3
6371,37,642,medicine,1
6372,46,438,tech,1
6373,4,587,food,2
6374,45,67,food,3
6375,22,536,food,1
6376,28,707,medicine,3
6377,54,515,medicine,3
6378,44,140,food,1
6379,18,628,tech,3
6380,44,493,food,3
6381,33,316,tech,3
6382,15,189,tech,2
6383,4,490,food,1
6384,9,290,food,1
6385,1,582,tech,3
6386,17,847,food,2
6387,40,761,tech,1
6388,54,153,food,1
6389,26,558,food,1
6390,17,786,tech,1
6391,58,437,food,3
6392,34,165,food,3
6393,39,603,tech,2
6394,47,322,medicine,2
6395,43,356,food,1
6396,37,462,medicine,3
6397,30,136,tech,2
6398,49,829,food,2
6399,30,570,tech,1
6400,53,436,medicine,1
6401,32,684,food,3
6402,20,172,tech,2
6403,6,499,medicine,1
6404,28,715,tech,3
6405,28,805,food,1
6406,2,352,medicine,3
6407,30,193,medicine,2
6408,25,702,medicine,1
6409,27,329,food,1
6410,16,581,food,2
6411,54,803,medicine,2
6412,59,230,food,3
6413,54,97,food,3
6414,28,348,tech,3
6415,30,209,medicine,2
6416,4,821,medicine,3
6417,55,456,tech,2
6418,52,857,tech,2
6419,41,273,medicine,3
6420,38,704,medicine,2
6421,34,221,food,3
6422,6,32,tech,2
6423,5,186,medicine,2
6424,42,587,medicine,3
6425,57,898,tech,3
6426,18,200,tech,1
6427,37,752,tech,2
6428,30,91,tech,2
6429,28,304,tech,2
6430,10,486,medicine,2
6431,19,308,food,2
6432,20,64,tech,3
6433,52,36,food,2
6434,47,472,medicine,3
6435,12,444,food,1
6436,25,171,medicine,3
6437,47,746,food,2
6438,21,302,food,1
6439,31,458,food,1
6440,51,154,medicine,2
6441,27,583,medicine,2
6442,56,848,tech,3
6443,35,293,medicine,1
6444,46,69,medicine,2
6445,48,379,food,1
6446,32,274,medicine,2
6447,8,444,medicine,3
6448,4,688,tech,3
6449,34,357,medicine,2
6450,22,0,medicine,1
6451,1,230,medicine,3
6452,21,45,medicine,2
6453,36,684,tech,2
6454,39,335,food,2
6455,57,415,food,1
6456,30,501,medicine,1
6457,26,704,tech,3
6458,51,833,food,3
6459,8,492,food,2
6460,18,385,tech,2
6461,55,66,food,2
6462,51,599,food,2
6463,52,707,food,2
6464,16,846,tech,1
6465,35,613,food,2
6466,23,693,food,3
6467,44,274,tech,1
6468,59,318,tech,2
6469,7,491,food,1
6470,29,38,food,1
6471,43,3,tech,3
6472,17,449,food,3
6473,7,471,medicine,1
6474,20,382,tech,3
6475,32,437,food,2
6476,51,845,food,3
6477,10,852,food,3
6478,12,194,medicine,1
6479,9,51,medicine,3
6480,35,480,tech,2
6481,25,387,medicine,1
6482,9,58,medicine,3
6483,40,206,food,1
6484,28,469,medicine,2
6485,14,265,medicine,3
6486,2,120,medicine,1
6487,29,278,medicine,1
6488,48,838,food,2
6489,28,356,medicine,3
6490,38,772,tech,1
6491,41,119,food,3
6492,48,420,tech,3
6493,22,307,medicine,3
6494,30,282,medicine,1
6495,18,846,tech,1
6496,13,640,medicine,1
6497,4,428,food,1
6498,13,620,food,1
6499,12,433,food,1
6500,19,144,food,3
6501,47,454,tech,3
6502,42,78,medicine,2
6503,58,156,food,3
6504,4,141,medicine,2
6505,14,669,food,1
6506,41,524,food,1
6507,11,79,medicine,1
6508,22,750,food,1
6509,11,681,tech,3
6510,26,434,tech,2
6511,59,668,food,1
6512,58,202,tech,1
6513,48,457,medicine,3
6514,22,139,medicine,2
6515,12,92,tech,1
6516,47,34,tech,2
6517,49,358,food,2
6518,34,634,food,2
6519,1,187,tech,3
6520,23,836,food,3
6521,56,149,tech,2
6522,42,183,medicine,1
6523,57,238,food,2
6524,20,134,medicine,1
6525,39,458,food,2
6526,39,153,tech,1
6527,12,898,food,2
6528,32,485,medicine,2
6529,16,40,food,3
6530,56,423,tech,1
6531,58,168,food,1
6532,25,547,food,3
6533,45,281,food,1
6534,48,883,medicine,3
6535,8,733,medicine,3
6536,24,762,food,2
6537,9,361,food,2
6538,26,26,food,2
6539,54,238,tech,3
6540,54,640,medicine,3
6541,46,524,tech,1
6542,37,376,food,3
6543,3,579,medicine,2
6544,22,626,tech,1
6545,37,10,medicine,3
6546,18,844,tech,3
6547,51,664,medicine,3
6548,43,867,food,3
6549,23,54,medicine,3
6550,28,643,tech,3
6551,45,716,medicine,3
6552,28,318,tech,1
6553,39,336,medicine,2
6554,38,151,food,2
6555,27,711,food,2
6556,42,336,food,1
6557,57,262,food,1
6558,44,548,tech,1
6559,5,358,tech,1
6560,47,346,food,2
6561,10,688,tech,3
6562,33,874,food,1
6563,23,577,medicine,1
6564,7,457,food,1
6565,17,769,food,3
6566,57,132,food,3
6567,4,76,medicine,3
6568,40,727,tech,3
6569,6,640,tech,1
6570,39,683,food,2
6571,36,877,food,3
6572,45,186,tech,2
6573,8,60,medicine,3
6574,58,79,medicine,3
6575,42,375,tech,1
6576,53,22,tech,2
6577,46,779,tech,1
6578,35,604,medicine,1
6579,54,293,medicine,3
6580,23,524,medicine,1
6581,12,829,food,2
6582,54,724,food,3
6583,30,669,medicine,3
6584,20,725,tech,2
6585,5,288,food,2
6586,20,415,food,3
6587,12,14,medicine,1
6588,44,645,tech,3
6589,42,641,medicine,3
6590,46,762,tech,3
6591,23,255,food,3
6592,55,872,medicine,1
6593,12,778,medicine,2
6594,53,557,tech,3
6595,41,156,tech,2
6596,27,103,tech,1
6597,26,587,medicine,3
6598,1,387,medicine,3
6599,48,79,food,1
6600,43,853,medicine,3
6601,55,455,tech,3
6602,29,297,medicine,1
6603,13,898,medicine,2
6604,48,24,tech,1
6605,33,405,food,1
6606,27,884,food,1
6607,42,490,medicine,1
6608,2,376,food,2
6609,28,261,medicine,1
6610,25,535,food,1
6611,11,672,food,2
6612,55,206,food,3
6613,36,767,food,1
6614,40,117,tech,1
6615,1,753,tech,3
6616,48,26,food,3
6617,27,38,food,2
6618,33,763,medicine,1
6619,24,569,food,3
6620,19,464,medicine,3
6621,16,54,medicine,1
6622,33,146,medicine,1
6623,55,253,medicine,1
6624,26,705,food,3
6625,19,167,medicine,3
6626,4,417,food,1
6627,2,879,food,3
6628,26,612,food,2
6629,15,835,medicine,2
6630,8,9,food,1
6631,40,11,food,2
6632,11,692,food,2
6633,54,459,medicine,3
6634,12,425,medicine,2
6635,36,583,tech,2
6636,21,522,tech,2
6637,24,458,food,1
6638,17,23,medicine,2
6639,50,314,food,3
6640,14,421,tech,3
6641,5,493,medicine,1
6642,2,857,food,1
6643,38,710,tech,1
6644,7,416,tech,3
6645,9,485,food,2
6646,35,599,medicine,2
6647,12,817,medicine,1
6648,47,459,medicine,3
6649,23,856,medicine,2
6650,18,794,food,1
6651,32,589,food,3
6652,58,390,food,2
6653,12,828,medicine,1
6654,11,507,tech,1
6655,21,148,medicine,2
6656,1,746,tech,2
6657,9,881,medicine,2
6658,12,881,food,1
6659,18,633,tech,1
6660,21,640,tech,2
6661,28,250,tech,2
6662,14,893,food,3
6663,45,52,tech,3
6664,4,517,tech,2
6665,3,738,food,3
6666,29,251,medicine,1
6667,53,147,food,3
6668,30,427,food,1
6669,47,59,tech,1
6670,16,842,tech,1
6671,11,41,food,2
6672,56,33,tech,3
6673,12,438,tech,1
6674,1,154,medicine,2
6675,37,165,food,2
6676,16,176,medicine,3
6677,8,534,medicine,2
6678,48,195,medicine,3
6679,34,432,food,2
6680,56,135,tech,3
6681,25,15,medicine,3
6682,26,58,tech,2
6683,47,321,tech,3
6684,51,619,medicine,3
6685,5,484,tech,1
6686,5,220,food,2
6687,3,8,food,2
6688,10,196,food,3
6689,37,146,food,3
6690,37,292,medicine,1
6691,49,823,medicine,3
6692,16,763,tech,1
6693,47,300,food,2
6694,4,631,medicine,3
6695,47,83,food,2
6696,38,292,food,3
6697,38,277,medicine,1
6698,31,414,medicine,2
6699,4,284,medicine,1
6700,46,719,medicine,2
6701,39,672,food,2
6702,59,123,food,3
6703,12,369,medicine,1
6704,3,357,tech,2
6705,16,193,tech,2
6706,27,388,medicine,1
6707,10,733,medicine,2
6708,59,148,food,3
6709,5,282,medicine,3
6710,36,840,medicine,3
6711,34,306,tech,1
6712,42,866,medicine,2
6713,6,846,tech,3
6714,13,48,food,1
6715,31,619,tech,1
6716,12,260,food,1
6717,55,398,medicine,1
6718,4,850,tech,3
6719,56,807,food,3
6720,36,229,food,3
6721,59,109,food,3
6722,4,285,food,2
6723,20,816,medicine,1
6724,17,187,tech,1
6725,33,92,tech,3
6726,10,35,food,1
6727,41,226,medicine,2
6728,50,683,medicine,1
6729,26,813,tech,2
6730,16,390,medicine,2
6731,12,304,medicine,3
6732,21,91,medicine,2
6733,48,271,tech,1
6734,26,484,medicine,2
6735,37,736,food,1
6736,1,45,tech,3
6737,47,66,tech,1
6738,5,839,medicine,3
6739,23,81,food,2
6740,49,830,medicine,1
6741,20,231,food,3
6742,15,559,food,2
6743,52,2,tech,1
6744,18,771,food,2
6745,45,598,food,3
6746,33,369,food,2
6747,3,625,food,3
6748,54,677,medicine,2
6749,17,674,tech,2
6750,3,102,medicine,1
6751,18,17,medicine,2
6752,46,535,medicine,1
6753,9,25,food,2
6754,50,386,food,1
6755,14,568,tech,3
6756,23,680,food,3
6757,40,406,medicine,2
6758,46,0,medicine,1
6759,34,331,medicine,2
6760,36,366,medicine,1
6761,26,215,tech,3
6762,32,765,medicine,1
6763,40,843,food,2
6764,15,891,tech,2
6765,4,126,food,1
6766,53,282,food,1
6767,1,417,tech,3
6768,6,674,tech,3
6769,2,118,tech,2
6770,26,706,tech,3
6771,35,633,tech,1
6772,42,669,tech,2
6773,42,142,food,3
6774,48,823,food,2
6775,49,482,food,3
6776,48,704,tech,2
6777,30,669,tech,3
6778,8,790,tech,1
6779,2,534,tech,1
6780,18,811,food,3
6781,28,340,medicine,1
6782,5,469,food,2
6783,32,249,tech,2
6784,4,513,tech,3
6785,37,652,food,2
6786,3,296,tech,2
6787,43,722,tech,3
6788,43,765,tech,1
6789,8,721,tech,1
6790,59,728,food,2
6791,49,595,tech,1
6792,58,566,medicine,2
6793,18,580,food,3
6794,4,452,tech,3
6795,24,767,tech,3
6796,58,810,tech,2
6797,13,616,medicine,1
6798,8,439,medicine,1
6799,25,360,food,2
6800,59,170,food,3
6801,23,616,medicine,3
6802,23,689,medicine,1
6803,42,867,tech,1
6804,19,238,food,1
6805,17,378,food,3
6806,14,288,food,3
6807,23,530,medicine,1
6808,40,853,tech,1
6809,3,433,tech,3
6810,18,707,tech,1
6811,28,759,tech,2
6812,58,829,medicine,2
6813,40,846,tech,1
6814,50,897,medicine,3
6815,54,158,medicine,2
6816,16,856,medicine,1
6817,5,632,medicine,3
6818,56,30,medicine,2
6819,44,123,food,2
6820,23,764,food,3
6821,10,430,medicine,2
6822,31,854,tech,1
6823,13,370,food,1
6824,57,10,medicine,2
6825,36,257,tech,1
6826,23,465,medicine,1
6827,54,206,food,2
6828,6,468,tech,1
6829,17,290,food,1
6830,38,615,food,3
6831,31,316,medicine,3
6832,3,560,food,2
6833,43,426,medicine,2
6834,20,362,medicine,1
6835,13,353,food,2
6836,28,683,tech,2
6837,38,385,medicine,1
6838,43,608,food,1
6839,41,597,food,2
6840,27,603,food,1
6841,22,322,medicine,2
6842,14,804,food,1
6843,51,730,food,1
6844,27,752,tech,3
6845,37,468,medicine,2
6846,25,110,tech,2
6847,47,418,medicine,1
6848,6,299,tech,3
6849,34,139,food,2
6850,15,746,food,3
6851,45,523,food,1
6852,16,288,food,1
6853,50,392,food,1
6854,26,653,food,2
6855,50,246,tech,1
6856,33,640,tech,3
6857,6,421,food,1
6858,50,15,medicine,2
6859,41,230,tech,1
6860,58,323,food,2
6861,12,396,tech,1
6862,4,396,tech,1
6863,28,348,medicine,2
6864,3,9,medicine,2
6865,42,317,medicine,2
6866,22,182,tech,2
6867,6,70,food,2
6868,42,597,tech,1
6869,52,472,tech,2
6870,8,673,food,3
6871,26,157,food,2
6872,40,417,medicine,3
6873,55,198,food,2
6874,59,297,food,3
6875,52,342,medicine,2
6876,37,532,tech,1
6877,43,747,tech,2
6878,20,99,tech,2
6879,59,10,medicine,2
6880,29,222,tech,3
6881,1,529,food,3
6882,26,380,medicine,2
6883,53,347,tech,3
6884,29,653,medicine,3
6885,43,530,medicine,1
6886,51,565,food,1
6887,52,656,food,3
6888,9,155,tech,1
6889,15,101,food,2
6890,42,155,tech,2
6891,33,486,medicine,1
6892,26,701,medicine,3
6893,7,80,tech,1
6894,20,795,medicine,3
6895,13,603,food,3
6896,19,130,medicine,2
6897,27,784,medicine,2
6898,36,183,food,2
6899,22,423,tech,1
6900,43,822,medicine,3
6901,13,528,food,1
6902,17,503,food,1
6903,56,155,tech,3
6904,19,199,food,3
6905,28,374,food,3
6906,55,824,food,2
6907,47,654,tech,1
6908,48,337,tech,3
6909,13,270,medicine,2
6910,52,26,medicine,2
6911,24,832,food,1
6912,13,804,medicine,3
6913,51,76,food,1
6914,47,604,tech,2
6915,18,489,medicine,3
6916,57,643,tech,3
6917,38,431,medicine,1
6918,44,879,tech,1
6919,57,736,food,1
6920,34,419,tech,2
6921,35,794,tech,3
6922,13,334,food,2
6923,20,802,food,3
6924,58,730,tech,3
6925,14,335,medicine,2
6926,3,530,tech,2
6927,23,211,food,3
6928,49,198,medicine,1
6929,54,31,tech,1
6930,28,821,tech,2
6931,34,137,food,3
6932,36,683,tech,3
6933,38,695,tech,2
6934,56,654,tech,3
6935,18,181,tech,1
6936,34,676,medicine,3
6937,50,29,medicine,1
6938,30,219,medicine,2
6939,32,658,medicine,2
6940,22,534,food,1
6941,15,812,tech,3
6942,12,622,food,2
6943,34,150,tech,2
6944,36,110,medicine,3
6945,37,82,food,3
6946,52,255,tech,3
6947,32,784,medicine,2
6948,28,347,medicine,1
6949,48,130,medicine,3
6950,18,820,medicine,2
6951,15,351,food,1
6952,2,822,medicine,2
6953,31,41,medicine,1
6954,55,663,tech,1
6955,6,176,tech,2
6956,25,339,tech,3
6957,8,480,tech,3
6958,42,163,food,2
6959,55,491,food,1
6960,59,590,medicine,3
6961,35,318,food,1
6962,27,208,tech,2
6963,18,492,tech,1
6964,25,63,medicine,3
6965,50,51,tech,3
6966,1,172,medicine,1
6967,11,435,tech,2
6968,34,640,medicine,2
6969,30,869,tech,2
6970,19,486,food,2
6971,51,552,food,2
6972,5,299,medicine,3
6973,4,591,medicine,1
6974,18,43,food,2
6975,13,587,food,2
6976,20,516,food,1
6977,48,850,medicine,2
6978,25,15,medicine,2
6979,52,718,tech,1
6980,20,243,tech,2
6981,9,92,food,3
6982,2,432,medicine,2
6983,23,95,food,2
6984,45,807,tech,1
6985,25,546,medicine,2
6986,28,176,tech,1
6987,27,511,medicine,1
6988,29,159,medicine,2
6989,51,568,food,2
6990,24,750,tech,2
6991,48,818,medicine,3
6992,32,514,food,1
6993,48,690,tech,1
6994,59,499,medicine,3
6995,19,400,food,1
6996,50,667,tech,3
6997,13,110,tech,1
6998,44,293,tech,2
6999,5,535,food,3
7000,18,82,medicine,1
7001,50,582,tech,1
7002,53,381,medicine,2
7003,1,755,food,3
7004,44,327,tech,3
7005,15,10,medicine,3
7006,10,493,tech,1
7007,17,657,medicine,1
7008,55,504,tech,3
7009,11,881,food,2
7010,15,321,food,3
7011,1,416,food,3
7012,52,852,food,2
7013,42,339,food,2
7014,30,241,tech,3
7015,20,372,tech,1
7016,43,260,tech,1
7017,3,450,food,1
7018,53,557,medicine,1
7019,40,241,food,3
7020,6,169,tech,2
7021,5,25,medicine,3
7022,25,379,medicine,3
7023,59,243,food,2
7024,22,657,tech,2
7025,7,450,food,3
7026,33,145,tech,2
7027,48,425,medicine,3
7028,50,287,food,2
7029,29,26,tech,1
7030,12,319,medicine,1
7031,15,743,food,2
7032,20,26,tech,1
7033,3,851,food,3
7034,8,22,tech,3
7035,23,898,tech,3
7036,29,748,tech,3
7037,13,431,tech,3
7038,27,788,tech,3
7039,5,394,tech,1
7040,28,793,tech,1
7041,53,365,food,2
7042,13,787,food,1
7043,41,872,tech,1
7044,41,592,medicine,2
7045,17,88,tech,2
7046,36,275,food,2
7047,42,664,food,3
7048,56,525,tech,2
7049,59,844,tech,2
7050,10,503,food,1
7051,47,678,tech,2
7052,42,164,food,3
7053,35,762,tech,1
7054,33,615,medicine,2
7055,19,776,tech,1
7056,24,106,tech,3
7057,33,408,food,1
7058,17,338,tech,1
7059,59,80,tech,3
7060,9,788,food,1
7061,54,528,tech,2
7062,34,683,tech,2
7063,35,170,food,3
7064,12,400,food,3
7065,6,876,food,1
7066,46,808,food,3
7067,45,94,tech,2
7068,1,509,medicine,3
7069,20,260,food,1
7070,2,470,food,1
7071,53,542,tech,3
7072,8,755,food,1
7073,44,623,tech,2
7074,31,54,medicine,2
7075,26,2,food,3
7076,59,879,medicine,3
7077,42,269,tech,2
7078,8,819,medicine,2
7079,19,291,tech,2
7080,8,308,tech,3
7081,38,392,food,3
7082,29,731,tech,2
7083,57,256,tech,2
7084,27,892,medicine,3
7085,46,172,medicine,2
7086,36,328,tech,3
7087,7,518,tech,3
7088,47,391,medicine,1
7089,22,196,tech,2
7090,42,857,food,2
7091,18,735,medicine,2
7092,46,265,food,3
7093,11,292,food,3
7094,58,631,tech,1
7095,18,138,medicine,2
7096,57,496,tech,1
7097,27,704,medicine,2
7098,26,625,medicine,3
7099,55,716,tech,3
7100,1,497,medicine,3
7101,26,563,tech,3
7102,59,299,food,3
7103,35,400,medicine,3
7104,16,107,food,2
7105,31,668,food,3
7106,52,769,food,1
7107,31,199,medicine,1
7108,55,425,tech,1
7109,23,635,medicine,1
7110,33,424,food,3
7111,24,259,food,2
7112,33,49,food,1
7113,47,490,medicine,1
7114,8,383,food,3
7115,20,11,tech,2
7116,44,686,medicine,1
7117,21,443,medicine,2
7118,17,250,medicine,3
7119,11,684,medicine,2
7120,39,198,tech,3
7121,23,609,medicine,1
7122,14,55,tech,2
7123,41,361,food,3
7124,43,640,food,2
7125,50,850,tech,1
7126,1,526,tech,2
7127,36,427,tech,1
7128,31,59,food,2
7129,21,837,tech,1
7130,18,528,medicine,1
7131,29,176,tech,3
7132,1,534,tech,1
7133,56,78,tech,2
7134,34,848,food,1
7135,5,312,food,1
7136,21,64,medicine,2
7137,31,777,food,1
7138,30,67,medicine,1
7139,14,471,food,3
7140,34,35,tech,2
7141,21,596,food,1
7142,52,638,medicine,1
7143,31,403,food,1
7144,27,110,food,3
7145,32,243,tech,2
7146,2,468,medicine,2
7147,20,369,medicine,2
7148,21,460,food,1
7149,25,706,medicine,1
7150,46,406,medicine,3
7151,12,103,food,1
7152,28,141,food,2
7153,29,356,medicine,1
7154,16,455,medicine,1
7155,20,802,food,3
7156,27,362,tech,2
7157,29,679,medicine,3
7158,6,340,food,3
7159,51,179,tech,1
7160,26,73,tech,1
7161,51,187,tech,3
7162,17,128,tech,1
7163,50,422,medicine,3
7164,1,730,food,3
7165,57,872,tech,3
7166,54,312,tech,3
7167,49,174,tech,3
7168,31,732,medicine,1
7169,33,692,food,2
7170,31,705,tech,1
7171,51,148,medicine,1
7172,11,750,medicine,3
7173,55,829,medicine,1
7174,18,221,tech,3
7175,50,156,tech,3
7176,45,386,tech,3
7177,45,264,tech,2
7178,53,208,medicine,1
7179,18,709,medicine,1
7180,58,810,medicine,2
7181,29,73,medicine,1
7182,41,272,medicine,2
7183,34,275,food,1
7184,18,115,tech,1
7185,35,239,medicine,2
7186,38,850,tech,2
7187,42,724,tech,3
7188,2,50,medicine,3
7189,26,498,medicine,1
7190,5,445,medicine,2
7191,49,755,food,2
7192,57,383,medicine,1
7193,27,453,food,2
7194,14,156,food,1
7195,39,393,medicine,3
7196,23,783,food,1
7197,39,188,tech,2
7198,29,402,tech,3
7199,59,271,medicine,1
7200,42,33,food,3
7201,6,662,medicine,1
7202,5,813,food,1
7203,1,641,tech,2
7204,37,345,medicine,1
7205,41,109,medicine,2
7206,14,778,medicine,2
7207,25,305,tech,3
7208,21,652,medicine,1
7209,11,865,tech,1
7210,48,852,medicine,1
7211,7,542,tech,2
7212,56,486,tech,3
7213,30,222,medicine,2
7214,56,814,medicine,3
7215,32,843,medicine,2
7216,48,13,tech,3
7217,1,438,tech,1
7218,25,207,medicine,3
7219,41,872,medicine,1
7220,32,805,medicine,1
7221,9,553,tech,1
7222,57,649,food,1
7223,50,224,food,3
7224,42,72,medicine,2
7225,4,851,medicine,3
7226,58,303,medicine,3
7227,29,483,medicine,3
7228,42,413,medicine,1
7229,52,289,medicine,1
7230,7,808,medicine,3
7231,16,274,medicine,1
7232,42,778,food,2
7233,49,179,medicine,2
7234,16,58,food,2
7235,16,681,food,2
7236,50,237,medicine,1
7237,2,604,tech,1
7238,21,632,medicine,1
7239,29,270,food,3
7240,49,734,food,3
7241,26,466,medicine,3
7242,46,148,tech,3
7243,6,647,food,2
7244,27,324,medicine,2
7245,48,166,food,2
7246,59,53,medicine,2
7247,27,676,tech,2
7248,10,120,tech,1
7249,58,686,medicine,3
7250,5,563,food,1
7251,14,728,medicine,3
7252,19,639,tech,2
7253,30,151,food,2
7254,14,535,tech,2
7255,1,470,tech,2
7256,35,369,tech,2
7257,1,684,tech,3
7258,12,303,food,3
7259,14,239,medicine,1
7260,47,611,food,2
7261,53,71,tech,3
7262,7,40,tech,2
7263,11,93,medicine,3
7264,40,767,food,1
7265,21,533,food,2
7266,50,329,medicine,1
7267,46,27,food,3
7268,58,79,medicine,1
7269,51,300,food,1
7270,26,220,food,2
7271,39,490,medicine,2
7272,12,249,medicine,1
7273,35,838,medicine,2
7274,7,67,tech,2
7275,23,339,tech,2
7276,9,810,medicine,2
7277,35,133,tech,1
7278,17,619,tech,1
7279,45,794,medicine,1
7280,58,664,medicine,3
7281,19,523,tech,2
7282,48,674,medicine,3
7283,55,433,tech,3
7284,29,318,food,3
7285,1,221,food,2
7286,8,79,food,3
7287,52,824,tech,3
7288,33,707,tech,2
7289,40,396,medicine,2
7290,43,416,medicine,1
7291,38,894,food,2
7292,25,304,medicine,1
7293,59,15,medicine,3
7294,52,807,medicine,3
7295,22,800,tech,2
7296,8,545,food,2
7297,46,288,food,1
7298,36,851,medicine,3
7299,19,710,medicine,3
7300,6,66,tech,2
7301,18,128,tech,3
7302,38,488,food,2
7303,49,159,medicine,3
7304,14,424,medicine,3
7305,18,547,medicine,1
7306,44,528,food,2
7307,52,309,medicine,3
7308,16,627,food,1
7309,54,538,medicine,3
7310,12,363,tech,3
7311,36,18,tech,2
7312,45,612,food,1
7313,13,423,tech,1
7314,50,802,food,3
7315,17,341,medicine,3
7316,48,433,food,1
7317,45,853,medicine,3
7318,57,249,medicine,1
7319,28,743,food,3
7320,59,778,medicine,3
7321,2,154,medicine,2
7322,27,654,food,3
7323,56,390,food,2
7324,14,202,medicine,2
7325,8,585,tech,2
7326,47,569,tech,3
7327,21,581,medicine,3
7328,13,827,tech,2
7329,50,431,food,2
7330,59,353,medicine,2
7331,57,39,medicine,1
7332,5,51,medicine,2
7333,38,428,food,1
7334,27,826,food,1
7335,41,251,food,3
7336,28,124,tech,2
7337,56,584,medicine,1
7338,3,119,tech,3
7339,24,732,medicine,2
7340,31,865,tech,3
7341,37,210,tech,2
7342,55,74,food,3
7343,20,347,food,1
7344,11,372,medicine,1
7345,2,67,tech,2
7346,4,447,food,3
7347,54,240,food,2
7348,1,655,food,2
7349,20,563,tech,3
7350,40,253,food,3
7351,58,527,food,1
7352,53,152,food,1
7353,22,183,food,2
7354,25,780,medicine,2
7355,49,849,tech,1
7356,16,513,food,3
7357,6,605,food,3
7358,14,717,medicine,2
7359,52,830,tech,2
7360,46,60,tech,3
7361,25,40,medicine,1
7362,29,553,medicine,1
7363,42,287,tech,1
7364,1,744,medicine,1
7365,52,657,medicine,2
7366,10,488,food,3
7367,17,404,food,3
7368,28,465,tech,3
7369,12,203,food,3
7370,46,175,food,1
