u,v,dist,road_type,traffic_factor
59,26,141,street,0.8067029573398157
44,69,71,highway,0.07944502917712304
38,47,86,highway,0.1311061072524854
73,33,36,street,0.5726030076965792
53,27,146,highway,0.5415229699428444
85,9,42,highway,0.8022090917137399
99,9,39,highway,0.6212739834905173
107,24,91,highway,0.40019609480736973
24,112,81,highway,0.27116279033742885
67,89,69,highway,0.7865150743792564
28,9,65,street,0.7251250093028172
30,119,32,highway,0.1703933179892282
90,58,21,highway,0.7781962177336188
52,65,176,street,0.38604973090158134
33,65,75,street,0.9790007379130812
87,108,83,highway,0.21372633932331497
120,9,56,street,0.3441589206099446
41,85,46,street,0.8679688742575126
62,1,100,street,0.7756192845913581
62,100,43,highway,0.6570751257319276
4,113,198,highway,0.841400662741265
86,119,200,highway,0.6373558578312504
105,51,54,highway,0.8923319087997601
114,25,166,highway,0.17559790497474626
67,50,161,highway,0.9921310935936507
2,96,34,street,0.4995159923989426
26,83,96,street,0.4377908484234989
88,38,57,street,0.1669510511644744
98,88,161,street,0.8872526798297795
54,41,179,street,0.6747855870279699
0,36,195,highway,0.38786870078837443
21,60,64,street,0.4052945467688932
98,58,197,street,0.5872991304339031
105,119,74,street,0.5592861239747448
73,65,28,highway,0.5266569490821787
29,67,36,street,0.5277673992737851
70,14,121,street,0.09687441128036456
6,11,47,highway,0.7504247523913135
83,37,16,highway,0.5718994048729447
81,69,35,highway,0.6570579607896333
112,97,175,street,0.7247054629749473
4,42,41,highway,0.8345566091970632
88,114,88,street,0.33914201274295475
51,77,94,highway,0.10938328763448457
82,89,192,street,0.3691132468011
58,114,69,street,0.04691897719551563
80,88,9,street,0.47875658951280786
13,4,195,highway,0.9358379503069835
33,119,100,street,0.8324665659974722
3,96,184,street,0.5479085918020402
39,23,65,highway,0.4778282822544203
61,26,171,street,0.08205140569922453
4,35,179,street,0.8620115890480279
89,61,108,street,0.22036231975827913
28,89,129,street,0.27519599942510975
113,15,4,street,0.9363924301947305
64,87,109,street,0.9121461049365491
71,59,90,street,0.3165586303833088
46,109,101,highway,0.0806805835274288
120,63,53,street,0.9511064939994787
18,93,59,highway,0.42682771758926874
55,98,12,highway,0.16712415856978446
63,2,93,street,0.8792059811353113
118,6,64,street,0.032587312156550974
69,95,130,highway,0.2383444008308897
110,90,181,highway,0.14674708195162545
40,57,93,highway,0.79264015335667
75,118,12,highway,0.9780116024513504
21,26,198,street,0.5774958808627314
72,73,56,street,0.582569895649723
1,99,92,highway,0.6096926156521807
67,83,195,highway,0.6931466034449852
47,107,45,highway,0.19885127324287466
69,32,200,highway,0.8010746341357478
108,83,182,highway,0.17518219411152613
40,7,50,street,0.8779328108952398
114,28,97,highway,0.5701392836249132
62,80,156,highway,0.7679958291821798
75,86,57,street,0.6077076314210255
16,87,2,highway,0.8467204031462875
29,116,16,highway,0.8523682189681556
36,115,178,street,0.6035263945408925
119,10,146,highway,0.21842252766239922
42,14,66,street,0.9003870664496568
57,16,20,highway,0.9014203391203288
79,8,162,highway,0.8787462270121724
92,44,87,street,0.5147862093922854
62,79,103,highway,0.058186156280052415
37,2,31,highway,0.21122720177410192
76,108,79,street,0.6679857608803653
12,37,11,highway,0.791084428382107
37,32,106,highway,0.4473128104300732
44,26,198,highway,0.7902574370399834
13,91,53,street,0.8001662600388463
51,0,52,street,0.9537456238491522
72,119,178,highway,0.5194535248779018
88,30,143,highway,0.18284084427537461
45,81,180,street,0.5137724763375029
45,115,6,highway,0.05506122000111302
98,119,75,street,0.3691617540104075
49,40,34,street,0.028715591828571085
63,111,55,street,0.8844399737564095
2,21,28,highway,0.2629725284616078
94,119,7,highway,0.42079704240374105
99,10,103,highway,0.8791941156895076
27,71,185,street,0.9588902766032485
20,1,94,highway,0.8754543908431442
75,22,137,highway,0.9571793386790409
111,76,198,street,0.03348538526998146
25,6,145,highway,0.1764066878654188
32,10,165,street,0.37595499814122546
70,114,50,street,0.5703021389960005
23,94,125,highway,0.41349185190484516
102,57,87,highway,0.09997301221715582
23,53,16,highway,0.5818431615122824
102,21,105,highway,0.5771461551727672
117,48,107,highway,0.17569481459946557
100,93,122,street,0.16535462644860843
2,101,167,highway,0.4673547804132785
34,67,70,highway,0.04384529964939121
110,117,86,street,0.46698189989129335
48,114,189,highway,0.26884459486322987
51,37,198,highway,0.7431675283609095
67,52,63,highway,0.918297864332791
107,112,135,street,0.5759249458850659
101,116,174,highway,0.956063964618275
51,85,2,highway,0.6369050995128176
115,90,156,street,0.15767930394757468
32,53,50,street,0.5237433702915125
8,94,167,street,0.468920058487329
91,24,122,street,0.6436967122452936
6,10,159,street,0.33834267088194336
22,95,79,street,0.3181631242720334
6,43,28,street,0.5731333165792124
105,101,104,highway,0.9411689819667014
34,119,107,street,0.36293728901409217
105,64,9,street,0.5055844121039675
35,69,63,highway,0.5217838609847792
88,15,160,highway,0.14431983350909194
18,35,7,street,0.7590199819416386
50,27,117,highway,0.9250958082594792
22,5,54,street,0.756565835588424
46,18,70,street,0.48397358632463305
68,109,82,street,0.5333268945196336
1,81,79,street,0.19588462872712165
5,84,74,highway,0.3007740953353354
106,90,25,street,0.8788152051380825
42,19,147,street,0.37116861549804403
51,92,22,street,0.8274289469679064
58,97,187,highway,0.24707425551654905
85,94,158,highway,0.3299981136225868
12,59,83,street,0.8777192735215247
39,45,194,street,0.3039780662795699
12,69,75,street,0.21868096378759072
12,39,171,highway,0.6660101731507269
66,12,166,highway,0.8154557202072301
69,37,146,street,0.4664391515830094
97,12,103,highway,0.28812518746959825
11,99,162,street,0.4098956088682876
69,55,125,highway,0.45451309238104787
37,2,48,street,0.8481251117104127
102,112,41,street,0.13904221862422717
92,0,195,street,0.017574438132243797
19,70,185,street,0.8446775499547163
1,78,61,highway,0.31776927785680276
93,53,75,street,0.42146631106192833
36,27,159,highway,0.3594741911005668
65,16,62,highway,0.18179789175958083
18,87,152,street,0.22033368997951785
48,68,176,highway,0.3586496712971575
18,80,194,street,0.1972110326300629
106,10,52,highway,0.42822462920352944
71,42,35,highway,0.8049178447159531
52,18,132,street,0.47192571082000345
27,6,132,highway,0.703640559491249
9,28,69,highway,0.29596349473818995
34,113,106,street,0.7770213960761593
47,103,158,street,0.2017930795017262
13,55,89,street,0.3921585298706003
13,95,22,highway,0.921340813386094
114,58,157,street,0.5322349242987325
23,3,12,street,0.10318688570340828
85,100,12,highway,0.08034550156633724
9,35,110,street,0.5058920601051301
105,100,134,highway,0.5164594282277494
45,119,157,highway,0.2020967239241067
63,74,35,street,0.9073875710588932
28,46,72,street,0.010438753814853596
40,36,7,street,0.8785992548428235
87,80,45,highway,0.26170841966442704
73,107,134,street,0.7405214559996222
9,4,118,street,0.564375964197732
81,32,163,highway,0.9268180085755138
99,87,141,street,0.7953274772746782
19,108,110,highway,0.709234072160767
86,109,7,highway,0.9162739557194034
77,16,77,street,0.32471305124120353
38,90,196,street,0.5211250887283689
10,120,136,highway,0.2502973315001229
117,53,171,highway,0.10512924479067298
89,120,133,highway,0.6833696589929188
85,25,140,street,0.9846379784668939
27,16,18,highway,0.7008327275591785
36,31,120,street,0.679364947124205
39,52,43,street,0.09054182367283681
28,23,184,street,0.7817836150669829
31,106,106,highway,0.7249301691571924
113,56,123,street,0.0596745910485138
54,50,185,street,0.7221679783175821
96,35,149,highway,0.35447083932195256
81,88,95,highway,0.10271784933883255
23,56,119,street,0.9900161833509085
111,49,66,highway,0.9235368046045417
12,6,29,highway,0.6692342129877753
0,83,173,highway,0.5528859185042501
80,46,79,street,0.3728486085818007
6,50,169,street,0.022645439207356954
101,39,4,highway,0.7945187899100112
37,1,100,street,0.061844369192026516
12,31,85,highway,0.3712511119589048
77,42,163,street,0.9642595337688197
104,34,18,street,0.1611543249541404
1,115,141,highway,0.9313633643748819
16,89,102,street,0.04754361240669336
101,17,69,highway,0.23496123862557616
77,19,47,street,0.035798786986331876
72,59,133,street,0.014101631918618351
80,54,145,street,0.7756164541649829
117,11,91,street,0.9228710501588882
59,31,80,street,0.8204399909250901
111,81,94,street,0.7982064105392985
107,7,136,highway,0.28737791860873685
41,4,69,street,0.7397421562807184
73,82,76,highway,0.7744001154185497
16,39,81,street,0.3996479623772756
61,44,192,highway,0.3959913873356379
8,14,186,street,0.6059671663666725
80,58,120,street,0.8469859532544766
76,83,173,street,0.6473009206383554
34,80,8,street,0.9325796384310275
111,6,139,street,0.2052431515251698
79,116,132,street,0.3292829630987403
119,69,42,street,0.9127273227196822
91,99,175,street,0.0025695737740261126
113,50,177,street,0.19133883194305978
74,23,183,street,0.1913694034844844
7,79,139,street,0.35171740752979086
21,107,87,street,0.0398003925967787
67,94,1,highway,0.46742882366561267
106,72,35,street,0.6726228433787137
113,39,182,highway,0.053216215422302815
30,42,122,street,0.8175068504025839
52,86,51,street,0.35200393648821116
22,19,100,street,0.4393809324472513
24,109,138,street,0.5485951894775974
113,4,168,highway,0.7946202618482073
88,11,132,highway,0.08370160664538995
6,75,190,highway,0.8501213599564428
12,66,184,street,0.31990092626395683
56,85,45,street,0.02674923506539728
44,73,67,street,0.8859401341548506
60,2,37,highway,0.0909303591603694
91,38,184,street,0.9964898514055673
4,104,145,street,0.6566215888069947
106,2,18,street,0.15037274630551267
31,58,141,highway,0.8926084574877498
6,35,160,highway,0.10663614000441646
15,101,131,highway,0.5809797563808927
7,77,10,street,0.11079296807346717
67,70,43,highway,0.9690952447641148
106,96,18,highway,0.6249004209396591
82,109,178,street,0.15204979342567226
10,81,54,street,0.18368951502105557
49,55,125,highway,0.910742147868469
13,85,58,highway,0.09674005979095002
67,48,97,highway,0.09526684049121337
99,25,20,street,0.01743054868464622
78,11,173,highway,0.4558163094479626
100,60,133,highway,0.28561580614459825
34,2,83,street,0.2453966163950606
81,1,115,street,0.0135095367599396
68,100,66,street,0.1872161723528789
71,109,182,highway,0.3647783089415916
92,87,9,street,0.5550702092357709
70,46,9,street,0.6310939811909083
119,64,193,highway,0.5375086091169919
82,76,56,street,0.5130268881933212
104,80,34,highway,0.6040983295676373
34,83,25,street,0.3164550973285688
108,64,158,highway,0.3445837889403931
56,41,76,street,0.6410641767343134
45,98,38,street,0.6217494893951506
92,19,34,highway,0.5352136168579648
99,84,121,street,0.043273273810478075
38,73,95,highway,0.1148346746781429
107,95,36,street,0.6634527925073938
67,69,59,street,0.3715090700540402
84,0,103,street,0.9065728201708162
90,78,73,highway,0.558987089142238
19,100,53,street,0.2895609726549303
92,33,34,street,0.23238531038047383
10,0,145,street,0.35173975250065026
45,102,156,street,0.7515327015357361
50,115,151,street,0.0017996256809861277
99,64,25,street,0.8124694588325017
72,112,169,highway,0.47354764386854575
102,69,25,street,0.896102841898024
101,0,165,highway,0.0056087152208882385
52,34,118,highway,0.902333829227387
97,82,135,highway,0.17724382738632627
5,51,160,street,0.1685064337898069
63,116,27,highway,0.18056670865524693
78,86,92,highway,0.7301286844439058
115,104,179,highway,0.145246261199512
112,18,77,highway,0.5944681067462672
92,85,44,street,0.9335914300576441
40,112,25,street,0.27843110718006725
73,61,133,highway,0.09968601543451949
74,48,86,highway,0.636823931545996
118,102,53,highway,0.9875730567935294
67,94,63,street,0.03729695881714268
105,69,134,highway,0.9798516308189789
34,102,115,street,0.5162772965651642
20,32,178,highway,0.15096130520735807
67,61,147,highway,0.8076390684176502
97,31,47,highway,0.44596190739195907
57,75,175,highway,0.004008230226185017
99,8,87,highway,0.2678981247899692
34,93,67,highway,0.4651285284563058
20,81,10,highway,0.3701547884424864
45,70,86,street,0.11300360988150937
2,7,4,highway,0.7667803684938131
34,33,63,street,0.2899789432474691
51,41,32,highway,0.9005074262097884
101,44,84,street,0.8518605469641489
112,38,176,street,0.914645230563547
34,54,157,street,0.3082805089585412
70,74,146,street,0.9285262565915061
116,50,164,street,0.34281028170300043
94,87,164,highway,0.06863724054607045
105,5,162,highway,0.07075586338285866
26,103,15,street,0.38452635048190076
17,18,78,street,0.13582925429697068
116,86,92,street,0.5917254643011012
6,108,113,highway,0.5048797980182825
120,115,150,street,0.9484921704757764
116,37,122,highway,0.8643705840163428
72,84,48,street,0.19647814934976904
51,83,25,street,0.46194788143228993
94,81,169,highway,0.5080210490529048
19,114,156,street,0.7153134510050688
92,8,197,highway,0.2615601227337965
87,13,87,highway,0.7584977844237296
115,67,84,highway,0.9290283165609678
19,9,175,street,0.8339685138774268
35,89,111,street,0.30398833377036394
50,83,23,highway,0.9406177645487438
80,96,57,highway,0.3004175230966689
116,112,121,highway,0.46255168432308313
29,78,163,highway,0.9317281749149108
33,47,171,street,0.10482151910716841
82,25,154,street,0.9121693044470696
57,89,25,highway,0.16650803496021982
69,28,140,street,0.7947128345120404
51,61,140,street,0.8816471758557184
74,101,197,street,0.33182666622961354
3,66,131,street,0.5009632322348152
112,98,101,street,0.9031951081391617
89,7,48,highway,0.2691510830241054
1,79,148,street,0.6415199072027966
55,71,49,highway,0.77516877489985
92,34,93,highway,0.0756377725274271
67,91,133,street,0.8103809867955523
83,105,23,street,0.9582226373775189
95,112,17,highway,0.8059235662459322
63,99,198,highway,0.5640351276100621
31,99,101,street,0.9963828868717612
12,74,110,highway,0.2629859145931355
23,106,98,street,0.8262973058116405
72,30,44,highway,0.2862604735106944
82,52,116,street,0.2904536261356905
58,51,168,street,0.1775290461746225
106,1,151,street,0.7630783972263561
110,90,148,street,0.9247671142550853
58,77,136,highway,0.3194744871640923
64,40,12,street,0.1403742895403406
88,110,98,street,0.4623141232230765
11,111,196,highway,0.6338226611808303
114,46,66,street,0.3939785958293799
100,25,86,highway,0.32122926366535887
25,2,170,street,7.725624839638456e-05
117,109,149,street,0.14439418440850238
57,2,92,street,0.2812948279304516
107,77,110,highway,0.712136599925068
46,35,132,street,0.765445622224335
42,52,82,highway,0.20147213291814858
76,7,34,street,0.9356398157334103
21,99,146,street,0.7726498081778502
109,38,94,street,0.5073260741981666
87,51,126,highway,0.2722582499200784
109,69,152,highway,0.8580128069302295
61,86,198,highway,0.8429557186548785
32,34,154,street,0.5242469904531614
52,67,68,street,0.532541536264876
73,2,113,highway,0.0886688681986797
17,77,53,street,0.1532807956882627
21,77,11,highway,0.6696916693670902
117,12,129,highway,0.19023831433378358
49,17,40,street,0.5497164615073954
5,38,69,street,0.2917378863877723
54,89,188,highway,0.7040481034472628
116,107,134,highway,0.40274290342071917
5,112,158,highway,0.4038245060583989
31,67,56,street,0.3980434480641285
61,50,31,highway,0.6740110388205678
25,43,167,highway,0.874329992882238
43,14,86,highway,0.04753115247125217
116,2,121,street,0.8549339358391593
39,44,86,street,0.7145284954131956
28,24,97,street,0.1607429611554576
107,84,123,street,0.08768168834026402
59,36,177,highway,0.41181153106561574
90,19,38,street,0.8066981184280682
81,54,57,highway,0.4949083234233266
30,49,75,street,0.2171996059817457
37,8,31,highway,0.3735053555488955
39,47,159,highway,0.27147574627081594
2,28,3,street,0.5024194461839475
100,96,77,street,0.34907064212946115
103,80,173,highway,0.8588013145201316
79,18,103,street,0.07212842741676728
21,3,28,street,0.5943560687519128
70,31,38,highway,0.3888148277591128
96,55,8,highway,0.6018635887844787
93,0,30,street,0.8921849249428271
