sku_id,category,base_price,current_stock,min_stock_threshold,day_of_week,hour_of_day,recent_demand_7d,competitor_price,discount_pct,urgency_score
SKU04061,electronics,512.17,105,100,6,8,169,413.97,28.7,1.248
SKU04062,personal_care,258.43,54,116,2,15,105,207.23,28.8,1.575
SKU04063,personal_care,78.43,487,37,2,12,84,80.9,15.4,0.374
SKU04064,personal_care,693.09,302,35,5,2,207,705.16,33.3,0.886
SKU04065,clothing,282.57,58,56,2,6,97,252.42,30.2,0.963
SKU04066,electronics,3451.08,407,75,6,8,163,3901.16,20.5,0.744
SKU04067,household,527.84,279,38,1,14,126,484.13,6.2,0.672
SKU04068,food,168.19,458,87,0,12,54,191.3,35.5,0.311
SKU04069,household,712.51,44,66,2,23,126,607.73,17.2,1.337
SKU04070,personal_care,835.3,224,87,4,0,80,773.86,14.5,0.613
SKU04071,clothing,280.77,330,116,5,4,93,334.03,28.8,0.547
SKU04072,clothing,1654.41,238,20,5,0,120,1692.0,7.9,0.522
SKU04073,household,210.75,276,66,1,21,180,201.34,14.0,0.939
SKU04074,household,691.62,177,24,4,12,58,601.81,18.6,0.399
SKU04075,household,483.82,125,72,6,2,177,534.8,27.4,0.994
SKU04076,personal_care,1084.96,351,22,6,6,182,1139.73,28.0,0.759
SKU04077,electronics,1424.05,114,97,6,6,164,1285.91,37.8,1.178
SKU04078,electronics,1983.62,162,22,0,21,72,1898.25,3.6,0.455
SKU04079,personal_care,881.05,9,120,6,0,143,710.06,33.9,6.672
SKU04080,food,261.26,442,32,3,1,94,290.34,18.5,0.412
SKU04081,food,63.58,165,33,2,22,165,70.47,22.6,0.759
SKU04082,clothing,1726.39,109,26,4,5,50,1998.68,5.4,0.318
SKU04083,clothing,2418.12,359,84,4,12,56,2611.52,17.8,0.341
SKU04084,food,294.77,360,58,4,12,24,307.75,23.9,0.176
SKU04085,food,112.86,129,63,6,22,163,92.39,3.9,0.994
SKU04086,electronics,3706.08,33,66,3,20,45,3756.85,27.2,1.151
SKU04087,clothing,1354.36,15,31,4,21,135,1152.9,39.1,1.609
SKU04088,clothing,806.94,385,94,3,7,34,814.26,16.9,0.258
SKU04089,household,533.45,366,94,1,4,163,526.66,8.3,0.88
SKU04090,electronics,1315.94,201,61,1,9,156,1579.03,30.0,0.775
SKU04091,household,100.7,96,47,4,7,47,90.06,13.9,0.53
SKU04092,electronics,1966.73,112,29,5,12,217,1581.4,10.7,1.096
SKU04093,personal_care,520.23,167,78,0,15,140,542.21,25.0,0.792
SKU04094,food,222.49,274,75,0,1,72,200.86,39.1,0.524
SKU04095,clothing,1437.71,480,120,5,7,128,1424.78,16.7,0.737
SKU04096,electronics,1094.48,120,76,5,10,91,1265.86,25.7,0.678
SKU04097,personal_care,520.13,499,87,0,8,94,421.03,37.3,0.563
SKU04098,food,189.15,302,68,4,1,106,152.98,8.1,0.636
SKU04099,personal_care,1054.9,102,83,0,1,116,1080.34,27.3,0.867
SKU04100,household,732.92,100,97,5,13,90,629.22,7.0,0.94
SKU04101,food,134.07,3,31,0,18,150,112.06,36.5,4.575
SKU04102,personal_care,675.76,20,71,1,16,94,790.05,7.0,2.066
SKU04103,electronics,4494.86,159,90,2,22,77,4795.07,38.9,0.589
SKU04104,food,249.75,229,101,1,0,86,256.79,1.1,0.564
SKU04105,electronics,2459.79,336,62,1,13,147,2464.21,37.8,0.68
SKU04106,personal_care,591.01,258,41,6,18,120,611.33,17.8,0.559
SKU04107,personal_care,332.38,129,73,1,2,118,394.23,25.1,0.753
SKU04108,food,222.89,260,36,1,7,68,260.44,36.8,0.341
SKU04109,household,701.76,472,94,5,0,54,564.46,8.4,0.415
SKU04110,electronics,791.88,334,73,4,0,47,747.03,25.8,0.397
SKU04111,food,154.02,450,119,4,8,138,158.57,38.3,0.684
SKU04112,food,257.93,266,95,2,19,179,261.88,5.9,0.894
SKU04113,clothing,2463.72,500,36,0,17,65,2583.97,36.3,0.296
SKU04114,electronics,4906.06,260,96,6,13,146,5686.0,2.0,0.768
SKU04115,personal_care,624.89,278,26,5,16,135,512.68,16.5,0.687
SKU04116,food,68.51,148,26,0,17,100,69.61,16.3,0.487
SKU04117,personal_care,880.58,461,71,6,6,107,791.3,20.4,0.605
SKU04118,personal_care,768.12,174,56,5,1,110,842.99,30.8,0.6
SKU04119,household,613.38,41,114,4,0,123,625.89,18.9,1.849
SKU04120,household,700.47,461,40,0,4,112,786.9,39.0,0.491
SKU04121,household,467.91,195,34,0,13,129,464.61,12.1,0.703
SKU04122,household,600.01,303,63,5,7,61,676.91,36.4,0.348
SKU04123,electronics,2984.64,147,63,4,20,155,2574.87,27.4,0.933
SKU04124,clothing,250.62,8,90,4,3,124,271.93,22.5,5.496
SKU04125,food,242.25,122,94,6,7,86,270.87,12.9,0.726
SKU04126,clothing,2135.05,303,77,5,8,89,1825.63,1.8,0.583
SKU04127,food,65.91,453,25,1,4,110,77.09,13.9,0.468
SKU04128,clothing,1467.68,399,90,2,7,16,1624.9,31.9,0.176
SKU04129,electronics,3416.04,71,22,1,13,39,3612.79,23.6,0.309
SKU04130,household,242.08,474,32,6,17,50,227.94,4.4,0.334
SKU04131,clothing,1116.09,281,37,3,3,88,1025.84,2.0,0.518
SKU04132,electronics,4033.19,297,21,6,12,145,4063.05,12.6,0.615
SKU04133,household,533.47,479,31,2,18,63,537.8,5.0,0.284
SKU04134,clothing,2329.96,0,96,5,13,91,2065.17,22.7,1.964
SKU04135,personal_care,86.58,52,21,0,22,154,87.64,4.5,0.814
SKU04136,personal_care,396.02,344,110,5,7,133,393.57,26.3,0.791
SKU04137,food,176.38,136,37,2,15,44,195.97,15.0,0.311
SKU04138,clothing,1582.85,361,31,2,9,162,1552.3,17.5,0.791
SKU04139,household,630.94,232,28,2,0,157,569.63,29.9,0.788
SKU04140,electronics,3259.03,255,47,6,14,82,2870.82,14.1,0.52
SKU04141,food,143.88,10,109,0,18,98,144.01,5.3,5.347
SKU04142,personal_care,1025.16,438,62,6,0,173,912.73,14.0,0.863
SKU04143,clothing,1165.27,273,103,0,18,106,1217.19,15.0,0.612
SKU04144,electronics,2073.24,174,116,0,14,14,1727.89,14.7,0.487
SKU04145,personal_care,902.5,16,99,0,8,64,774.02,16.4,3.268
SKU04146,electronics,4488.51,252,64,2,3,91,3840.84,37.5,0.59
SKU04147,personal_care,145.6,155,42,6,0,69,139.91,35.8,0.511
SKU04148,personal_care,504.56,409,28,1,15,123,604.79,13.7,0.526
SKU04149,household,608.58,266,86,5,10,169,544.86,23.0,0.937
SKU04150,electronics,3630.59,175,68,3,15,142,3466.52,26.7,0.861
SKU04151,electronics,4652.09,89,53,0,19,122,4573.79,21.1,0.882
SKU04152,electronics,3294.38,158,49,0,23,100,3356.83,11.2,0.554
SKU04153,personal_care,276.53,59,104,4,9,42,228.11,16.3,1.135
SKU04154,food,223.7,218,41,0,15,80,252.81,39.8,0.414
SKU04155,clothing,1004.36,485,54,4,9,151,1068.67,8.1,0.66
SKU04156,food,193.34,421,83,6,0,146,213.98,39.6,0.682
SKU04157,household,701.61,53,105,2,7,46,817.92,32.8,1.156
SKU04158,clothing,2351.61,270,81,3,11,121,2396.97,15.2,0.633
SKU04159,electronics,1209.56,388,38,5,17,159,1399.63,2.1,0.685
SKU04160,clothing,982.92,451,30,4,23,83,1093.55,30.9,0.365
SKU04161,clothing,1683.92,382,21,0,4,99,1590.96,32.8,0.523
SKU04162,electronics,1782.11,495,74,3,6,124,2107.33,15.7,0.571
SKU04163,clothing,223.58,124,83,3,4,85,187.5,15.4,0.772
SKU04164,food,112.02,423,22,2,1,102,91.26,15.6,0.534
SKU04165,personal_care,761.6,155,73,2,5,115,709.42,15.9,0.794
SKU04166,personal_care,619.49,497,44,4,12,127,651.6,8.5,0.552
SKU04167,electronics,2756.45,253,114,5,5,72,2760.27,24.8,0.512
SKU04168,household,175.54,84,110,2,14,35,176.78,24.7,0.787
SKU04169,household,685.49,354,100,6,13,153,651.49,30.9,0.853
SKU04170,food,94.53,137,83,1,23,70,112.61,0.4,0.581
SKU04171,household,399.72,6,110,0,6,60,390.61,12.9,8.197
SKU04172,clothing,582.16,281,21,3,19,132,646.32,33.8,0.565
SKU04173,electronics,1508.07,18,84,1,9,122,1719.58,12.7,2.699
SKU04174,electronics,2960.52,210,24,5,1,200,3449.51,14.7,0.857
SKU04175,clothing,1636.77,375,104,6,1,143,1561.78,3.7,0.81
SKU04176,personal_care,725.28,90,95,4,19,77,742.62,9.4,0.83
SKU04177,electronics,1254.42,396,119,6,8,104,1459.73,16.0,0.566
SKU04178,electronics,4033.39,201,116,0,3,101,4814.76,23.4,0.691
SKU04179,clothing,1501.82,444,92,1,16,68,1653.97,1.4,0.375
SKU04180,household,536.31,435,26,6,19,115,562.09,32.4,0.49
SKU04181,household,337.9,287,38,2,10,133,393.12,14.4,0.598
SKU04182,household,306.32,358,69,2,14,116,321.48,18.0,0.56
SKU04183,electronics,2643.33,300,67,5,1,153,2558.71,30.2,0.823
SKU04184,electronics,2490.08,12,85,0,11,82,2425.23,31.6,3.697
SKU04185,food,45.54,298,70,3,1,83,43.14,15.7,0.549
SKU04186,electronics,1500.32,494,80,3,16,10,1275.68,21.1,0.221
SKU04187,electronics,783.74,431,90,1,9,16,913.7,6.9,0.168
SKU04188,food,59.16,176,26,0,21,67,64.97,10.2,0.341
SKU04189,food,88.96,269,113,2,18,76,95.82,6.7,0.513
SKU04190,personal_care,314.53,309,31,1,22,164,263.47,31.0,0.806
SKU04191,food,242.56,401,65,6,1,138,257.92,17.5,0.633
SKU04192,electronics,3058.43,379,93,6,9,108,2898.29,29.9,0.654
SKU04193,electronics,4989.85,491,110,2,1,78,5129.58,23.9,0.424
SKU04194,food,144.8,273,84,2,14,80,123.63,37.9,0.573
SKU04195,food,220.69,198,106,4,7,80,211.04,31.2,0.686
SKU04196,food,151.19,334,25,4,0,145,170.24,19.1,0.617
SKU04197,food,297.02,275,37,2,10,86,252.78,16.1,0.511
SKU04198,clothing,2446.65,49,51,6,19,94,2215.71,30.7,0.986
SKU04199,personal_care,335.53,90,79,3,5,11,312.37,15.3,0.578
SKU04200,clothing,2418.79,166,105,6,22,102,2155.79,32.2,0.822
SKU04201,clothing,703.76,319,25,2,10,66,758.55,15.1,0.303
SKU04202,food,69.93,25,84,6,15,47,71.25,23.9,1.803
SKU04203,clothing,1577.71,16,107,6,10,158,1816.75,11.1,3.779
SKU04204,household,337.89,470,44,0,22,123,292.41,18.9,0.639
SKU04205,food,273.12,16,83,2,6,141,310.04,14.6,3.005
SKU04206,personal_care,484.91,255,105,6,22,103,399.43,32.2,0.717
SKU04207,food,136.17,437,28,3,11,42,125.8,8.0,0.3
SKU04208,food,274.16,393,22,6,19,72,252.89,38.3,0.416
SKU04209,electronics,3805.88,140,69,1,17,84,3834.66,34.0,0.581
SKU04210,clothing,360.45,164,47,3,8,86,398.27,31.2,0.486
SKU04211,clothing,1286.45,180,36,0,11,38,1206.24,5.1,0.351
SKU04212,food,63.2,207,66,6,16,161,71.94,14.0,0.803
SKU04213,personal_care,485.61,347,112,2,2,153,505.73,24.1,0.773
SKU04214,electronics,4753.95,331,91,1,13,103,4548.99,33.5,0.649
SKU04215,electronics,1640.48,303,103,6,13,149,1787.81,3.1,0.765
SKU04216,personal_care,962.72,353,79,0,10,157,1131.28,15.2,0.74
SKU04217,electronics,1147.56,321,44,4,9,36,1050.63,38.3,0.312
SKU04218,food,160.58,270,107,6,23,148,176.51,14.8,0.789
SKU04219,electronics,3539.43,3,118,4,20,144,2891.59,9.4,15.426
SKU04220,clothing,1595.03,306,84,0,1,30,1670.42,16.7,0.257
SKU04221,household,283.89,422,27,5,3,133,241.65,14.8,0.664
SKU04222,personal_care,862.8,143,101,0,15,59,825.92,22.3,0.687
SKU04223,household,164.81,273,55,6,5,178,178.49,4.7,0.812
SKU04224,household,107.96,105,116,4,13,98,86.69,25.8,1.039
SKU04225,personal_care,507.38,497,44,5,15,115,427.8,37.3,0.604
SKU04226,personal_care,1199.72,186,51,2,23,70,1115.37,39.2,0.516
SKU04227,electronics,3919.63,458,96,4,2,36,4682.62,7.3,0.249
SKU04228,food,176.46,454,75,2,7,131,171.14,2.1,0.706
SKU04229,electronics,3440.93,201,67,5,5,136,4046.16,18.6,0.71
SKU04230,personal_care,330.23,114,39,6,9,140,364.85,22.5,0.73
SKU04231,electronics,1639.83,339,118,0,8,88,1839.33,22.7,0.526
SKU04232,household,794.94,439,100,6,19,166,746.34,38.6,0.878
SKU04233,clothing,1245.83,156,112,1,16,70,1259.71,15.4,0.637
SKU04234,clothing,808.21,42,26,2,20,74,684.83,32.2,0.698
SKU04235,food,148.48,461,110,2,23,29,146.03,2.3,0.335
SKU04236,electronics,4480.11,415,20,2,0,74,3711.85,20.7,0.42
SKU04237,electronics,1630.12,288,57,5,19,202,1731.94,23.4,0.907
SKU04238,household,650.15,66,118,1,0,74,679.33,12.4,1.177
SKU04239,food,210.76,437,20,1,20,78,227.05,0.9,0.335
SKU04240,food,87.64,370,36,6,14,153,79.2,7.5,0.761
SKU04241,clothing,1543.64,107,91,3,4,75,1499.74,2.7,0.821
SKU04242,food,170.32,115,88,6,2,130,155.48,18.5,0.999
SKU04243,household,59.67,469,54,1,6,62,63.21,29.2,0.305
SKU04244,household,470.33,8,55,3,18,108,447.65,25.9,3.588
SKU04245,household,262.58,64,97,4,23,115,238.91,5.0,1.306
SKU04246,food,279.01,500,113,2,3,121,231.08,15.8,0.697
SKU04247,household,232.02,243,70,6,12,117,241.36,26.1,0.611
SKU04248,food,137.17,396,37,5,2,174,138.16,18.4,0.743
SKU04249,clothing,2016.04,314,54,6,0,132,2021.86,14.1,0.614
SKU04250,food,142.99,178,85,1,10,121,150.73,24.0,0.721
SKU04251,electronics,4246.2,367,39,5,20,204,3681.3,18.5,0.969
SKU04252,electronics,4443.18,237,89,3,3,47,4025.83,35.5,0.475
SKU04253,food,82.45,216,117,6,22,180,73.34,4.1,1.09
SKU04254,clothing,817.73,191,72,0,6,55,758.02,22.4,0.508
SKU04255,electronics,594.93,214,34,5,7,102,573.31,19.3,0.587
SKU04256,food,269.15,391,83,1,19,101,223.9,25.0,0.61
SKU04257,clothing,955.82,398,76,4,0,39,1060.9,15.6,0.251
SKU04258,food,233.46,116,119,5,12,60,223.6,38.8,0.849
SKU04259,clothing,462.76,369,69,5,18,132,409.48,3.0,0.721
SKU04260,personal_care,716.51,4,97,6,21,76,798.32,1.9,10.004
SKU04261,household,222.17,23,110,0,18,85,262.89,20.6,2.632
SKU04262,household,371.32,324,21,2,11,97,340.55,2.5,0.52
SKU04263,food,77.61,249,80,6,19,181,65.22,36.5,0.984
SKU04264,clothing,1187.42,491,60,4,9,160,1226.56,21.1,0.701
SKU04265,household,432.21,308,103,0,6,130,354.66,7.8,0.787
SKU04266,electronics,917.45,14,79,1,3,143,901.0,20.8,3.305
SKU04267,food,241.51,328,50,3,22,125,246.21,1.1,0.576
SKU04268,personal_care,347.84,233,35,3,23,176,333.89,17.9,0.879
SKU04269,food,273.64,383,44,0,16,41,319.22,8.8,0.221
SKU04270,household,287.47,139,83,3,1,57,320.03,1.1,0.524
SKU04271,clothing,296.05,324,57,1,1,61,249.94,14.7,0.432
SKU04272,electronics,2260.79,255,107,4,17,116,2409.06,37.5,0.673
SKU04273,clothing,738.96,204,89,6,6,82,811.39,25.2,0.545
SKU04274,personal_care,322.24,127,52,6,19,132,343.0,29.7,0.731
SKU04275,food,88.62,368,48,1,2,116,77.31,4.5,0.629
SKU04276,clothing,1979.81,158,69,6,14,154,1879.31,39.4,0.933
SKU04277,electronics,727.24,351,29,6,8,161,677.26,25.7,0.785
SKU04278,food,81.15,187,25,2,13,99,76.59,11.6,0.562
SKU04279,household,444.87,405,27,4,14,46,526.59,26.9,0.217
SKU04280,personal_care,736.58,291,31,6,16,90,800.82,7.8,0.413
SKU04281,household,105.55,386,118,6,5,172,116.75,38.4,0.84
SKU04282,household,752.49,372,80,6,12,105,684.1,20.6,0.627
SKU04283,personal_care,101.42,201,55,5,17,85,99.14,32.4,0.576
SKU04284,household,456.1,335,78,4,13,57,406.17,10.3,0.444
SKU04285,electronics,4132.13,10,29,0,17,159,3931.33,12.4,2.054
SKU04286,food,67.37,350,32,1,21,58,69.25,3.7,0.278
SKU04287,electronics,2903.39,161,112,2,4,126,2840.93,32.4,0.95
SKU04288,household,286.02,203,94,2,2,95,295.75,8.5,0.61
SKU04289,household,665.93,342,69,6,22,64,671.39,15.2,0.357
SKU04290,personal_care,754.61,61,92,4,11,86,885.77,37.5,1.086
SKU04291,food,293.76,189,74,4,7,113,344.9,35.1,0.647
SKU04292,food,157.59,364,113,5,11,74,134.37,23.6,0.551
SKU04293,personal_care,50.4,383,82,6,6,178,42.55,28.7,0.919
SKU04294,household,324.34,268,106,2,4,78,267.36,5.1,0.609
SKU04295,food,69.72,313,52,0,0,87,78.67,21.1,0.431
SKU04296,electronics,2702.46,122,58,1,0,115,3149.61,30.7,0.696
SKU04297,household,533.66,186,34,2,12,104,631.22,19.7,0.507
SKU04298,food,95.42,380,77,4,19,43,95.78,35.0,0.273
SKU04299,clothing,988.57,250,54,1,15,38,945.54,1.4,0.36
SKU04300,electronics,3121.1,108,40,3,14,64,3296.02,0.3,0.439
SKU04301,personal_care,254.85,66,52,6,21,141,285.11,18.6,0.952
SKU04302,electronics,813.18,444,28,5,20,99,654.01,18.6,0.527
SKU04303,household,539.09,142,82,4,17,113,598.08,1.3,0.739
SKU04304,clothing,1052.31,111,76,2,19,134,1194.76,1.9,0.875
SKU04305,electronics,4037.31,46,70,2,15,74,3798.85,4.5,1.141
SKU04306,food,42.99,95,37,6,22,90,43.65,23.0,0.553
SKU04307,household,552.02,120,31,2,12,137,479.84,20.8,0.776
SKU04308,household,62.04,455,26,3,10,39,70.62,24.2,0.185
SKU04309,household,72.06,356,60,2,4,92,76.23,6.2,0.452
SKU04310,household,94.28,174,111,5,14,122,94.42,29.9,0.805
SKU04311,electronics,4041.69,275,109,6,3,119,4300.1,29.6,0.673
SKU04312,personal_care,922.26,9,119,4,23,76,771.66,28.0,6.354
SKU04313,household,422.03,491,100,5,23,68,449.02,32.1,0.374
SKU04314,household,737.42,457,29,0,1,136,853.87,0.2,0.576
SKU04315,clothing,2166.35,189,62,5,19,158,2153.97,29.9,0.895
SKU04316,clothing,1372.78,122,48,0,8,35,1552.97,21.5,0.335
SKU04317,clothing,1778.32,40,115,4,9,17,1742.83,29.6,1.57
SKU04318,personal_care,300.83,490,43,2,4,45,273.16,39.5,0.324
SKU04319,food,40.72,395,95,0,20,121,47.86,16.7,0.604
SKU04320,personal_care,59.69,431,119,4,17,72,49.45,5.9,0.526
SKU04321,clothing,955.64,384,29,4,15,59,768.74,0.8,0.374
SKU04322,personal_care,365.15,345,37,4,11,126,318.92,11.6,0.657
SKU04323,food,131.97,446,29,0,11,83,117.6,14.9,0.464
SKU04324,food,255.09,109,60,3,9,157,206.89,17.9,1.001
SKU04325,electronics,1608.04,322,61,4,6,60,1478.2,9.4,0.434
SKU04326,household,313.75,18,68,3,13,86,251.17,20.7,2.233
SKU04327,personal_care,679.77,108,31,2,20,158,722.25,17.1,0.774
SKU04328,personal_care,957.63,211,68,6,13,144,973.41,27.7,0.736
SKU04329,clothing,1793.2,116,40,5,17,74,1562.41,12.6,0.567
SKU04330,household,390.69,472,64,3,4,57,362.41,2.5,0.396
SKU04331,electronics,2708.44,196,27,2,18,178,2416.11,10.2,0.881
SKU04332,personal_care,190.28,389,48,1,3,71,188.41,14.4,0.446
SKU04333,clothing,362.2,83,120,4,23,88,407.27,20.2,1.066
SKU04334,household,493.07,417,83,2,20,164,427.99,23.3,0.855
SKU04335,clothing,1666.8,322,83,4,15,88,1368.34,24.7,0.58
SKU04336,food,72.55,360,64,2,7,89,71.12,20.5,0.545
SKU04337,food,216.52,81,117,4,5,120,244.16,32.7,1.193
SKU04338,household,93.23,242,113,3,7,101,91.28,38.0,0.737
SKU04339,personal_care,669.69,27,118,5,18,107,601.92,36.1,2.635
SKU04340,personal_care,1014.61,151,112,0,3,84,1191.46,26.1,0.704
SKU04341,clothing,1716.16,466,48,1,16,134,2049.98,16.3,0.587
SKU04342,household,124.38,69,28,6,17,185,144.33,36.6,0.94
SKU04343,clothing,654.43,187,51,4,3,136,540.23,12.9,0.78
SKU04344,food,54.24,319,47,4,16,133,60.98,30.8,0.605
SKU04345,clothing,1238.55,94,49,1,10,53,1314.9,36.5,0.47
SKU04346,household,83.06,18,24,3,9,94,85.9,25.5,1.008
SKU04347,food,192.49,125,68,5,15,91,211.66,21.8,0.634
SKU04348,food,79.57,390,71,0,13,93,77.16,32.6,0.563
SKU04349,clothing,2179.29,43,85,2,12,145,1761.27,12.9,1.646
SKU04350,clothing,1457.96,324,77,4,14,94,1694.55,0.4,0.494
SKU04351,clothing,2168.5,181,31,2,10,35,2161.95,6.1,0.325
SKU04352,personal_care,940.99,442,110,0,20,121,826.31,16.7,0.708
SKU04353,clothing,769.17,286,100,2,13,102,768.72,2.9,0.682
SKU04354,food,106.76,242,113,3,5,126,120.09,24.4,0.737
SKU04355,food,131.88,136,77,6,2,124,137.13,20.9,0.777
SKU04356,electronics,3417.91,57,108,3,4,75,3103.74,31.7,1.331
SKU04357,electronics,3049.53,289,96,6,22,129,3389.71,21.2,0.682
SKU04358,electronics,3675.37,426,44,6,7,104,3968.83,21.4,0.468
SKU04359,food,20.42,13,114,0,21,119,18.06,39.7,4.647
SKU04360,household,305.34,81,101,1,3,48,261.69,11.7,0.908
SKU04361,food,40.34,52,67,6,16,121,37.47,22.4,1.216
SKU04362,household,463.8,139,39,3,23,114,555.39,14.9,0.595
SKU04363,household,54.98,395,32,0,1,149,63.05,22.0,0.636
SKU04364,electronics,2751.85,294,102,0,20,174,2388.56,32.5,0.969
SKU04365,clothing,1571.19,358,75,5,8,219,1820.31,38.2,0.98
SKU04366,food,171.47,144,86,3,4,162,160.02,7.4,1.045
SKU04367,personal_care,474.98,217,65,0,14,92,503.91,14.7,0.517
SKU04368,electronics,1051.55,94,95,4,18,117,1020.86,26.4,1.068
SKU04369,food,32.87,436,46,5,21,203,30.53,16.8,0.965
SKU04370,food,279.39,92,91,0,12,119,327.35,39.8,0.965
SKU04371,household,463.67,418,85,5,1,129,441.54,9.1,0.717
SKU04372,personal_care,379.76,494,60,4,3,29,379.05,31.9,0.277
SKU04373,personal_care,153.49,201,27,2,14,110,139.71,6.2,0.607
SKU04374,personal_care,652.74,207,113,2,1,161,637.02,29.9,1.016
SKU04375,clothing,1716.31,77,91,2,22,63,1432.23,38.1,0.935
SKU04376,electronics,2892.59,286,85,4,13,77,2728.51,8.9,0.556
SKU04377,electronics,2686.53,427,77,4,7,173,3066.8,23.3,0.782
SKU04378,food,33.82,197,50,3,2,26,29.66,5.7,0.33
SKU04379,personal_care,753.37,378,95,1,23,120,864.58,37.1,0.605
SKU04380,electronics,1453.24,368,38,1,17,166,1609.41,39.6,0.715
SKU04381,food,76.44,325,70,6,1,114,71.94,27.6,0.663
SKU04382,household,216.59,234,21,2,22,60,193.65,13.2,0.385
SKU04383,food,245.92,120,92,2,5,88,281.69,0.6,0.732
SKU04384,personal_care,617.58,40,58,6,19,143,651.85,26.9,1.279
SKU04385,household,643.7,342,91,5,4,176,736.75,37.7,0.837
SKU04386,food,77.57,327,56,2,18,78,71.65,14.2,0.497
SKU04387,food,182.73,284,45,5,19,138,158.36,31.8,0.731
SKU04388,food,58.26,36,97,4,3,52,62.73,11.9,1.519
SKU04389,electronics,2604.73,276,60,0,6,88,2929.1,3.2,0.46
SKU04390,personal_care,77.05,27,83,2,11,144,85.82,2.8,2.058
SKU04391,personal_care,548.0,80,47,1,9,91,530.52,23.1,0.754
SKU04392,food,200.18,196,87,4,22,110,217.9,38.3,0.661
SKU04393,electronics,4289.03,173,25,3,21,90,4763.58,21.9,0.432
SKU04394,clothing,2315.65,394,77,3,10,93,2607.31,15.4,0.469
SKU04395,household,500.49,161,45,4,10,125,437.6,31.4,0.739
SKU04396,household,66.18,423,113,2,15,54,74.77,21.7,0.349
SKU04397,electronics,2671.63,464,92,3,3,115,3099.56,11.4,0.559
SKU04398,personal_care,836.87,270,106,5,13,125,723.19,9.9,0.796
SKU04399,food,170.77,15,46,5,2,118,191.96,9.9,1.909
SKU04400,electronics,4156.97,182,103,3,13,107,3962.74,5.2,0.809
SKU04401,clothing,1687.69,397,98,3,9,40,1783.22,22.4,0.283
SKU04402,personal_care,682.32,342,68,6,9,148,700.53,20.2,0.691
SKU04403,personal_care,641.39,252,90,5,16,105,588.06,1.7,0.698
SKU04404,food,269.39,397,81,3,22,79,289.42,13.2,0.418
SKU04405,electronics,4227.73,216,109,6,19,166,4069.84,17.3,1.015
SKU04406,food,140.16,28,33,4,16,40,112.9,28.2,0.829
SKU04407,personal_care,73.57,104,119,2,11,116,78.23,19.3,1.031
SKU04408,household,466.43,106,80,5,19,125,461.38,37.2,0.974
SKU04409,household,214.36,367,101,4,20,140,208.8,3.5,0.797
SKU04410,personal_care,821.38,78,118,3,0,52,887.86,31.0,0.955
SKU04411,electronics,3892.88,15,74,5,7,108,3219.15,28.2,2.845
SKU04412,clothing,1414.7,257,29,3,23,124,1588.82,26.5,0.552
SKU04413,clothing,1876.77,468,115,6,18,211,1983.83,29.2,0.967
SKU04414,clothing,1461.41,168,45,3,12,79,1511.5,19.7,0.449
SKU04415,household,529.18,353,65,5,1,112,504.39,35.2,0.64
SKU04416,personal_care,55.19,169,95,1,11,49,50.42,4.6,0.575
SKU04417,personal_care,480.91,453,59,6,19,186,486.09,11.9,0.809
SKU04418,food,285.35,118,66,1,16,83,332.88,15.5,0.609
SKU04419,clothing,1268.94,182,22,0,21,95,1383.99,1.7,0.44
SKU04420,electronics,3701.39,466,60,2,20,107,3821.01,21.2,0.492
SKU04421,personal_care,1182.02,69,62,3,21,84,1248.01,30.7,0.779
SKU04422,food,167.84,219,42,2,21,141,145.8,9.6,0.759
SKU04423,food,230.19,417,118,6,2,95,256.27,3.7,0.521
SKU04424,electronics,2259.75,245,25,5,22,79,2177.11,3.5,0.467
