scan_id,ticket_id,customer_id,event_id,gate_id,seat_block,scan_time_min,is_duplicate,is_blacklisted,entry_allowed
6307,T010492,CUST11872,EVT1001,G9,B17C,21,0,0,1
6308,T011683,CUST02910,EVT1001,G2,B16C,43,0,0,1
6309,T000273,CUST04870,EVT1002,G6,B8E,116,0,0,1
6310,T019087,CUST12665,EVT1001,G4,B3C,80,0,0,1
6311,T006526,CUST07040,EVT1002,G7,B20D,17,0,0,1
6312,T000031,CUST13803,EVT1001,G10,B15A,111,0,0,1
6313,T006165,CUST07929,EVT1001,G10,B9C,61,0,0,1
6314,T015704,CUST12587,EVT1002,G5,B18B,18,0,0,1
6315,T016929,CUST06704,EVT1002,G2,B20D,142,0,0,1
6316,T000845,CUST01629,EVT1001,G4,B19D,68,0,0,1
6317,T007643,CUST05569,EVT1001,G2,B20C,14,0,0,1
6318,T018754,CUST09762,EVT1001,G9,B11B,52,0,0,1
6319,T003019,CUST08182,EVT1002,G8,B13B,133,1,0,0
6320,T007258,CUST03242,EVT1002,G3,B9C,55,0,0,1
6321,T009990,CUST08005,EVT1002,G1,B11E,16,0,0,1
6322,T002850,CUST12915,EVT1002,G4,B9C,54,0,0,1
6323,T012724,CUST04709,EVT1001,G4,B10C,98,0,0,1
6324,T007647,CUST07376,EVT1002,G10,B10A,79,0,0,1
6325,T004119,CUST12126,EVT1002,G4,B8E,44,0,0,1
6326,T016346,CUST13853,EVT1001,G8,B4E,66,0,0,1
6327,T010439,CUST14637,EVT1001,G2,B12E,88,0,0,1
6328,T016931,CUST14228,EVT1002,G9,B6A,7,0,0,1
6329,T004462,CUST04947,EVT1001,G9,B18D,115,0,0,1
6330,T010351,CUST03652,EVT1001,G2,B3E,103,0,0,1
6331,T014060,CUST11326,EVT1001,G10,B18E,150,0,0,1
6332,T011447,CUST13620,EVT1002,G5,B15A,30,0,0,1
6333,T001188,CUST00972,EVT1001,G8,B19B,119,0,0,1
6334,T012193,CUST13631,EVT1002,G3,B12B,1,0,0,1
6335,T013581,CUST07787,EVT1001,G2,B10D,101,0,0,1
6336,T004525,CUST07060,EVT1001,G9,B18A,63,0,0,1
6337,T011883,CUST04586,EVT1002,G1,B2E,134,1,0,0
6338,T016359,CUST10532,EVT1002,G7,B10B,93,0,0,1
6339,T016296,CUST03115,EVT1002,G2,B19C,39,0,0,1
6340,T012558,CUST08800,EVT1002,G10,B16D,64,0,0,1
6341,T017615,CUST13599,EVT1002,G2,B9D,25,0,0,1
6342,T006108,CUST06717,EVT1001,G1,B16E,30,0,0,1
6343,T005350,CUST13137,EVT1002,G9,B9E,16,0,0,1
6344,T011433,CUST07863,EVT1001,G1,B18C,87,0,0,1
6345,T008195,CUST03592,EVT1001,G4,B8B,129,0,0,1
6346,T017970,CUST09713,EVT1001,G9,B11B,146,0,0,1
6347,T004471,CUST11163,EVT1002,G5,B10B,25,0,0,1
6348,T017238,CUST13835,EVT1002,G3,B12B,77,0,0,1
6349,T015022,CUST12523,EVT1001,G7,B20C,116,0,1,0
6350,T008978,CUST14953,EVT1001,G10,B15B,60,0,0,1
6351,T016814,CUST06568,EVT1002,G1,B2C,108,0,0,1
6352,T015704,CUST02152,EVT1001,G8,B9E,3,0,0,1
6353,T003941,CUST05111,EVT1001,G1,B20A,98,0,0,1
6354,T013582,CUST00912,EVT1002,G5,B9C,72,0,0,1
6355,T011106,CUST06028,EVT1002,G2,B8E,60,0,0,1
6356,T009444,CUST10224,EVT1001,G7,B8B,97,0,1,0
6357,T001650,CUST13391,EVT1001,G3,B15D,59,0,0,1
6358,T014870,CUST09003,EVT1001,G9,B18B,30,0,0,1
6359,T000238,CUST07194,EVT1002,G3,B6B,73,0,0,1
6360,T008814,CUST00089,EVT1001,G3,B20A,43,0,0,1
6361,T019086,CUST01121,EVT1001,G1,B20A,36,0,0,1
6362,T007814,CUST07731,EVT1002,G2,B19E,144,0,0,1
6363,T014923,CUST03190,EVT1001,G7,B15E,92,0,0,1
6364,T001018,CUST05035,EVT1002,G6,B12A,104,0,0,1
6365,T016088,CUST11640,EVT1001,G1,B11B,38,0,0,1
6366,T010617,CUST06431,EVT1001,G5,B20B,7,0,0,1
6367,T014848,CUST00690,EVT1002,G3,B6D,79,0,0,1
6368,T013511,CUST11401,EVT1001,G5,B18A,124,0,0,1
6369,T005471,CUST05311,EVT1001,G7,B7C,21,0,0,1
6370,T006986,CUST05164,EVT1002,G3,B4E,115,0,0,1
6371,T010741,CUST02142,EVT1002,G7,B4A,98,0,0,1
6372,T015639,CUST02234,EVT1002,G4,B19B,77,0,0,1
6373,T009578,CUST10203,EVT1001,G9,B12A,86,0,0,1
6374,T007672,CUST07739,EVT1001,G4,B12E,46,0,0,1
6375,T017319,CUST08424,EVT1002,G6,B13C,35,0,0,1
6376,T009634,CUST04993,EVT1001,G8,B13A,86,0,0,1
6377,T006280,CUST08799,EVT1002,G1,B17D,47,0,1,0
6378,T019963,CUST09227,EVT1002,G5,B3D,38,0,0,1
6379,T019892,CUST04048,EVT1002,G1,B5B,43,0,0,1
6380,T003746,CUST03587,EVT1002,G9,B5D,3,0,0,1
6381,T011017,CUST05276,EVT1001,G3,B10C,28,0,0,1
6382,T012270,CUST12191,EVT1001,G10,B17E,149,0,0,1
6383,T013517,CUST11771,EVT1002,G10,B16D,51,0,0,1
6384,T017889,CUST10836,EVT1002,G10,B10E,41,0,0,1
6385,T007984,CUST03629,EVT1002,G1,B16B,111,0,0,1
6386,T017898,CUST06858,EVT1001,G4,B12B,11,0,0,1
6387,T015828,CUST00507,EVT1002,G6,B12B,3,0,0,1
6388,T012649,CUST08899,EVT1001,G4,B15B,6,0,0,1
6389,T005931,CUST10347,EVT1002,G7,B9A,45,0,0,1
6390,T016509,CUST11600,EVT1001,G4,B10A,48,0,0,1
6391,T005632,CUST03287,EVT1002,G1,B11C,46,0,1,0
6392,T013081,CUST00436,EVT1001,G6,B15C,119,0,0,1
6393,T017418,CUST08485,EVT1001,G5,B1E,71,0,0,1
6394,T006917,CUST05075,EVT1002,G3,B1C,51,0,0,1
6395,T014656,CUST12176,EVT1001,G6,B2A,68,0,0,1
6396,T008023,CUST12766,EVT1002,G2,B5A,31,0,0,1
6397,T013920,CUST11458,EVT1002,G4,B10B,7,0,0,1
6398,T017880,CUST00188,EVT1001,G2,B14A,115,0,0,1
6399,T004597,CUST11602,EVT1002,G4,B9A,104,0,0,1
6400,T018817,CUST06020,EVT1002,G2,B8A,21,0,0,1
6401,T010356,CUST04325,EVT1002,G10,B4E,38,0,0,1
6402,T019854,CUST02494,EVT1002,G7,B9A,10,0,0,1
6403,T018074,CUST12140,EVT1001,G10,B4E,93,0,0,1
6404,T002303,CUST10502,EVT1002,G10,B18D,56,0,0,1
6405,T007277,CUST13395,EVT1002,G7,B2E,55,0,0,1
6406,T012160,CUST01335,EVT1001,G5,B17A,63,0,0,1
6407,T010974,CUST10516,EVT1002,G8,B9C,49,0,0,1
6408,T011911,CUST12062,EVT1002,G4,B14C,97,0,0,1
6409,T017221,CUST02657,EVT1001,G10,B5D,112,0,0,1
6410,T015857,CUST08209,EVT1002,G6,B14D,59,0,0,1
6411,T018514,CUST01456,EVT1002,G5,B16C,35,0,0,1
6412,T018157,CUST11849,EVT1001,G4,B6A,67,0,0,1
6413,T016093,CUST05407,EVT1002,G4,B12E,101,0,0,1
6414,T002294,CUST05892,EVT1001,G8,B9B,148,0,0,1
6415,T003813,CUST07854,EVT1002,G1,B3A,31,0,0,1
6416,T014441,CUST09050,EVT1001,G1,B20A,13,0,0,1
6417,T003180,CUST11673,EVT1001,G10,B7E,133,0,0,1
6418,T001008,CUST02930,EVT1002,G9,B2E,50,0,0,1
6419,T009987,CUST05274,EVT1002,G9,B5B,93,0,0,1
6420,T002107,CUST01123,EVT1002,G1,B3A,31,1,0,0
6421,T017474,CUST05409,EVT1002,G6,B19B,66,0,0,1
6422,T008269,CUST05516,EVT1002,G3,B19A,67,0,0,1
6423,T003328,CUST04412,EVT1002,G10,B19E,100,0,0,1
6424,T001471,CUST02345,EVT1002,G9,B1D,145,0,0,1
6425,T002258,CUST11363,EVT1001,G1,B10C,19,0,0,1
6426,T015944,CUST07766,EVT1001,G7,B8E,103,0,0,1
6427,T015045,CUST03839,EVT1002,G9,B8B,1,0,0,1
6428,T001069,CUST08531,EVT1002,G7,B5C,109,0,0,1
6429,T012270,CUST01629,EVT1002,G3,B16A,30,0,0,1
6430,T006933,CUST12464,EVT1001,G4,B12C,92,0,0,1
6431,T015901,CUST02541,EVT1001,G7,B10C,19,0,0,1
6432,T006615,CUST13160,EVT1001,G8,B7D,75,0,0,1
6433,T008280,CUST13756,EVT1001,G9,B11D,73,0,0,1
6434,T014674,CUST12993,EVT1002,G4,B10B,24,0,0,1
6435,T015220,CUST01491,EVT1001,G2,B4A,141,0,0,1
6436,T019801,CUST14674,EVT1002,G7,B6C,10,0,0,1
6437,T006025,CUST00974,EVT1001,G3,B2D,96,0,0,1
6438,T003386,CUST05414,EVT1002,G9,B12D,139,0,0,1
6439,T003154,CUST14635,EVT1002,G1,B20B,50,0,0,1
6440,T005191,CUST07448,EVT1001,G7,B10A,138,0,0,1
6441,T003120,CUST11085,EVT1001,G2,B13B,77,0,0,1
6442,T014976,CUST06313,EVT1001,G8,B9E,92,0,0,1
6443,T018869,CUST05610,EVT1002,G7,B6A,131,0,0,1
6444,T012696,CUST08203,EVT1002,G7,B6D,85,0,0,1
6445,T006284,CUST14602,EVT1002,G4,B7C,69,0,1,0
6446,T007134,CUST09609,EVT1002,G4,B5C,35,0,0,1
6447,T012995,CUST08555,EVT1001,G2,B3E,0,0,0,1
6448,T005027,CUST01733,EVT1001,G1,B1E,71,0,1,0
6449,T011302,CUST12207,EVT1002,G3,B16D,112,0,0,1
6450,T010182,CUST13234,EVT1001,G6,B3C,3,0,0,1
6451,T008485,CUST01172,EVT1002,G4,B1E,74,0,0,1
6452,T014235,CUST10905,EVT1001,G2,B9D,6,0,0,1
6453,T015039,CUST00534,EVT1002,G8,B12A,112,0,0,1
6454,T011771,CUST09282,EVT1002,G6,B1C,93,0,0,1
6455,T010694,CUST01502,EVT1002,G6,B13A,11,0,0,1
6456,T015341,CUST07686,EVT1002,G6,B20E,53,0,0,1
6457,T011291,CUST12800,EVT1002,G10,B10A,125,1,0,0
6458,T002191,CUST04163,EVT1001,G9,B13E,123,0,0,1
6459,T013631,CUST02842,EVT1002,G6,B16D,118,0,0,1
6460,T004311,CUST11863,EVT1002,G7,B20C,91,1,0,0
6461,T000829,CUST02038,EVT1001,G5,B5A,0,0,0,1
6462,T018821,CUST03342,EVT1002,G3,B13C,19,1,0,0
6463,T001349,CUST11308,EVT1002,G8,B5C,80,0,0,1
6464,T012193,CUST02372,EVT1001,G8,B3A,5,0,0,1
6465,T003311,CUST14577,EVT1002,G10,B1A,79,0,0,1
6466,T000660,CUST11432,EVT1002,G5,B17E,84,0,0,1
6467,T018709,CUST11336,EVT1001,G6,B17A,58,0,0,1
6468,T017721,CUST06302,EVT1001,G7,B2A,109,0,0,1
6469,T008818,CUST13194,EVT1001,G2,B16B,25,0,0,1
6470,T004702,CUST03709,EVT1002,G9,B19A,115,0,0,1
6471,T010419,CUST05103,EVT1001,G3,B16B,62,0,0,1
6472,T017444,CUST00875,EVT1001,G1,B20E,143,1,0,0
6473,T001090,CUST05459,EVT1002,G7,B17E,137,0,0,1
6474,T006146,CUST12987,EVT1001,G6,B7D,147,0,0,1
6475,T016832,CUST04687,EVT1001,G9,B12E,20,0,0,1
6476,T009706,CUST09317,EVT1002,G10,B7A,138,0,0,1
6477,T000838,CUST12159,EVT1001,G2,B11E,4,0,0,1
6478,T006212,CUST06394,EVT1002,G10,B18C,1,0,0,1
6479,T003461,CUST04997,EVT1001,G9,B4E,112,1,0,0
6480,T008163,CUST14662,EVT1001,G1,B13B,57,0,0,1
6481,T002985,CUST04946,EVT1001,G10,B7B,75,1,0,0
6482,T006471,CUST04000,EVT1002,G2,B16B,6,0,0,1
6483,T005310,CUST07269,EVT1001,G5,B5A,55,0,0,1
6484,T013317,CUST10161,EVT1001,G1,B5A,127,0,0,1
6485,T005175,CUST02960,EVT1002,G7,B20D,101,0,0,1
6486,T011449,CUST08377,EVT1001,G2,B16C,141,0,0,1
6487,T019656,CUST10693,EVT1001,G5,B7E,78,0,0,1
6488,T001640,CUST01738,EVT1002,G4,B14B,44,0,1,0
6489,T005879,CUST07802,EVT1002,G10,B20E,85,0,0,1
6490,T017990,CUST02540,EVT1002,G8,B5A,9,0,0,1
6491,T012428,CUST06893,EVT1002,G9,B18C,4,0,0,1
6492,T005146,CUST00060,EVT1001,G2,B15A,126,0,0,1
6493,T006021,CUST12960,EVT1001,G3,B11E,10,0,0,1
6494,T012391,CUST05208,EVT1002,G4,B4E,46,0,0,1
6495,T014491,CUST03055,EVT1001,G7,B3D,62,0,0,1
6496,T016555,CUST11692,EVT1001,G6,B7B,22,0,0,1
6497,T016635,CUST03535,EVT1002,G5,B15C,7,0,0,1
6498,T011920,CUST05081,EVT1001,G2,B2B,112,0,0,1
6499,T013605,CUST14869,EVT1002,G7,B3E,72,0,0,1
6500,T000263,CUST06814,EVT1002,G5,B8C,66,0,0,1
6501,T016694,CUST05357,EVT1002,G10,B2D,19,0,0,1
6502,T000215,CUST08888,EVT1001,G8,B20C,21,0,0,1
6503,T014553,CUST01386,EVT1002,G7,B11D,10,0,0,1
6504,T005099,CUST08386,EVT1002,G4,B11B,79,0,0,1
6505,T013756,CUST06111,EVT1001,G2,B2C,8,0,0,1
6506,T009341,CUST01669,EVT1001,G5,B6C,137,0,0,1
6507,T014117,CUST14349,EVT1001,G5,B19D,103,0,0,1
6508,T015527,CUST11473,EVT1002,G3,B11E,14,0,0,1
6509,T004940,CUST10905,EVT1002,G7,B14E,104,0,0,1
6510,T018888,CUST01486,EVT1001,G2,B16C,94,0,0,1
6511,T011235,CUST13200,EVT1002,G5,B9D,116,0,0,1
6512,T013894,CUST07810,EVT1002,G8,B11E,60,0,0,1
6513,T015915,CUST09211,EVT1001,G3,B13D,62,1,0,0
6514,T015848,CUST06336,EVT1002,G2,B16D,97,0,0,1
6515,T012052,CUST12467,EVT1002,G7,B6A,110,0,0,1
6516,T009435,CUST11442,EVT1001,G3,B14C,125,0,0,1
6517,T000251,CUST04159,EVT1002,G10,B15E,44,0,0,1
6518,T004901,CUST04513,EVT1001,G7,B16A,28,0,0,1
6519,T019608,CUST09571,EVT1001,G3,B9C,85,1,0,0
6520,T017016,CUST10038,EVT1001,G2,B7A,123,0,0,1
6521,T007546,CUST08213,EVT1001,G3,B1E,66,0,0,1
6522,T001400,CUST07780,EVT1002,G1,B6D,150,1,0,0
6523,T013993,CUST02310,EVT1001,G1,B3E,121,0,0,1
6524,T001118,CUST14458,EVT1002,G9,B6C,56,0,0,1
6525,T001839,CUST06942,EVT1002,G9,B12C,48,0,0,1
6526,T012881,CUST13577,EVT1001,G7,B2C,21,0,0,1
6527,T001116,CUST08229,EVT1002,G3,B19D,24,0,0,1
6528,T013279,CUST14287,EVT1001,G9,B16A,11,0,0,1
6529,T017406,CUST10281,EVT1001,G8,B2E,58,1,0,0
6530,T012437,CUST12625,EVT1001,G7,B17A,86,0,0,1
6531,T004123,CUST13525,EVT1002,G2,B1B,64,1,1,0
6532,T009313,CUST10965,EVT1002,G10,B18E,27,0,0,1
6533,T004114,CUST08931,EVT1001,G10,B18E,43,0,0,1
6534,T016415,CUST09055,EVT1002,G2,B17D,64,0,0,1
6535,T015935,CUST01627,EVT1001,G8,B11E,34,0,0,1
6536,T018376,CUST09840,EVT1002,G7,B7B,38,0,0,1
6537,T009370,CUST00647,EVT1001,G5,B9A,44,0,0,1
6538,T014462,CUST02825,EVT1001,G5,B12D,150,0,0,1
6539,T007565,CUST13353,EVT1001,G4,B8D,93,0,0,1
6540,T015228,CUST14819,EVT1001,G4,B16C,145,0,0,1
6541,T009534,CUST00605,EVT1002,G4,B4B,72,0,0,1
6542,T009879,CUST08770,EVT1002,G7,B2B,56,0,0,1
6543,T011795,CUST14059,EVT1002,G5,B4A,49,0,0,1
6544,T003231,CUST06514,EVT1002,G3,B16D,75,0,0,1
6545,T000583,CUST03523,EVT1001,G7,B8A,76,0,0,1
6546,T005042,CUST08346,EVT1001,G5,B5A,29,0,0,1
6547,T015862,CUST00858,EVT1002,G8,B11B,107,0,0,1
6548,T011882,CUST12500,EVT1002,G3,B7B,69,0,0,1
6549,T015354,CUST00759,EVT1002,G3,B11D,131,1,0,0
6550,T006972,CUST07585,EVT1001,G9,B15B,135,0,0,1
6551,T006509,CUST04407,EVT1002,G6,B12D,106,0,0,1
6552,T002501,CUST14930,EVT1001,G10,B9B,123,0,0,1
6553,T019117,CUST01266,EVT1002,G5,B10D,89,0,0,1
6554,T018741,CUST00775,EVT1001,G2,B6C,62,0,0,1
6555,T001630,CUST02431,EVT1002,G2,B19A,139,0,0,1
6556,T016179,CUST01719,EVT1002,G10,B12D,20,0,0,1
6557,T012570,CUST10267,EVT1001,G5,B2C,89,0,0,1
6558,T017990,CUST05307,EVT1001,G6,B14A,58,0,0,1
6559,T019699,CUST09447,EVT1001,G2,B20B,70,0,0,1
6560,T000335,CUST12258,EVT1001,G4,B12A,6,0,0,1
6561,T004631,CUST13525,EVT1002,G2,B8A,86,0,0,1
6562,T003681,CUST09849,EVT1002,G9,B2D,12,0,0,1
6563,T000511,CUST07751,EVT1002,G2,B3B,142,0,0,1
6564,T016113,CUST07792,EVT1001,G5,B10C,137,0,0,1
6565,T004189,CUST02582,EVT1001,G9,B1A,70,0,0,1
6566,T019687,CUST08680,EVT1002,G9,B3D,65,0,0,1
6567,T016789,CUST08562,EVT1002,G7,B1B,115,0,0,1
6568,T003023,CUST12589,EVT1002,G6,B11B,13,0,0,1
6569,T016232,CUST01393,EVT1002,G8,B16E,69,0,0,1
6570,T007063,CUST03974,EVT1002,G10,B14C,2,0,0,1
6571,T018963,CUST01792,EVT1002,G7,B3A,108,0,0,1
6572,T005880,CUST01296,EVT1002,G4,B1A,6,0,0,1
6573,T019801,CUST00050,EVT1002,G6,B20A,150,0,0,1
6574,T018135,CUST11463,EVT1002,G4,B7D,57,0,0,1
6575,T008464,CUST11304,EVT1002,G8,B3A,59,0,0,1
6576,T012584,CUST14239,EVT1001,G4,B2E,24,0,0,1
6577,T016984,CUST13525,EVT1002,G8,B12D,32,0,0,1
6578,T010333,CUST02570,EVT1002,G6,B13E,108,0,0,1
6579,T012903,CUST12801,EVT1001,G6,B14A,117,0,0,1
6580,T016401,CUST06635,EVT1001,G10,B10B,15,0,0,1
6581,T005138,CUST05197,EVT1002,G4,B12B,91,0,0,1
6582,T015735,CUST12179,EVT1001,G1,B12D,72,0,0,1
6583,T010917,CUST04395,EVT1001,G1,B2D,51,0,0,1
6584,T012531,CUST13526,EVT1001,G8,B10E,85,0,0,1
6585,T012912,CUST12980,EVT1001,G9,B11B,61,1,0,0
6586,T001542,CUST04094,EVT1001,G10,B13D,129,0,0,1
6587,T003971,CUST04881,EVT1001,G7,B2E,35,0,0,1
6588,T007926,CUST09950,EVT1002,G5,B14A,79,0,0,1
6589,T012333,CUST11020,EVT1002,G4,B8B,102,0,0,1
6590,T003729,CUST14573,EVT1001,G6,B1E,99,0,0,1
6591,T014567,CUST06377,EVT1002,G5,B7B,11,0,0,1
6592,T016922,CUST14433,EVT1002,G8,B1B,44,0,0,1
6593,T019432,CUST01266,EVT1001,G3,B6A,124,0,0,1
6594,T017084,CUST03843,EVT1002,G4,B4C,124,0,0,1
6595,T015369,CUST05110,EVT1001,G3,B12D,23,0,0,1
6596,T007878,CUST14609,EVT1001,G2,B9E,101,0,0,1
6597,T002260,CUST13682,EVT1001,G1,B14D,126,1,0,0
6598,T009581,CUST07780,EVT1002,G3,B10B,119,0,0,1
6599,T001159,CUST11025,EVT1001,G6,B7C,81,0,0,1
6600,T018495,CUST01619,EVT1002,G9,B11E,98,0,0,1
6601,T008033,CUST05702,EVT1002,G5,B17B,83,0,0,1
6602,T013441,CUST02201,EVT1001,G2,B16E,122,0,0,1
6603,T015099,CUST12904,EVT1001,G8,B18E,23,0,0,1
6604,T011149,CUST11546,EVT1002,G10,B18A,29,0,0,1
6605,T019128,CUST13332,EVT1001,G9,B7B,87,0,0,1
6606,T012080,CUST04261,EVT1001,G9,B8A,126,0,0,1
6607,T007905,CUST03806,EVT1002,G9,B13E,6,0,0,1
6608,T006722,CUST14425,EVT1001,G2,B6E,26,0,0,1
6609,T017898,CUST14974,EVT1002,G6,B6E,131,1,0,0
6610,T001819,CUST10471,EVT1001,G10,B6D,33,1,0,0
6611,T019787,CUST01704,EVT1002,G10,B17D,126,0,0,1
6612,T000474,CUST02802,EVT1002,G5,B6B,11,0,0,1
6613,T010695,CUST12785,EVT1001,G3,B9E,2,0,0,1
6614,T001735,CUST03245,EVT1002,G1,B11C,25,0,0,1
6615,T004437,CUST01130,EVT1001,G10,B4D,59,0,0,1
6616,T017017,CUST04501,EVT1002,G9,B8A,62,0,0,1
6617,T018347,CUST03468,EVT1002,G5,B4A,3,0,0,1
6618,T001472,CUST00438,EVT1001,G8,B14E,101,0,0,1
6619,T007540,CUST04041,EVT1002,G2,B12E,68,0,0,1
6620,T004365,CUST08957,EVT1001,G5,B16E,59,1,0,0
6621,T013893,CUST09448,EVT1002,G3,B5B,111,0,0,1
6622,T015374,CUST14596,EVT1002,G2,B16D,14,0,0,1
6623,T012094,CUST14655,EVT1001,G8,B9B,2,0,0,1
6624,T002388,CUST05700,EVT1002,G6,B16E,56,0,0,1
6625,T018372,CUST11980,EVT1001,G9,B4E,140,0,0,1
6626,T002648,CUST04873,EVT1001,G3,B13B,46,0,0,1
6627,T010107,CUST14598,EVT1002,G10,B10A,69,0,0,1
6628,T004781,CUST02911,EVT1002,G10,B1E,68,0,0,1
6629,T016519,CUST05817,EVT1002,G3,B6D,82,0,0,1
6630,T018271,CUST03543,EVT1002,G5,B9A,67,0,0,1
6631,T018898,CUST02386,EVT1001,G3,B11C,28,0,0,1
6632,T001237,CUST09044,EVT1002,G8,B2C,145,0,0,1
6633,T015887,CUST01917,EVT1001,G7,B4B,99,0,0,1
6634,T008141,CUST04773,EVT1002,G2,B8D,87,0,1,0
6635,T005460,CUST14279,EVT1001,G1,B20C,104,0,1,0
6636,T018447,CUST07039,EVT1001,G1,B19A,51,0,0,1
6637,T007871,CUST11692,EVT1002,G8,B14E,88,0,0,1
6638,T002184,CUST10477,EVT1002,G4,B10E,91,0,0,1
6639,T007277,CUST02093,EVT1001,G2,B17C,17,0,0,1
6640,T008134,CUST01851,EVT1001,G5,B4B,96,0,0,1
6641,T017773,CUST10882,EVT1001,G6,B1C,91,0,0,1
6642,T017437,CUST05484,EVT1001,G3,B17D,121,0,0,1
6643,T005671,CUST00438,EVT1002,G1,B19D,135,0,0,1
6644,T018919,CUST09969,EVT1001,G5,B13D,117,0,0,1
6645,T012916,CUST10255,EVT1001,G4,B5A,10,0,0,1
6646,T015128,CUST07988,EVT1002,G8,B20C,62,1,0,0
6647,T017322,CUST00151,EVT1002,G1,B9D,124,0,0,1
6648,T009316,CUST12996,EVT1002,G9,B13B,10,0,0,1
6649,T005375,CUST13563,EVT1001,G3,B17B,40,0,0,1
6650,T005940,CUST12476,EVT1001,G3,B3B,137,0,0,1
6651,T013675,CUST03161,EVT1001,G10,B18A,19,0,0,1
6652,T014997,CUST03070,EVT1002,G10,B16C,78,0,0,1
6653,T012800,CUST05575,EVT1001,G8,B11B,125,0,0,1
6654,T016351,CUST08342,EVT1001,G9,B9D,56,0,0,1
6655,T019553,CUST05718,EVT1001,G5,B7B,136,0,0,1
6656,T019715,CUST01435,EVT1001,G3,B8D,80,0,0,1
6657,T002829,CUST14389,EVT1002,G1,B9A,31,0,0,1
6658,T006117,CUST13715,EVT1002,G6,B9C,78,0,0,1
6659,T007584,CUST00889,EVT1001,G9,B1A,90,0,0,1
6660,T013410,CUST03432,EVT1001,G3,B3C,49,0,0,1
6661,T015784,CUST05385,EVT1001,G2,B10A,72,0,0,1
6662,T019899,CUST13141,EVT1001,G8,B8A,148,0,0,1
6663,T003974,CUST03277,EVT1001,G6,B20B,64,0,0,1
6664,T001996,CUST14779,EVT1002,G7,B13D,148,0,0,1
6665,T010362,CUST04086,EVT1002,G9,B19A,1,0,0,1
6666,T018753,CUST11305,EVT1002,G7,B8B,32,0,0,1
6667,T006736,CUST04130,EVT1001,G3,B7E,125,0,0,1
6668,T005181,CUST07263,EVT1001,G3,B7E,79,0,0,1
6669,T010598,CUST13064,EVT1001,G6,B11C,149,0,0,1
6670,T002497,CUST01661,EVT1002,G1,B17E,86,0,0,1
6671,T018108,CUST13047,EVT1001,G7,B9D,130,1,0,0
6672,T019513,CUST09389,EVT1002,G10,B13E,88,0,0,1
6673,T002554,CUST01155,EVT1002,G6,B13C,124,1,0,0
6674,T016319,CUST00177,EVT1002,G2,B8A,62,0,0,1
6675,T001239,CUST09631,EVT1001,G7,B11C,46,0,0,1
6676,T006924,CUST10424,EVT1002,G4,B4A,53,0,0,1
6677,T010061,CUST00872,EVT1001,G1,B1E,55,0,0,1
6678,T010241,CUST03643,EVT1002,G3,B6E,79,0,0,1
6679,T004065,CUST09816,EVT1001,G5,B6B,123,0,0,1
6680,T014750,CUST06216,EVT1002,G7,B6A,44,0,0,1
6681,T003337,CUST04370,EVT1001,G2,B15C,75,0,0,1
6682,T011251,CUST09007,EVT1002,G4,B19D,57,0,0,1
6683,T008260,CUST12548,EVT1002,G9,B6C,47,0,0,1
6684,T006757,CUST10878,EVT1001,G2,B15C,104,0,0,1
6685,T000216,CUST12380,EVT1002,G9,B7E,51,0,0,1
6686,T014204,CUST12638,EVT1001,G1,B12A,63,0,0,1
6687,T008218,CUST14076,EVT1001,G1,B14E,70,0,0,1
6688,T014987,CUST03158,EVT1002,G10,B10A,51,0,0,1
6689,T009953,CUST06165,EVT1002,G9,B19D,143,0,0,1
6690,T012565,CUST14742,EVT1002,G3,B20A,84,0,0,1
6691,T015111,CUST12661,EVT1002,G8,B20E,39,0,0,1
6692,T010345,CUST12204,EVT1001,G10,B11D,93,0,0,1
6693,T009218,CUST07265,EVT1002,G4,B1E,136,0,0,1
6694,T019925,CUST02963,EVT1001,G2,B1C,121,0,0,1
6695,T003458,CUST00939,EVT1001,G2,B4C,123,0,0,1
6696,T015884,CUST02564,EVT1001,G8,B18A,82,0,0,1
6697,T002036,CUST01488,EVT1001,G3,B6D,12,0,0,1
6698,T006972,CUST10135,EVT1001,G8,B13B,41,0,0,1
6699,T006605,CUST02719,EVT1001,G10,B2B,104,0,0,1
6700,T009248,CUST14784,EVT1002,G9,B12C,121,0,0,1
6701,T009847,CUST14317,EVT1001,G3,B2D,127,0,0,1
6702,T005569,CUST14145,EVT1001,G10,B9B,90,0,0,1
6703,T000681,CUST09793,EVT1001,G5,B19E,134,0,0,1
6704,T017246,CUST00599,EVT1002,G10,B15C,89,0,0,1
6705,T003517,CUST09631,EVT1001,G6,B9E,73,0,0,1
6706,T018940,CUST08101,EVT1002,G6,B15D,97,0,0,1
6707,T016501,CUST01473,EVT1002,G3,B18E,89,0,0,1
6708,T010449,CUST12052,EVT1002,G8,B6A,24,0,0,1
6709,T006832,CUST01957,EVT1001,G10,B5A,3,0,1,0
6710,T001518,CUST07023,EVT1002,G7,B4C,24,0,0,1
6711,T019357,CUST11067,EVT1002,G7,B11E,76,0,0,1
6712,T016275,CUST05896,EVT1001,G1,B19E,142,0,0,1
6713,T007201,CUST03276,EVT1002,G6,B9B,136,0,1,0
6714,T019744,CUST09745,EVT1002,G8,B18B,115,0,0,1
6715,T013330,CUST12905,EVT1002,G9,B16A,141,0,1,0
6716,T017645,CUST02088,EVT1001,G1,B16B,28,0,0,1
