complaint_id,citizen_id,raw_text,detected_type,ward_id,lat,lon,severity,waiting_minutes,assigned_team_id,heap_priority_score
CMP006577,CZ00345,Pipe burst near house,water_leak,W18,12.908294,77.426683,2,2203,TEAM03,0.444
CMP006578,CZ00570,Drainage overflowing,drainage,W11,12.911107,77.555931,1,361,TEAM08,0.153
CMP006579,CZ01146,Sewage water overflow,water_leak,W07,12.895221,77.461158,5,3224,TEAM03,0.899
CMP006580,CZ07822,Street garbage pile,garbage,W05,12.958472,77.465748,2,145,TEAM04,0.253
CMP006581,CZ03680,Smell from waste,garbage,W06,12.915323,77.42614,1,1079,TEAM05,0.22
CMP006582,CZ04980,Broken road surface,pothole,W14,12.871553,77.438986,5,3825,TEAM04,0.954
CMP006583,CZ04165,Broken road surface,pothole,W07,12.891098,77.54234,2,610,TEAM04,0.296
CMP006584,CZ00579,Street garbage pile,garbage,W05,12.934803,77.506207,1,3843,TEAM02,0.476
CMP006585,CZ06563,Street garbage pile,garbage,W18,12.931564,77.454734,4,3556,TEAM02,0.809
CMP006586,CZ01649,Pole light fused,streetlight,W20,12.873464,77.454476,4,2086,TEAM09,0.673
CMP006587,CZ07912,Damaged road patch,pothole,W18,12.931511,77.49072,1,2240,TEAM03,0.327
CMP006588,CZ00586,Sewage water overflow,water_leak,W13,12.861416,77.555457,3,191,TEAM08,0.378
CMP006589,CZ05110,Overflowing dustbin,garbage,W20,12.837171,77.460174,5,3471,TEAM03,0.921
CMP006590,CZ02723,Pole light fused,streetlight,W13,12.917156,77.436906,5,3885,TEAM05,0.96
CMP006591,CZ03397,Pole light fused,streetlight,W01,12.953795,77.492319,5,1098,TEAM06,0.702
CMP006592,CZ07741,Blocked drain,drainage,W15,12.826623,77.505615,5,4136,TEAM02,0.983
CMP006593,CZ07039,Damaged road patch,pothole,W09,12.898768,77.57133,5,431,TEAM09,0.64
CMP006594,CZ03949,Water leakage on road,water_leak,W18,12.836705,77.526817,2,222,TEAM10,0.261
CMP006595,CZ07626,Sewage water overflow,water_leak,W03,12.960364,77.534546,4,725,TEAM10,0.547
CMP006596,CZ06889,Clogged sewage line,drainage,W17,12.925661,77.509543,4,1700,TEAM08,0.637
CMP006597,CZ04125,Overflowing dustbin,garbage,W04,12.863553,77.448381,5,1141,TEAM08,0.706
CMP006598,CZ01752,Clogged sewage line,drainage,W09,12.860205,77.430787,2,3854,TEAM09,0.597
CMP006599,CZ01521,Clogged sewage line,drainage,W07,12.848805,77.549555,4,2750,TEAM07,0.735
CMP006600,CZ06611,Sewage water overflow,water_leak,W17,12.831188,77.460747,2,3202,TEAM03,0.536
CMP006601,CZ03077,Open manhole,drainage,W16,12.858235,77.514047,3,75,,0.367
CMP006602,CZ06349,Water leakage on road,water_leak,W17,12.838329,77.495008,5,632,TEAM03,0.659
CMP006603,CZ00818,Water leakage on road,water_leak,W02,12.942813,77.54081,1,3571,TEAM07,0.451
CMP006604,CZ04266,Smell from waste,garbage,W09,12.915806,77.445987,2,1307,,0.361
CMP006605,CZ01506,Drainage overflowing,drainage,W18,12.862679,77.552184,1,1422,TEAM10,0.252
CMP006606,CZ06812,Blocked drain,drainage,W07,12.830084,77.54867,1,2521,TEAM04,0.353
CMP006607,CZ05781,Water leakage on road,water_leak,W13,12.852361,77.54831,4,1612,TEAM10,0.629
CMP006608,CZ06328,Pipe burst near house,water_leak,W14,12.941265,77.52845,3,2383,TEAM08,0.581
CMP006609,CZ05443,Water supply leak,water_leak,W19,12.888321,77.491497,2,3918,,0.603
CMP006610,CZ04096,Garbage not collected,garbage,W18,12.923935,77.504108,3,786,TEAM01,0.433
CMP006611,CZ04806,Overflowing dustbin,garbage,W08,12.888841,77.455918,3,4293,TEAM09,0.758
CMP006612,CZ02460,Blocked drain,drainage,W06,12.845479,77.570124,5,147,TEAM03,0.614
CMP006613,CZ01923,Pipe burst near house,water_leak,W11,12.832154,77.544298,4,743,TEAM08,0.549
CMP006614,CZ06809,Pole light fused,streetlight,W11,12.923929,77.546198,4,885,TEAM05,0.562
CMP006615,CZ01365,Open manhole,drainage,W09,12.85944,77.5063,2,3268,TEAM09,0.543
CMP006616,CZ07053,Garbage not collected,garbage,W13,12.96264,77.457401,1,3409,TEAM01,0.436
CMP006617,CZ02658,Dark road no lights,streetlight,W14,12.901648,77.42534,5,4236,TEAM01,0.992
CMP006618,CZ04078,Smell from waste,garbage,W19,12.870044,77.422089,1,1660,TEAM03,0.274
CMP006619,CZ04663,Sewage water overflow,water_leak,W10,12.956588,77.577963,5,1349,TEAM01,0.725
CMP006620,CZ03789,Flickering street lamp,streetlight,W09,12.853588,77.516853,2,1769,TEAM05,0.404
CMP006621,CZ04765,Drainage overflowing,drainage,W18,12.882747,77.504292,2,2887,TEAM05,0.507
CMP006622,CZ01514,Sewage water overflow,water_leak,W11,12.835596,77.426481,3,1973,TEAM10,0.543
CMP006623,CZ01408,Dark road no lights,streetlight,W18,12.977032,77.579176,3,1642,,0.512
CMP006624,CZ07425,Broken road surface,pothole,W04,12.901107,77.553028,3,2221,TEAM07,0.566
CMP006625,CZ05590,Drainage overflowing,drainage,W02,12.840737,77.545201,5,1245,TEAM09,0.715
CMP006626,CZ07217,Pole light fused,streetlight,W04,12.862933,77.421487,4,3410,TEAM03,0.796
CMP006627,CZ04557,Blocked drain,drainage,W20,12.84459,77.512745,5,2962,,0.874
CMP006628,CZ02569,Damaged road patch,pothole,W15,12.926648,77.458764,1,2524,TEAM06,0.354
CMP006629,CZ06585,Pipe burst near house,water_leak,W09,12.841907,77.429777,1,1471,TEAM08,0.256
CMP006630,CZ05670,Garbage not collected,garbage,W03,12.913027,77.560785,4,3332,TEAM02,0.789
CMP006631,CZ02913,Sewage water overflow,water_leak,W17,12.934937,77.565681,3,2351,TEAM03,0.578
CMP006632,CZ06018,Dark road no lights,streetlight,W09,12.873237,77.437207,5,4108,TEAM02,0.98
CMP006633,CZ07105,Smell from waste,garbage,W19,12.905024,77.49948,4,1214,TEAM03,0.592
CMP006634,CZ04310,Garbage not collected,garbage,W14,12.857605,77.577012,4,4222,TEAM09,0.871
CMP006635,CZ06681,Garbage not collected,garbage,W19,12.906647,77.568247,3,2244,TEAM06,0.568
CMP006636,CZ01399,Street garbage pile,garbage,W09,12.849953,77.444349,4,1127,TEAM08,0.584
CMP006637,CZ06773,Sewage water overflow,water_leak,W11,12.909132,77.483599,3,3712,TEAM01,0.704
CMP006638,CZ06581,Damaged road patch,pothole,W06,12.879685,77.46589,4,947,TEAM01,0.568
CMP006639,CZ00664,Smell from waste,garbage,W02,12.955696,77.468808,3,2072,,0.552
CMP006640,CZ04309,Pole light fused,streetlight,W03,12.825651,77.554085,2,968,TEAM07,0.33
CMP006641,CZ05221,Open manhole,drainage,W03,12.958151,77.492169,4,4318,,0.88
CMP006642,CZ03614,Open manhole,drainage,W01,12.940875,77.549436,5,1289,TEAM04,0.719
CMP006643,CZ01545,Pole light fused,streetlight,W03,12.858986,77.577082,4,2674,TEAM05,0.728
CMP006644,CZ05192,Garbage not collected,garbage,W13,12.846103,77.49275,4,4161,,0.865
CMP006645,CZ00539,Blocked drain,drainage,W14,12.828833,77.539354,1,1763,TEAM01,0.283
CMP006646,CZ03557,Damaged road patch,pothole,W10,12.959642,77.558822,3,532,TEAM01,0.409
CMP006647,CZ05728,Sewage water overflow,water_leak,W09,12.870589,77.521403,3,3168,TEAM04,0.653
CMP006648,CZ03962,Sewage water overflow,water_leak,W04,12.849962,77.420737,4,1362,TEAM05,0.606
CMP006649,CZ00636,Damaged road patch,pothole,W04,12.903741,77.427843,2,834,TEAM04,0.317
CMP006650,CZ07841,Sewage water overflow,water_leak,W01,12.93224,77.546026,3,3252,TEAM06,0.661
CMP006651,CZ07850,Water leakage on road,water_leak,W06,12.841168,77.529668,1,1908,TEAM06,0.297
CMP006652,CZ02935,Overflowing dustbin,garbage,W07,12.873517,77.455743,5,1168,TEAM10,0.708
CMP006653,CZ04994,Pole light fused,streetlight,W11,12.852025,77.484884,4,2489,,0.71
CMP006654,CZ05942,Dark road no lights,streetlight,W06,12.906407,77.484758,4,3160,TEAM06,0.773
CMP006655,CZ02982,Broken road surface,pothole,W18,12.979256,77.439679,1,3046,TEAM07,0.402
CMP006656,CZ07260,Drainage overflowing,drainage,W04,12.879002,77.495569,2,1109,TEAM01,0.343
CMP006657,CZ05475,Blocked drain,drainage,W15,12.882065,77.464648,3,3013,TEAM10,0.639
CMP006658,CZ03511,Flickering street lamp,streetlight,W18,12.946521,77.519811,4,68,TEAM05,0.486
CMP006659,CZ01869,Water leakage on road,water_leak,W19,12.855149,77.44791,3,487,,0.405
CMP006660,CZ04973,Streetlight not working,streetlight,W15,12.930247,77.512982,4,552,TEAM07,0.531
CMP006661,CZ03030,Blocked drain,drainage,W06,12.935538,77.478744,4,2507,,0.712
CMP006662,CZ07805,Deep pothole near junction,pothole,W01,12.918093,77.532085,4,1815,TEAM05,0.648
CMP006663,CZ02613,Blocked drain,drainage,W02,12.841376,77.553997,5,1702,,0.758
CMP006664,CZ06640,Street garbage pile,garbage,W11,12.87206,77.574896,3,3766,TEAM05,0.709
CMP006665,CZ06602,Water leakage on road,water_leak,W17,12.936768,77.501676,4,1790,TEAM01,0.646
CMP006666,CZ03938,Streetlight not working,streetlight,W13,12.874424,77.574606,2,834,TEAM01,0.317
CMP006667,CZ01459,Blocked drain,drainage,W04,12.924505,77.519843,1,854,TEAM09,0.199
CMP006668,CZ04053,Blocked drain,drainage,W13,12.88014,77.485174,2,1048,TEAM02,0.337
CMP006669,CZ07746,Pipe burst near house,water_leak,W04,12.842833,77.430248,3,716,TEAM08,0.426
CMP006670,CZ03867,Garbage not collected,garbage,W18,12.880607,77.452869,1,1177,TEAM04,0.229
CMP006671,CZ05093,Sewage water overflow,water_leak,W15,12.855772,77.509174,3,1492,TEAM04,0.498
CMP006672,CZ07896,Open manhole,drainage,W04,12.903656,77.451997,2,2514,TEAM03,0.473
CMP006673,CZ05239,Flickering street lamp,streetlight,W11,12.970891,77.460092,3,1174,,0.469
CMP006674,CZ07423,Pole light fused,streetlight,W20,12.841338,77.451004,4,1354,TEAM10,0.605
CMP006675,CZ00224,Drainage overflowing,drainage,W16,12.9114,77.554844,1,2336,TEAM08,0.336
CMP006676,CZ05997,Clogged sewage line,drainage,W11,12.841673,77.524584,3,2711,TEAM04,0.611
CMP006677,CZ02053,Streetlight not working,streetlight,W13,12.913235,77.526412,5,2998,TEAM03,0.878
CMP006678,CZ07297,Clogged sewage line,drainage,W08,12.898312,77.47197,3,3794,TEAM09,0.711
CMP006679,CZ00712,Open manhole,drainage,W10,12.845166,77.575315,3,3558,TEAM10,0.689
CMP006680,CZ05116,Blocked drain,drainage,W10,12.928739,77.463713,5,1307,,0.721
CMP006681,CZ01961,Blocked drain,drainage,W20,12.973546,77.548347,4,1559,TEAM04,0.624
CMP006682,CZ06148,Drainage overflowing,drainage,W16,12.949076,77.554822,2,342,,0.272
CMP006683,CZ07121,Street garbage pile,garbage,W08,12.935675,77.488383,1,3858,TEAM09,0.477
CMP006684,CZ00117,Street garbage pile,garbage,W19,12.897468,77.5404,2,110,TEAM07,0.25
CMP006685,CZ00682,Water supply leak,water_leak,W16,12.937829,77.453652,1,1792,TEAM07,0.286
CMP006686,CZ02658,Deep pothole near junction,pothole,W09,12.900245,77.482351,3,2315,,0.574
CMP006687,CZ01533,Open manhole,drainage,W01,12.95037,77.49877,2,3115,TEAM02,0.528
CMP006688,CZ03109,Blocked drain,drainage,W12,12.974851,77.51047,1,1160,TEAM07,0.227
CMP006689,CZ06172,Pole light fused,streetlight,W12,12.907023,77.55701,1,162,TEAM03,0.135
CMP006690,CZ03733,Smell from waste,garbage,W17,12.903404,77.550282,2,3225,TEAM08,0.539
CMP006691,CZ00696,Garbage not collected,garbage,W06,12.916008,77.56278,4,3093,TEAM01,0.766
CMP006692,CZ04687,Water leakage on road,water_leak,W05,12.877707,77.424933,1,3051,TEAM10,0.403
CMP006693,CZ00126,Open manhole,drainage,W12,12.823208,77.570793,3,3241,TEAM08,0.66
CMP006694,CZ04051,Street garbage pile,garbage,W07,12.852082,77.516911,5,2804,TEAM08,0.86
CMP006695,CZ07225,Smell from waste,garbage,W04,12.953693,77.508552,4,1843,TEAM06,0.651
CMP006696,CZ04449,Drainage overflowing,drainage,W05,12.844632,77.570159,5,3229,TEAM03,0.899
CMP006697,CZ01084,Deep pothole near junction,pothole,W03,12.965755,77.537451,5,1950,TEAM08,0.781
CMP006698,CZ04834,Broken road surface,pothole,W18,12.968947,77.569962,1,2603,TEAM03,0.361
CMP006699,CZ00901,Street garbage pile,garbage,W05,12.935832,77.496465,2,1654,,0.393
CMP006700,CZ06329,Water supply leak,water_leak,W05,12.876872,77.436428,4,795,,0.554
CMP006701,CZ00447,Street garbage pile,garbage,W20,12.974982,77.501166,2,275,TEAM07,0.265
CMP006702,CZ00368,Smell from waste,garbage,W12,12.85458,77.576118,2,4119,TEAM06,0.621
CMP006703,CZ06131,Damaged road patch,pothole,W17,12.84546,77.480988,5,490,TEAM08,0.645
CMP006704,CZ07950,Sewage water overflow,water_leak,W03,12.910233,77.441046,2,3300,TEAM10,0.546
CMP006705,CZ02544,Pipe burst near house,water_leak,W11,12.906986,77.543044,4,3263,TEAM05,0.782
CMP006706,CZ05447,Water leakage on road,water_leak,W09,12.95432,77.516123,5,3154,TEAM07,0.892
CMP006707,CZ06587,Clogged sewage line,drainage,W01,12.924976,77.559525,3,347,TEAM05,0.392
CMP006708,CZ07192,Streetlight not working,streetlight,W20,12.860158,77.528617,2,3226,TEAM06,0.539
CMP006709,CZ05025,Streetlight not working,streetlight,W09,12.876507,77.492866,4,2430,TEAM07,0.705
CMP006710,CZ06616,Broken road surface,pothole,W19,12.854351,77.541795,4,4076,TEAM07,0.857
CMP006711,CZ03013,Garbage not collected,garbage,W08,12.903366,77.493507,3,1865,TEAM07,0.533
CMP006712,CZ05503,Sewage water overflow,water_leak,W05,12.883217,77.470034,3,2042,TEAM08,0.549
CMP006713,CZ05111,Pipe burst near house,water_leak,W04,12.935236,77.570393,3,2396,TEAM04,0.582
CMP006714,CZ02150,Clogged sewage line,drainage,W19,12.937042,77.476203,1,2171,TEAM07,0.321
CMP006715,CZ06347,Drainage overflowing,drainage,W05,12.960457,77.563513,4,3479,TEAM10,0.802
CMP006716,CZ02145,Overflowing dustbin,garbage,W20,12.902269,77.462763,2,2802,TEAM08,0.499
CMP006717,CZ04995,Pipe burst near house,water_leak,W15,12.91159,77.437132,3,3921,TEAM05,0.723
CMP006718,CZ06625,Pipe burst near house,water_leak,W05,12.918307,77.4403,1,1784,TEAM05,0.285
CMP006719,CZ06333,Garbage not collected,garbage,W20,12.928669,77.475046,3,3075,TEAM08,0.645
CMP006720,CZ06486,Street garbage pile,garbage,W16,12.841342,77.541655,5,1416,TEAM06,0.731
CMP006721,CZ05352,Water leakage on road,water_leak,W01,12.882397,77.543574,4,3640,,0.817
CMP006722,CZ01836,Water supply leak,water_leak,W18,12.825125,77.520044,3,734,,0.428
CMP006723,CZ01782,Deep pothole near junction,pothole,W06,12.933633,77.4649,5,2560,TEAM05,0.837
CMP006724,CZ06312,Deep pothole near junction,pothole,W02,12.93016,77.439008,5,2409,TEAM02,0.823
CMP006725,CZ06537,Pole light fused,streetlight,W06,12.97858,77.436531,3,3577,,0.691
CMP006726,CZ00864,Water supply leak,water_leak,W11,12.859098,77.499557,2,1453,TEAM06,0.375
CMP006727,CZ00380,Deep pothole near junction,pothole,W05,12.900142,77.47056,5,3978,TEAM07,0.968
CMP006728,CZ06769,Water supply leak,water_leak,W02,12.950999,77.541772,3,2545,TEAM03,0.596
CMP006729,CZ01614,Broken road surface,pothole,W14,12.933913,77.496268,5,2857,,0.865
CMP006730,CZ05899,Drainage overflowing,drainage,W06,12.898559,77.420205,3,379,TEAM04,0.395
CMP006731,CZ07931,Flickering street lamp,streetlight,W15,12.979118,77.445002,4,3920,TEAM03,0.843
CMP006732,CZ04543,Water supply leak,water_leak,W10,12.865136,77.579153,4,1204,,0.591
CMP006733,CZ02245,Pipe burst near house,water_leak,W12,12.951172,77.577043,4,1715,TEAM06,0.639
CMP006734,CZ00263,Water leakage on road,water_leak,W08,12.86919,77.54281,4,4136,TEAM01,0.863
CMP006735,CZ02196,Damaged road patch,pothole,W12,12.900634,77.483439,5,4278,TEAM06,0.996
CMP006736,CZ02172,Smell from waste,garbage,W05,12.95127,77.552612,5,69,TEAM09,0.606
CMP006737,CZ06937,Water leakage on road,water_leak,W02,12.855796,77.526275,4,641,TEAM05,0.539
CMP006738,CZ00582,Sewage water overflow,water_leak,W12,12.835088,77.562296,5,2837,TEAM03,0.863
CMP006739,CZ05384,Water leakage on road,water_leak,W09,12.898937,77.440182,1,2358,TEAM03,0.338
CMP006740,CZ05473,Smell from waste,garbage,W16,12.857257,77.578468,1,2190,TEAM10,0.323
CMP006741,CZ03224,Sewage water overflow,water_leak,W03,12.90401,77.486487,1,2314,TEAM06,0.334
CMP006742,CZ02231,Streetlight not working,streetlight,W10,12.8412,77.442891,5,2902,TEAM05,0.869
CMP006743,CZ02103,Open manhole,drainage,W16,12.841782,77.546205,3,3289,TEAM04,0.665
CMP006744,CZ02911,Damaged road patch,pothole,W05,12.977435,77.557618,4,2678,TEAM02,0.728
CMP006745,CZ06813,Damaged road patch,pothole,W19,12.904159,77.532254,2,1025,TEAM06,0.335
CMP006746,CZ04503,Street garbage pile,garbage,W18,12.882937,77.488624,3,3688,TEAM05,0.701
CMP006747,CZ03549,Big pothole on road,pothole,W17,12.961393,77.523965,2,92,,0.249
CMP006748,CZ03631,Dark road no lights,streetlight,W01,12.868535,77.425389,1,3601,TEAM08,0.453
CMP006749,CZ06734,Dark road no lights,streetlight,W20,12.872596,77.471734,3,730,TEAM10,0.428
CMP006750,CZ03718,Pole light fused,streetlight,W11,12.909934,77.424692,4,2967,TEAM04,0.755
CMP006751,CZ01189,Pipe burst near house,water_leak,W18,12.884666,77.454141,4,1825,TEAM06,0.649
CMP006752,CZ07393,Pole light fused,streetlight,W20,12.877934,77.578431,1,1270,TEAM01,0.238
CMP006753,CZ07879,Damaged road patch,pothole,W07,12.944453,77.574625,3,2007,TEAM06,0.546
CMP006754,CZ07085,Big pothole on road,pothole,W12,12.868049,77.562365,4,3835,TEAM05,0.835
CMP006755,CZ04666,Broken road surface,pothole,W19,12.875981,77.465614,1,2234,TEAM08,0.327
CMP006756,CZ01836,Flickering street lamp,streetlight,W01,12.908563,77.50357,3,755,TEAM07,0.43
CMP006757,CZ06887,Water leakage on road,water_leak,W03,12.951705,77.536548,1,2299,TEAM03,0.333
CMP006758,CZ06123,Dark road no lights,streetlight,W08,12.830063,77.441564,3,1097,TEAM07,0.462
CMP006759,CZ02383,Big pothole on road,pothole,W02,12.86539,77.512928,4,528,TEAM03,0.529
CMP006760,CZ07011,Dark road no lights,streetlight,W17,12.893903,77.542366,5,66,TEAM09,0.606
CMP006761,CZ00694,Garbage not collected,garbage,W07,12.845532,77.491085,4,3384,TEAM08,0.793
CMP006762,CZ02172,Smell from waste,garbage,W20,12.901715,77.441141,5,3854,TEAM05,0.957
CMP006763,CZ06159,Pipe burst near house,water_leak,W12,12.963039,77.496705,1,1070,,0.219
CMP006764,CZ07496,Garbage not collected,garbage,W18,12.965179,77.571763,1,1164,TEAM02,0.228
CMP006765,CZ07095,Smell from waste,garbage,W01,12.93329,77.49251,2,550,,0.291
CMP006766,CZ00235,Overflowing dustbin,garbage,W02,12.865755,77.469162,3,1264,TEAM06,0.477
CMP006767,CZ07045,Garbage not collected,garbage,W12,12.827689,77.472429,1,3395,TEAM08,0.434
CMP006768,CZ02441,Clogged sewage line,drainage,W15,12.978899,77.496738,1,2025,,0.307
CMP006769,CZ05685,Open manhole,drainage,W01,12.838857,77.467602,2,2673,TEAM08,0.488
CMP006770,CZ05470,Big pothole on road,pothole,W11,12.89938,77.454,5,27,TEAM09,0.602
CMP006771,CZ00057,Sewage water overflow,water_leak,W20,12.854922,77.504653,5,1451,TEAM06,0.734
CMP006772,CZ01293,Dark road no lights,streetlight,W05,12.889304,77.516746,5,3985,TEAM01,0.969
CMP006773,CZ05940,Street garbage pile,garbage,W08,12.919883,77.442518,5,445,TEAM04,0.641
CMP006774,CZ06626,Flickering street lamp,streetlight,W04,12.967253,77.497271,4,2744,TEAM06,0.734
CMP006775,CZ01568,Smell from waste,garbage,W01,12.892863,77.560097,4,2714,TEAM04,0.731
CMP006776,CZ07216,Open manhole,drainage,W11,12.906717,77.545354,5,1915,TEAM01,0.777
CMP006777,CZ06608,Open manhole,drainage,W01,12.821503,77.505894,4,1927,TEAM09,0.658
CMP006778,CZ03249,Broken road surface,pothole,W16,12.927508,77.508672,3,3337,,0.669
CMP006779,CZ00025,Open manhole,drainage,W12,12.934131,77.442898,3,1865,TEAM03,0.533
CMP006780,CZ03059,Deep pothole near junction,pothole,W03,12.911532,77.558375,3,915,TEAM09,0.445
CMP006781,CZ05597,Dark road no lights,streetlight,W12,12.830914,77.494409,1,1527,TEAM05,0.261
CMP006782,CZ06232,Sewage water overflow,water_leak,W10,12.907649,77.511317,5,3962,TEAM05,0.967
CMP006783,CZ00237,Dark road no lights,streetlight,W08,12.845653,77.425418,3,3388,TEAM04,0.674
CMP006784,CZ01772,Overflowing dustbin,garbage,W09,12.956885,77.440678,4,645,TEAM10,0.54
CMP006785,CZ02704,Street garbage pile,garbage,W07,12.89127,77.449411,2,2606,TEAM07,0.481
CMP006786,CZ02335,Big pothole on road,pothole,W02,12.846806,77.465709,5,4014,TEAM01,0.972
CMP006787,CZ00178,Sewage water overflow,water_leak,W05,12.836705,77.449216,3,3734,,0.706
CMP006788,CZ06817,Deep pothole near junction,pothole,W08,12.831596,77.48755,2,1900,TEAM04,0.416
CMP006789,CZ05477,Dark road no lights,streetlight,W18,12.969235,77.502311,1,2244,TEAM04,0.328
CMP006790,CZ04855,Damaged road patch,pothole,W02,12.913365,77.492551,5,2894,TEAM05,0.868
CMP006791,CZ03807,Garbage not collected,garbage,W08,12.91083,77.565756,2,998,TEAM02,0.332
CMP006792,CZ02852,Sewage water overflow,water_leak,W03,12.934518,77.450917,4,2444,TEAM07,0.706
CMP006793,CZ01113,Dark road no lights,streetlight,W16,12.978914,77.458831,2,1121,TEAM05,0.344
CMP006794,CZ06359,Streetlight not working,streetlight,W06,12.892121,77.499995,3,1583,TEAM02,0.507
CMP006795,CZ04474,Street garbage pile,garbage,W14,12.928707,77.506771,5,2198,,0.804
CMP006796,CZ01561,Water supply leak,water_leak,W10,12.857733,77.492555,1,2760,TEAM06,0.376
CMP006797,CZ04301,Big pothole on road,pothole,W06,12.865937,77.556204,5,2760,TEAM05,0.856
CMP006798,CZ04365,Garbage not collected,garbage,W17,12.93373,77.454128,3,2765,TEAM03,0.616
CMP006799,CZ00217,Water supply leak,water_leak,W07,12.906501,77.427379,2,2453,TEAM02,0.467
CMP006800,CZ01751,Blocked drain,drainage,W01,12.881889,77.570115,4,3788,TEAM03,0.831
CMP006801,CZ07022,Dark road no lights,streetlight,W01,12.86894,77.446131,5,2716,TEAM04,0.851
