match_id,candidate_id,job_id,candidate_skills,job_required_skill,candidate_distance_km,candidate_experience_years,skill_match,match_score
4248,CAND0406,JOB0618,"devops,linux,java,react,python",docker,1.1,15,0,0.496
4249,CAND0012,JOB0560,"machine learning,javascript,testing,react",javascript,22.9,7,1,0.748
4250,CAND0375,JOB0484,"python,linux,cybersecurity,aws,machine learning",sql,22.2,11,0,0.331
4251,CAND0611,JOB0078,"data analysis,docker,testing,angular,react,machine learning",data analysis,42.7,1,1,0.549
4252,CAND0471,JOB0206,"machine learning,aws,angular,docker",react,15.4,3,0,0.198
4253,CAND0375,JOB1012,"testing,blockchain,flutter,javascript",react,16.8,12,0,0.373
4254,CAND0559,JOB0572,"testing,data analysis,python,cpp,aws,docker",linux,24.8,7,0,0.241
4255,CAND0142,JOB0535,"docker,cpp,java,azure",git,24.7,13,0,0.361
4256,CAND0108,JOB0146,"angular,flutter,testing,sql,cybersecurity,linux",python,38.0,5,0,0.148
4257,CAND0008,JOB0498,"cybersecurity,angular,data analysis,node,cpp,azure",node,14.6,9,1,0.822
4258,CAND0454,JOB0757,"blockchain,azure,testing",azure,32.3,15,1,0.871
4259,CAND0776,JOB0258,"angular,react,node,python,flutter",azure,45.4,3,0,0.078
4260,CAND0461,JOB0668,"cybersecurity,blockchain,linux,cpp,sql",linux,21.6,11,1,0.834
4261,CAND0289,JOB0973,"react,machine learning,cybersecurity,javascript,linux,devops",linux,21.6,9,1,0.794
4262,CAND0090,JOB0823,"docker,flutter,aws",azure,45.7,9,0,0.197
4263,CAND0636,JOB0365,"angular,cpp,javascript,docker,flutter",react,41.4,9,0,0.214
4264,CAND0013,JOB0673,"machine learning,react,python,devops,linux",git,16.7,10,0,0.333
4265,CAND0422,JOB0097,"flutter,angular,java,cybersecurity,data analysis",devops,10.6,6,0,0.278
4266,CAND0479,JOB0407,"docker,react,javascript,git,sql,devops",machine learning,40.3,5,0,0.139
4267,CAND0710,JOB1008,"react,docker,blockchain,flutter,devops,javascript",react,21.9,9,1,0.792
4268,CAND0293,JOB0451,"git,blockchain,data analysis",machine learning,41.0,11,0,0.256
4269,CAND0030,JOB0548,"cpp,node,react,azure,javascript",cybersecurity,7.5,13,0,0.43
4270,CAND0005,JOB0516,"blockchain,angular,azure,git,react",flutter,9.3,11,0,0.383
4271,CAND0578,JOB0062,"angular,javascript,cybersecurity,devops,azure",python,12.2,0,0,0.151
4272,CAND0128,JOB0076,"testing,node,linux",data analysis,39.2,12,0,0.283
4273,CAND0188,JOB0423,"angular,cpp,sql",cpp,35.2,11,1,0.779
4274,CAND0196,JOB1066,"blockchain,machine learning,python,angular,react,data analysis",linux,12.0,5,0,0.252
4275,CAND0106,JOB0317,"cpp,aws,node,cybersecurity,java,python",angular,28.8,9,0,0.265
4276,CAND0375,JOB0179,"linux,aws,cpp",blockchain,45.1,8,0,0.18
4277,CAND0395,JOB0196,"git,cybersecurity,machine learning,data analysis,aws,angular",cybersecurity,42.8,12,1,0.769
4278,CAND0614,JOB0248,"testing,azure,java",data analysis,43.3,14,0,0.307
4279,CAND0371,JOB0362,"node,testing,java",aws,0.7,7,0,0.337
4280,CAND0540,JOB0096,"git,azure,java,sql,react,aws",azure,14.0,7,1,0.784
4281,CAND0755,JOB1198,"blockchain,data analysis,node,javascript",machine learning,38.3,15,0,0.347
4282,CAND0061,JOB0864,"aws,blockchain,node",angular,36.2,3,0,0.115
4283,CAND0287,JOB0564,"blockchain,machine learning,cpp,flutter,devops",sql,22.4,5,0,0.21
4284,CAND0078,JOB0956,"react,java,python,angular,blockchain,node",data analysis,16.1,1,0,0.156
4285,CAND0349,JOB0930,"javascript,node,testing,cpp,java",linux,38.7,14,0,0.325
4286,CAND0768,JOB0449,"devops,node,blockchain,flutter,machine learning",react,33.1,1,0,0.088
4287,CAND0154,JOB0050,"linux,python,sql,react",sql,48.9,14,1,0.784
4288,CAND0311,JOB0214,"sql,azure,node",machine learning,32.5,8,0,0.23
4289,CAND0709,JOB0648,"git,azure,javascript,python",flutter,41.6,9,0,0.214
4290,CAND0380,JOB0402,"azure,data analysis,angular,blockchain",javascript,17.9,11,0,0.348
4291,CAND0110,JOB0059,"cpp,testing,python",node,5.5,9,0,0.358
4292,CAND0523,JOB0371,"cpp,azure,data analysis,cybersecurity",react,3.7,1,0,0.205
4293,CAND0316,JOB0376,"cpp,git,aws",machine learning,49.4,1,0,0.022
4294,CAND0322,JOB1019,"testing,node,azure",cpp,26.4,15,0,0.394
4295,CAND0394,JOB0513,"testing,devops,cpp",testing,42.8,10,1,0.729
4296,CAND0741,JOB0607,"sql,cpp,linux,blockchain,java,python",git,45.6,14,0,0.298
4297,CAND0640,JOB1134,"testing,aws,data analysis,cybersecurity,blockchain",javascript,36.1,3,0,0.116
4298,CAND0585,JOB0627,"cybersecurity,linux,blockchain,cpp,docker,javascript",testing,44.8,6,0,0.141
4299,CAND0610,JOB1100,"data analysis,cpp,react,node,python,aws",python,24.7,13,1,0.861
4300,CAND0646,JOB0360,"docker,aws,flutter,machine learning,cpp,git",cybersecurity,13.3,12,0,0.387
4301,CAND0598,JOB0903,"machine learning,cpp,angular",node,11.5,11,0,0.374
4302,CAND0290,JOB0952,"node,azure,testing,git,angular",docker,13.8,14,0,0.425
4303,CAND0418,JOB1075,"sql,data analysis,devops,flutter,node,cpp",cybersecurity,44.0,5,0,0.124
4304,CAND0390,JOB0659,"devops,node,azure,blockchain,cybersecurity,flutter",blockchain,46.5,4,1,0.594
4305,CAND0242,JOB0144,"javascript,sql,cpp,angular",aws,43.3,5,0,0.127
4306,CAND0698,JOB1016,"cpp,azure,data analysis,testing",angular,33.5,6,0,0.186
4307,CAND0065,JOB0833,"git,devops,javascript",angular,24.6,12,0,0.342
4308,CAND0366,JOB0241,"cpp,flutter,git,cybersecurity,linux,data analysis",sql,20.8,11,0,0.337
4309,CAND0187,JOB0889,"aws,flutter,machine learning,devops,cybersecurity,node",aws,16.1,0,1,0.636
4310,CAND0148,JOB0354,"python,azure,cybersecurity,devops,angular,node",docker,8.7,4,0,0.245
4311,CAND0706,JOB0563,"cpp,git,javascript,flutter,azure,cybersecurity",devops,43.3,10,0,0.227
4312,CAND0493,JOB1089,"flutter,git,machine learning,devops,angular,aws",git,41.3,7,1,0.675
4313,CAND0712,JOB0596,"java,git,devops,flutter,blockchain",java,44.2,15,1,0.823
4314,CAND0593,JOB0666,"cpp,angular,aws,sql,testing",aws,24.2,7,1,0.743
4315,CAND0610,JOB0038,"cpp,node,angular,aws,blockchain",sql,11.5,14,0,0.434
4316,CAND0773,JOB0910,"python,devops,node,azure,docker,javascript",react,24.1,10,0,0.304
4317,CAND0130,JOB0717,"linux,testing,java,data analysis,blockchain",react,40.4,2,0,0.078
4318,CAND0015,JOB0757,"data analysis,cpp,python",flutter,27.3,14,0,0.371
4319,CAND0038,JOB0571,"cybersecurity,data analysis,flutter",docker,2.2,10,0,0.391
4320,CAND0609,JOB1137,"git,aws,testing",cybersecurity,21.1,11,0,0.336
4321,CAND0735,JOB0394,"javascript,azure,sql,java",cybersecurity,8.5,5,0,0.266
4322,CAND0154,JOB0631,"flutter,testing,sql,azure,cpp",cpp,1.2,10,1,0.895
4323,CAND0178,JOB0940,"flutter,javascript,devops",docker,26.4,6,0,0.214
4324,CAND0420,JOB0957,"flutter,cybersecurity,javascript,react,sql",sql,14.8,0,1,0.641
4325,CAND0118,JOB1030,"cpp,javascript,blockchain,testing,cybersecurity",docker,28.6,13,0,0.346
4326,CAND0612,JOB0487,"data analysis,devops,angular,flutter",angular,12.2,1,1,0.671
4327,CAND0273,JOB0515,"sql,aws,cybersecurity,react,blockchain",javascript,45.9,5,0,0.116
4328,CAND0345,JOB0602,"node,blockchain,devops,react",docker,47.1,1,0,0.032
4329,CAND0447,JOB0977,"linux,cpp,javascript,python,aws",blockchain,41.5,6,0,0.154
4330,CAND0512,JOB0853,"javascript,java,azure,docker,testing,data analysis",blockchain,44.7,2,0,0.061
4331,CAND0207,JOB0838,"blockchain,data analysis,node,react",linux,3.7,13,0,0.445
4332,CAND0630,JOB0187,"blockchain,git,cpp,linux,machine learning",linux,28.7,4,1,0.665
4333,CAND0782,JOB0249,"git,azure,data analysis,linux",aws,1.8,8,0,0.353
4334,CAND0016,JOB0741,"flutter,git,sql,docker,cybersecurity",react,15.2,2,0,0.179
4335,CAND0045,JOB0203,"react,java,machine learning,cybersecurity,git,linux",python,43.8,14,0,0.305
4336,CAND0679,JOB0937,"java,react,aws,node",react,31.7,5,1,0.673
4337,CAND0198,JOB1150,"azure,docker,machine learning,devops,git,angular",javascript,1.1,8,0,0.356
4338,CAND0582,JOB0102,"javascript,react,docker,cpp,testing",machine learning,9.0,7,0,0.304
4339,CAND0146,JOB0938,"cybersecurity,javascript,node,testing,java,linux",angular,37.3,10,0,0.251
4340,CAND0070,JOB0673,"linux,cpp,devops",docker,3.1,12,0,0.428
4341,CAND0293,JOB0776,"flutter,azure,javascript,blockchain,node",angular,29.2,4,0,0.163
4342,CAND0130,JOB1113,"git,sql,linux",node,19.9,4,0,0.2
4343,CAND0496,JOB0561,"react,sql,data analysis,git,linux,aws",blockchain,3.7,9,0,0.365
4344,CAND0330,JOB0235,"aws,react,git",docker,9.1,4,0,0.244
4345,CAND0041,JOB0291,"git,cybersecurity,aws",data analysis,2.1,10,0,0.392
4346,CAND0714,JOB0838,"python,sql,flutter",devops,39.1,9,0,0.224
4347,CAND0111,JOB0130,"git,aws,angular,linux,testing",devops,33.4,7,0,0.206
4348,CAND0569,JOB0419,"cybersecurity,machine learning,docker",react,9.0,15,0,0.464
4349,CAND0442,JOB0390,"blockchain,testing,angular",cpp,29.5,10,0,0.282
4350,CAND0603,JOB0848,"machine learning,git,react",linux,27.1,3,0,0.152
4351,CAND0087,JOB0248,"data analysis,react,aws,linux",react,39.5,1,1,0.562
4352,CAND0589,JOB0617,"data analysis,sql,javascript,azure",machine learning,23.0,14,0,0.388
4353,CAND0626,JOB0801,"aws,cpp,cybersecurity,machine learning,data analysis",azure,36.1,0,0,0.056
4354,CAND0744,JOB1009,"node,git,angular",data analysis,43.5,3,0,0.086
4355,CAND0347,JOB0919,"python,cybersecurity,angular,azure",cpp,2.2,7,0,0.331
4356,CAND0013,JOB0600,"sql,angular,react,java",docker,17.2,1,0,0.151
4357,CAND0252,JOB0443,"testing,git,java,azure",python,17.1,2,0,0.172
4358,CAND0546,JOB0277,"linux,react,data analysis,blockchain,azure,node",angular,34.7,14,0,0.341
4359,CAND0575,JOB0598,"angular,devops,azure,sql,cpp,machine learning",azure,9.4,5,1,0.762
4360,CAND0211,JOB1024,"angular,react,node",flutter,49.6,14,0,0.282
4361,CAND0405,JOB0564,"testing,javascript,azure",devops,34.8,6,0,0.181
4362,CAND0423,JOB0025,"sql,aws,node,cybersecurity,data analysis,docker",sql,10.1,2,1,0.7
4363,CAND0542,JOB1091,"angular,azure,aws",aws,11.0,14,1,0.936
4364,CAND0229,JOB0321,"blockchain,angular,flutter,react",react,48.0,4,1,0.588
4365,CAND0783,JOB0972,"cybersecurity,blockchain,react",docker,47.0,10,0,0.212
4366,CAND0238,JOB0962,"azure,angular,flutter,cybersecurity,cpp,node",javascript,26.9,15,0,0.392
4367,CAND0480,JOB0292,"git,node,cybersecurity,javascript,java",blockchain,11.6,14,0,0.434
4368,CAND0552,JOB0321,"flutter,azure,devops,cpp",blockchain,49.3,2,0,0.043
4369,CAND0461,JOB0878,"angular,machine learning,cybersecurity,python,docker,data analysis",docker,42.9,12,1,0.768
4370,CAND0450,JOB0143,"sql,machine learning,cpp,git,blockchain",cpp,1.3,1,1,0.715
4371,CAND0013,JOB0676,"azure,devops,flutter,cybersecurity,linux",flutter,4.5,14,1,0.962
4372,CAND0419,JOB0227,"react,data analysis,cpp",machine learning,13.4,8,0,0.306
4373,CAND0313,JOB0854,"git,aws,linux",cpp,19.3,10,0,0.323
4374,CAND0601,JOB0350,"azure,javascript,flutter",testing,33.1,11,0,0.288
4375,CAND0441,JOB0680,"cpp,devops,aws,git,blockchain",linux,43.2,0,0,0.027
4376,CAND0778,JOB0892,"aws,docker,devops,data analysis,react,blockchain",docker,10.3,13,1,0.919
4377,CAND0286,JOB0323,"git,docker,flutter,python,javascript",flutter,6.5,1,1,0.694
4378,CAND0153,JOB0573,"azure,docker,java,devops,node,testing",aws,24.9,5,0,0.2
4379,CAND0269,JOB0955,"devops,node,git",java,16.7,1,0,0.153
4380,CAND0698,JOB0177,"data analysis,node,git,sql,blockchain",java,20.7,6,0,0.237
4381,CAND0212,JOB0926,"blockchain,data analysis,machine learning",node,2.4,12,0,0.43
4382,CAND0371,JOB0427,"blockchain,git,machine learning,testing,python",aws,11.2,10,0,0.355
4383,CAND0301,JOB0376,"testing,java,docker,data analysis,devops,javascript",testing,5.3,0,1,0.679
4384,CAND0320,JOB0929,"sql,javascript,python,blockchain,data analysis",aws,18.9,5,0,0.224
4385,CAND0784,JOB0576,"testing,angular,blockchain,react,java",react,23.6,0,1,0.606
4386,CAND0407,JOB0379,"cpp,docker,linux",cpp,26.7,12,1,0.833
4387,CAND0362,JOB1081,"aws,data analysis,node,cybersecurity,sql",machine learning,16.4,12,0,0.374
4388,CAND0167,JOB0169,"node,cybersecurity,python",python,21.0,6,1,0.736
4389,CAND0558,JOB0564,"python,linux,cybersecurity,javascript,react,aws",devops,33.5,9,0,0.246
4390,CAND0272,JOB0599,"node,flutter,cybersecurity,data analysis",sql,16.1,8,0,0.296
4391,CAND0264,JOB1075,"javascript,python,testing,aws",flutter,27.4,10,0,0.29
4392,CAND0395,JOB0580,"angular,cpp,git",azure,20.9,1,0,0.136
4393,CAND0317,JOB0955,"data analysis,aws,docker,git,flutter,blockchain",sql,33.3,12,0,0.307
4394,CAND0489,JOB0808,"machine learning,docker,react,cpp",docker,45.6,3,1,0.578
4395,CAND0732,JOB1170,"python,react,git,machine learning",aws,37.9,15,0,0.348
4396,CAND0327,JOB0488,"git,react,data analysis,docker,node,testing",angular,28.3,10,0,0.287
4397,CAND0688,JOB0163,"blockchain,devops,flutter,sql",docker,22.7,0,0,0.109
4398,CAND0651,JOB1150,"flutter,azure,devops",flutter,8.1,5,1,0.768
4399,CAND0292,JOB0935,"docker,testing,blockchain",aws,31.6,13,0,0.334
4400,CAND0415,JOB0737,"react,docker,cpp,machine learning,git,testing",linux,32.5,13,0,0.33
4401,CAND0223,JOB1135,"git,machine learning,react,flutter",cybersecurity,34.2,4,0,0.143
4402,CAND0346,JOB0589,"node,docker,azure,cpp,react,flutter",sql,33.0,3,0,0.128
4403,CAND0739,JOB0646,"docker,azure,linux,python",cybersecurity,20.0,12,0,0.36
4404,CAND0698,JOB1047,"sql,blockchain,javascript,python,azure,linux",blockchain,19.2,15,1,0.923
4405,CAND0350,JOB0385,"python,angular,azure,data analysis,sql,cybersecurity",blockchain,7.1,6,0,0.292
4406,CAND0463,JOB0862,"sql,angular,linux,data analysis",javascript,42.0,15,0,0.332
4407,CAND0660,JOB0541,"linux,devops,python,flutter,java,blockchain",flutter,17.4,10,1,0.83
4408,CAND0500,JOB0516,"git,flutter,aws,machine learning,react",machine learning,18.2,0,1,0.627
4409,CAND0157,JOB0445,"git,aws,python,javascript,linux,react",cpp,42.6,4,0,0.11
4410,CAND0582,JOB1069,"blockchain,aws,java,sql,git,cpp",docker,26.9,10,0,0.292
4411,CAND0008,JOB1075,"linux,docker,aws,flutter",git,2.3,5,0,0.291
4412,CAND0280,JOB1106,"blockchain,cybersecurity,aws,flutter,linux,python",cpp,25.5,11,0,0.318
4413,CAND0530,JOB0194,"javascript,react,data analysis",flutter,35.1,5,0,0.16
4414,CAND0362,JOB0181,"testing,devops,javascript,cybersecurity,blockchain",git,43.7,7,0,0.165
4415,CAND0514,JOB0244,"data analysis,devops,docker",react,13.9,6,0,0.264
4416,CAND0789,JOB0051,"node,testing,machine learning",java,21.1,1,0,0.136
4417,CAND0135,JOB0079,"javascript,node,devops,data analysis,aws",node,42.2,5,1,0.631
4418,CAND0510,JOB1142,"node,azure,python",sql,16.5,13,0,0.394
4419,CAND0137,JOB0297,"docker,devops,git,cpp,linux,aws",linux,25.4,15,1,0.898
4420,CAND0641,JOB0300,"java,linux,flutter",blockchain,5.2,10,0,0.379
4421,CAND0149,JOB0950,"aws,azure,devops",angular,29.3,11,0,0.303
4422,CAND0685,JOB0782,"azure,aws,react,data analysis,cpp",angular,5.4,4,0,0.258
4423,CAND0269,JOB0956,"git,react,java,angular,testing,node",react,30.8,10,1,0.777
4424,CAND0548,JOB1085,"machine learning,linux,node,python,cybersecurity,java",java,31.1,13,1,0.836
4425,CAND0022,JOB0109,"cybersecurity,node,javascript",azure,12.0,9,0,0.332
4426,CAND0570,JOB0387,"sql,aws,blockchain,angular,flutter",machine learning,6.1,10,0,0.376
4427,CAND0263,JOB0913,"linux,blockchain,angular,react,cybersecurity,node",angular,34.4,12,1,0.802
4428,CAND0118,JOB0048,"machine learning,git,azure,python,node,testing",sql,0.1,8,0,0.36
4429,CAND0567,JOB0213,"cpp,cybersecurity,machine learning,angular,javascript",docker,12.8,6,0,0.269
4430,CAND0027,JOB0382,"react,docker,node,java",testing,25.5,5,0,0.198
4431,CAND0677,JOB0682,"blockchain,java,machine learning,testing,aws",git,46.4,6,0,0.134
4432,CAND0615,JOB0877,"react,testing,azure,machine learning",testing,9.2,0,1,0.663
4433,CAND0086,JOB0154,"react,data analysis,javascript,testing,blockchain",flutter,28.1,7,0,0.228
4434,CAND0532,JOB0928,"docker,angular,cpp,machine learning,react,testing",react,2.6,4,1,0.77
4435,CAND0668,JOB1162,"data analysis,flutter,docker,java,linux,cpp",sql,46.0,13,0,0.276
4436,CAND0347,JOB0537,"git,data analysis,machine learning",python,28.2,15,0,0.387
4437,CAND0790,JOB1046,"node,aws,javascript",testing,36.0,8,0,0.216
4438,CAND0005,JOB0443,"angular,aws,javascript,testing",aws,2.3,5,1,0.791
4439,CAND0335,JOB0422,"react,javascript,java,docker,angular,python",node,36.1,0,0,0.056
4440,CAND0080,JOB0582,"devops,aws,java,linux,angular,node",javascript,36.1,0,0,0.056
4441,CAND0382,JOB0836,"sql,machine learning,blockchain",python,42.8,9,0,0.209
4442,CAND0610,JOB0307,"blockchain,cpp,aws,cybersecurity,docker",testing,49.9,5,0,0.1
4443,CAND0335,JOB0832,"testing,react,flutter",sql,14.5,4,0,0.222
4444,CAND0181,JOB0417,"machine learning,react,node",data analysis,20.4,0,0,0.118
4445,CAND0532,JOB0272,"testing,node,java,flutter",angular,48.1,14,0,0.288
4446,CAND0395,JOB0995,"javascript,react,docker,machine learning,cybersecurity",blockchain,27.0,10,0,0.292
4447,CAND0667,JOB1102,"node,sql,data analysis",testing,9.6,8,0,0.322
4448,CAND0785,JOB0964,"sql,java,python,devops,flutter",flutter,17.7,3,1,0.689
4449,CAND0719,JOB0209,"node,sql,linux,machine learning",azure,46.6,8,0,0.174
4450,CAND0543,JOB0058,"flutter,blockchain,cybersecurity",python,39.3,9,0,0.223
4451,CAND0111,JOB0936,"blockchain,node,angular,machine learning,testing,linux",azure,49.0,15,0,0.304
4452,CAND0308,JOB0631,"aws,machine learning,linux",angular,7.2,8,0,0.331
4453,CAND0479,JOB0166,"sql,javascript,git,machine learning,devops",python,39.3,1,0,0.063
4454,CAND0588,JOB0205,"git,linux,node,java,sql,flutter",node,40.6,14,1,0.818
4455,CAND0712,JOB0100,"aws,linux,testing,flutter",docker,40.4,0,0,0.038
4456,CAND0244,JOB0131,"docker,linux,react,aws,cybersecurity",devops,45.7,4,0,0.097
4457,CAND0434,JOB0883,"docker,react,blockchain,aws",java,30.1,1,0,0.1
4458,CAND0734,JOB0270,"angular,testing,aws,java",aws,8.7,3,1,0.725
4459,CAND0380,JOB0233,"aws,devops,cpp,cybersecurity",blockchain,41.9,4,0,0.112
4460,CAND0290,JOB0038,"flutter,testing,azure,blockchain,linux",data analysis,11.0,7,0,0.296
4461,CAND0047,JOB0558,"azure,blockchain,devops,git,flutter,linux",data analysis,40.9,1,0,0.056
4462,CAND0379,JOB0102,"node,sql,aws,blockchain,azure,python",angular,0.7,2,0,0.237
4463,CAND0399,JOB0043,"node,data analysis,cybersecurity",javascript,34.6,9,0,0.242
4464,CAND0704,JOB0870,"cybersecurity,angular,data analysis,react,python",linux,11.0,11,0,0.376
4465,CAND0287,JOB0880,"docker,git,javascript,node",linux,14.8,1,0,0.161
4466,CAND0153,JOB1073,"docker,javascript,cybersecurity,blockchain,python,testing",sql,5.7,11,0,0.397
4467,CAND0443,JOB0871,"testing,aws,data analysis",java,42.0,4,0,0.112
4468,CAND0166,JOB0753,"react,linux,devops,data analysis,cybersecurity,blockchain",javascript,19.1,15,0,0.424
4469,CAND0515,JOB0503,"devops,angular,data analysis,cybersecurity",java,23.1,4,0,0.188
4470,CAND0702,JOB1198,"javascript,machine learning,cpp",python,10.0,4,0,0.24
4471,CAND0436,JOB0491,"devops,sql,java",aws,35.7,13,0,0.317
4472,CAND0734,JOB0548,"linux,javascript,blockchain,devops,data analysis,machine learning",machine learning,9.2,9,1,0.843
4473,CAND0786,JOB0948,"devops,cybersecurity,angular,sql,blockchain",python,26.5,2,0,0.134
4474,CAND0114,JOB1093,"git,cybersecurity,docker,python",node,33.2,3,0,0.127
4475,CAND0486,JOB0249,"devops,machine learning,testing,python,react",git,11.1,8,0,0.316
4476,CAND0083,JOB0293,"data analysis,testing,javascript,machine learning,python,flutter",machine learning,3.7,6,1,0.805
4477,CAND0522,JOB0100,"testing,flutter,angular,cpp,react",git,25.0,0,0,0.1
4478,CAND0452,JOB0560,"cpp,git,devops,node",data analysis,26.5,0,0,0.094
4479,CAND0701,JOB0365,"node,python,devops",react,17.8,2,0,0.169
4480,CAND0539,JOB0454,"devops,javascript,linux,python,cybersecurity",react,23.1,0,0,0.108
4481,CAND0383,JOB0901,"cpp,python,cybersecurity,docker,devops",docker,38.3,10,1,0.747
4482,CAND0622,JOB0740,"flutter,react,sql,node",git,34.4,7,0,0.202
4483,CAND0176,JOB0134,"python,linux,azure",javascript,21.2,4,0,0.195
4484,CAND0555,JOB0215,"blockchain,testing,react",machine learning,28.0,15,0,0.388
4485,CAND0651,JOB1065,"python,node,angular",machine learning,8.3,4,0,0.247
4486,CAND0641,JOB0543,"javascript,azure,sql,git",data analysis,15.3,9,0,0.319
4487,CAND0448,JOB0234,"azure,sql,blockchain,testing,machine learning,git",machine learning,22.2,6,1,0.731
4488,CAND0433,JOB0869,"git,javascript,react,flutter",machine learning,30.0,13,0,0.34
4489,CAND0510,JOB0641,"react,devops,aws",devops,14.5,0,1,0.642
4490,CAND0662,JOB0542,"cpp,flutter,cybersecurity",cybersecurity,4.7,11,1,0.901
4491,CAND0129,JOB0513,"cybersecurity,devops,node,flutter,data analysis",node,17.3,7,1,0.771
4492,CAND0118,JOB1087,"java,react,blockchain",java,32.8,10,1,0.769
