trip_id,rider_id,driver_id,pickup_zone,dropoff_zone,pickup_time_min,trip_distance_km,base_fare,surge_multiplier,final_fare
5726,1802,163,Z1,Z8,452,21.8,260.48,1.14,296.95
5727,2279,258,Z1,Z10,881,4.55,84.39,1.1,92.83
5728,2606,594,Z5,Z9,698,8.31,128.85,1.43,184.26
5729,25,521,Z2,Z12,226,10.26,121.73,1.44,175.29
5730,800,59,Z5,Z7,1055,24.25,385.31,1.41,543.29
5731,1637,477,Z7,Z5,599,5.84,83.75,1.35,113.06
5732,1581,68,Z16,Z14,1392,14.31,171.33,1.45,248.43
5733,500,282,Z3,Z15,399,15.65,263.85,1.34,353.56
5734,2483,445,Z6,Z4,1322,9.28,144.3,1.36,196.25
5735,2052,492,Z18,Z18,640,18.39,250.88,1.17,293.53
5736,1846,357,Z3,Z10,270,5.01,70.41,1.01,71.11
5737,2489,667,Z1,Z6,628,18.87,212.29,1.07,227.15
5738,1534,406,Z18,Z19,324,8.99,159.43,1.15,183.34
5739,5,242,Z7,Z11,1246,9.55,172.66,1.07,184.75
5740,82,523,Z1,Z5,93,1.58,53.2,1.21,64.37
5741,464,53,Z7,Z8,404,23.9,374.84,1.27,476.05
5742,2326,795,Z5,Z17,535,16.41,173.35,1.16,201.09
5743,1687,233,Z1,Z11,530,15.92,233.43,1.1,256.77
5744,372,790,Z16,Z19,1162,9.91,148.96,1.43,213.01
5745,378,195,Z16,Z19,49,12.49,178.87,1.33,237.9
5746,520,564,Z4,Z12,733,10.79,140.9,1.19,167.67
5747,2795,478,Z3,Z3,1218,5.57,105.76,1.16,122.68
5748,513,510,Z7,Z15,714,23.97,227.98,1.47,335.13
5749,1882,675,Z1,Z1,263,19.68,198.48,1.28,254.05
5750,829,609,Z18,Z9,966,4.48,69.25,1.02,70.64
5751,2931,557,Z20,Z1,939,13.12,226.64,1.22,276.5
5752,855,190,Z7,Z16,582,14.73,209.46,1.86,389.6
5753,1325,477,Z17,Z20,503,10.53,130.62,1.87,244.26
5754,261,395,Z4,Z6,748,20.84,298.99,1.04,310.95
5755,253,320,Z10,Z5,1071,22.74,280.97,1.3,365.26
5756,2620,419,Z9,Z9,890,8.67,108.7,1.07,116.31
5757,1421,15,Z12,Z1,1379,6.32,104.28,1.44,150.16
5758,820,421,Z18,Z13,1255,10.59,139.88,1.05,146.87
5759,2500,763,Z17,Z15,65,13.82,187.0,1.16,216.92
5760,2778,698,Z4,Z15,220,21.74,254.06,1.06,269.3
5761,1973,759,Z4,Z6,717,18.56,261.89,1.03,269.75
5762,264,373,Z7,Z5,885,7.87,128.49,1.23,158.04
5763,40,625,Z16,Z3,959,20.16,250.86,1.02,255.88
5764,386,150,Z11,Z3,960,18.78,281.91,1.46,411.59
5765,1196,245,Z6,Z2,1164,3.85,75.72,1.56,118.12
5766,2050,650,Z20,Z4,268,20.33,217.23,1.14,247.64
5767,2228,576,Z12,Z13,646,24.24,350.7,1.24,434.87
5768,1634,507,Z4,Z12,624,21.46,253.57,1.24,314.43
5769,1464,573,Z9,Z6,744,6.47,85.47,1.06,90.6
5770,1510,666,Z14,Z15,275,6.56,90.76,1.41,127.97
5771,310,707,Z14,Z3,706,10.91,159.06,1.2,190.87
5772,2728,22,Z1,Z15,849,3.91,88.42,1.12,99.03
5773,2697,519,Z8,Z12,1252,20.52,319.53,1.16,370.65
5774,1902,386,Z15,Z3,32,14.76,242.61,1.49,361.49
5775,1992,637,Z3,Z5,496,17.11,251.98,1.8,453.56
5776,1549,633,Z18,Z3,647,16.58,189.91,1.1,208.9
5777,2287,237,Z7,Z15,18,12.86,165.58,1.06,175.51
5778,2799,651,Z8,Z5,486,2.15,60.74,1.93,117.23
5779,1120,559,Z2,Z14,946,13.51,184.59,1.46,269.5
5780,493,632,Z12,Z17,1416,23.42,316.43,1.18,373.39
5781,1754,658,Z3,Z11,1131,16.75,223.46,1.81,404.46
5782,2577,370,Z13,Z16,98,13.59,177.31,1.49,264.19
5783,290,3,Z11,Z2,1247,16.45,189.47,1.24,234.94
5784,1755,612,Z16,Z10,1169,21.12,299.0,1.31,391.69
5785,533,765,Z1,Z16,1398,3.33,71.69,1.17,83.88
5786,1562,534,Z2,Z5,1063,20.04,258.68,1.46,377.67
5787,92,256,Z19,Z11,554,7.85,138.09,1.08,149.14
5788,869,26,Z8,Z16,485,17.67,177.52,1.62,287.58
5789,1656,351,Z18,Z20,770,1.27,42.42,1.5,63.63
5790,351,154,Z7,Z1,126,6.21,106.15,1.34,142.24
5791,2691,589,Z8,Z20,216,23.14,308.56,1.23,379.53
5792,1041,80,Z5,Z18,771,5.48,84.78,1.44,122.08
5793,688,139,Z9,Z11,630,18.45,262.91,1.02,268.17
5794,1907,613,Z18,Z8,545,8.02,120.66,1.05,126.69
5795,2642,275,Z5,Z4,222,13.29,211.07,1.45,306.05
5796,2960,55,Z13,Z15,658,21.68,332.59,1.11,369.17
5797,644,291,Z7,Z15,959,18.49,279.99,1.29,361.19
5798,1860,16,Z18,Z1,1239,17.2,282.8,1.21,342.19
5799,1187,799,Z3,Z17,501,3.98,61.84,1.29,79.77
5800,2117,740,Z12,Z6,1367,8.04,149.7,1.14,170.66
5801,431,225,Z1,Z8,617,3.46,67.7,1.02,69.05
5802,571,462,Z12,Z4,1171,22.76,321.53,1.95,626.98
5803,957,469,Z17,Z4,198,20.34,209.86,1.05,220.35
5804,2186,129,Z17,Z18,1285,18.6,201.74,1.37,276.38
5805,200,105,Z6,Z18,1376,8.03,127.18,1.26,160.25
5806,2583,290,Z13,Z17,422,8.7,115.58,1.18,136.38
5807,686,710,Z3,Z14,1026,8.95,107.46,1.27,136.47
5808,1593,337,Z1,Z2,345,9.64,171.87,1.01,173.59
5809,2818,24,Z9,Z3,108,12.02,132.06,1.04,137.34
5810,389,666,Z16,Z5,1051,6.83,106.18,1.15,122.11
5811,915,143,Z4,Z20,283,2.56,51.58,1.33,68.6
5812,1039,576,Z20,Z3,15,19.41,276.41,1.14,315.11
5813,2222,740,Z13,Z17,1166,9.06,120.91,1.9,229.73
5814,2978,388,Z6,Z9,1177,23.8,317.48,1.19,377.8
5815,223,736,Z7,Z13,1344,19.4,211.88,1.16,245.78
5816,798,437,Z10,Z12,1296,1.82,55.55,1.21,67.22
5817,1622,85,Z5,Z5,1343,22.66,243.65,1.05,255.83
5818,2485,698,Z14,Z17,110,16.17,253.83,1.4,355.36
5819,1196,756,Z20,Z1,357,18.48,296.71,1.46,433.2
5820,471,781,Z19,Z14,611,15.64,222.17,1.24,275.49
5821,2953,470,Z18,Z12,183,21.38,316.28,1.44,455.44
5822,2589,57,Z12,Z5,777,21.4,273.7,1.23,336.65
5823,1188,524,Z11,Z11,1196,6.39,85.69,1.29,110.54
5824,33,738,Z10,Z3,994,14.68,172.85,1.45,250.63
5825,604,494,Z8,Z4,16,1.78,50.7,1.18,59.83
5826,695,248,Z2,Z13,934,7.89,136.63,1.05,143.46
5827,2188,432,Z9,Z7,988,11.28,185.67,1.13,209.81
5828,1581,281,Z9,Z6,652,1.59,44.66,1.16,51.81
5829,2601,391,Z4,Z2,1226,11.22,159.49,1.48,236.05
5830,2870,707,Z15,Z12,1263,5.51,111.75,1.07,119.57
5831,181,449,Z11,Z10,673,16.77,272.27,1.41,383.9
5832,435,485,Z17,Z6,324,20.68,322.98,1.47,474.78
5833,522,284,Z3,Z13,1409,23.88,301.55,1.11,334.72
5834,2300,15,Z18,Z20,802,3.11,71.4,1.26,89.96
5835,2032,756,Z20,Z19,1129,3.58,68.86,1.7,117.06
5836,2578,762,Z12,Z3,1053,23.83,323.69,1.39,449.93
5837,2364,174,Z13,Z5,355,16.24,186.86,1.46,272.82
5838,2730,113,Z11,Z16,1142,12.41,143.74,1.07,153.8
5839,871,653,Z9,Z12,1352,19.56,255.02,1.29,328.98
5840,864,99,Z18,Z2,745,13.92,235.57,1.23,289.75
5841,707,495,Z2,Z9,1088,9.43,111.4,1.93,215.0
5842,1680,424,Z13,Z3,1324,3.56,67.97,1.5,101.95
5843,587,181,Z1,Z14,1199,13.11,162.75,1.65,268.54
5844,1424,514,Z15,Z4,426,4.65,81.09,1.04,84.33
5845,2616,61,Z17,Z2,67,15.16,233.39,1.16,270.73
5846,2434,642,Z7,Z2,1014,23.11,348.11,1.16,403.81
5847,2695,331,Z1,Z16,122,12.04,209.51,1.08,226.27
5848,2883,335,Z2,Z15,1026,8.9,130.71,1.39,181.69
5849,1472,409,Z2,Z1,1308,20.55,317.15,1.03,326.66
5850,2408,274,Z5,Z14,1017,10.01,120.65,1.49,179.77
5851,2765,618,Z17,Z4,269,24.45,350.46,1.19,417.05
5852,1370,400,Z8,Z14,209,8.84,110.85,1.5,166.27
5853,2654,195,Z2,Z19,21,14.02,152.99,1.25,191.24
5854,2216,105,Z20,Z14,565,21.66,220.27,1.15,253.31
5855,1675,759,Z4,Z15,318,17.16,173.52,1.49,258.54
5856,2781,53,Z18,Z13,376,1.03,42.16,1.19,50.17
5857,2159,182,Z14,Z19,86,1.55,51.02,1.02,52.04
5858,261,601,Z19,Z8,86,17.99,292.33,1.36,397.57
5859,1743,36,Z5,Z13,916,21.14,255.17,1.38,352.13
5860,338,146,Z4,Z6,16,4.62,67.45,1.23,82.96
5861,2084,703,Z2,Z10,479,22.67,256.26,1.09,279.32
5862,352,102,Z3,Z2,981,10.36,130.84,1.2,157.01
5863,207,334,Z9,Z17,159,16.91,226.76,1.35,306.13
5864,2312,208,Z3,Z15,658,5.42,88.54,1.42,125.73
5865,853,240,Z13,Z4,1079,11.27,198.82,1.33,264.43
5866,496,82,Z13,Z17,1359,12.13,128.83,1.08,139.14
5867,989,78,Z6,Z15,823,16.09,164.85,1.08,178.04
5868,2570,319,Z2,Z15,401,21.78,221.41,1.1,243.55
5869,2625,101,Z13,Z20,1024,10.73,169.77,1.21,205.42
5870,2313,270,Z9,Z10,4,22.98,261.45,1.24,324.2
5871,895,389,Z6,Z6,886,9.55,109.03,1.01,110.12
5872,2455,421,Z3,Z13,1186,3.21,55.69,1.14,63.49
5873,2554,661,Z14,Z20,1221,4.31,84.85,1.31,111.15
5874,252,761,Z6,Z3,561,16.91,254.88,1.87,476.63
5875,2248,118,Z5,Z5,508,5.57,80.95,1.06,85.81
5876,510,717,Z14,Z10,212,1.18,45.2,1.08,48.82
5877,636,276,Z9,Z4,255,8.64,157.64,1.22,192.32
5878,1659,667,Z10,Z5,123,2.12,48.45,1.2,58.14
5879,1917,568,Z15,Z1,137,6.98,87.36,1.23,107.45
5880,2179,10,Z9,Z14,182,2.37,56.86,1.45,82.45
5881,2078,94,Z8,Z20,507,16.12,232.49,1.15,267.36
5882,1947,432,Z14,Z10,772,13.35,142.32,1.39,197.82
5883,1390,417,Z14,Z4,677,17.01,255.31,1.03,262.97
5884,1384,193,Z17,Z11,438,23.56,372.98,1.26,469.95
5885,2847,521,Z1,Z19,1420,12.72,163.15,1.38,225.15
5886,1862,444,Z17,Z4,22,5.57,81.5,1.07,87.2
5887,1052,629,Z16,Z19,1186,9.17,128.7,1.1,141.57
5888,2483,731,Z20,Z6,1144,19.7,309.31,1.36,420.66
5889,2824,608,Z13,Z12,833,12.65,211.26,1.18,249.29
5890,1081,487,Z12,Z3,474,12.53,179.17,1.07,191.71
5891,1633,771,Z4,Z2,77,10.07,135.8,1.42,192.84
5892,2689,23,Z10,Z16,959,9.96,178.81,1.3,232.45
5893,1661,370,Z6,Z3,1066,17.3,235.19,1.37,322.21
5894,2221,506,Z12,Z2,108,17.66,215.58,1.08,232.83
5895,1700,553,Z18,Z3,1410,24.67,251.01,1.18,296.19
5896,1407,684,Z8,Z11,738,13.39,165.73,1.15,190.59
5897,1148,360,Z13,Z2,263,6.67,98.67,1.08,106.56
5898,2999,33,Z7,Z7,95,17.86,178.97,1.31,234.45
5899,2409,521,Z4,Z2,692,20.42,299.27,1.11,332.19
5900,92,502,Z19,Z12,575,19.77,289.84,1.6,463.74
5901,1767,7,Z1,Z7,937,4.06,78.57,1.4,110.0
5902,875,782,Z1,Z6,1418,2.2,49.93,1.37,68.4
5903,205,542,Z11,Z1,1301,24.57,228.43,1.27,290.11
5904,68,134,Z14,Z18,869,10.79,160.07,1.19,190.48
5905,858,498,Z4,Z15,60,13.28,192.77,1.28,246.75
5906,677,260,Z3,Z11,1222,2.33,48.96,1.22,59.73
5907,181,38,Z3,Z4,879,13.83,237.28,1.41,334.56
5908,1956,6,Z5,Z8,1356,14.42,208.15,1.32,274.76
5909,2558,291,Z7,Z15,466,12.73,206.78,1.32,272.95
5910,1392,516,Z19,Z9,678,1.94,57.52,1.18,67.87
5911,1162,241,Z2,Z19,1396,13.53,226.53,1.17,265.04
5912,687,262,Z2,Z10,588,17.53,216.34,1.0,216.34
5913,264,304,Z8,Z16,436,16.81,199.43,1.37,273.22
5914,2657,670,Z3,Z14,910,20.22,214.55,1.42,304.66
5915,93,730,Z9,Z4,414,12.99,139.83,1.23,171.99
5916,628,594,Z13,Z14,348,22.84,269.58,1.17,315.41
5917,564,37,Z13,Z9,1242,17.66,236.87,1.34,317.41
5918,687,668,Z1,Z14,575,1.98,53.3,1.41,75.15
5919,1601,11,Z17,Z8,1433,17.99,295.46,1.16,342.73
5920,18,757,Z16,Z18,953,12.22,142.39,1.45,206.47
5921,1615,332,Z20,Z8,408,16.02,230.98,1.42,327.99
5922,489,759,Z6,Z10,1348,20.99,234.86,1.34,314.71
5923,482,365,Z1,Z17,1244,16.46,175.07,1.37,239.85
5924,2956,686,Z7,Z3,1199,9.43,108.0,1.32,142.56
5925,367,549,Z18,Z4,846,11.99,195.32,1.27,248.06
5926,929,394,Z15,Z2,42,3.33,78.97,1.34,105.82
5927,2381,255,Z1,Z16,343,23.02,278.52,1.4,389.93
5928,1674,53,Z18,Z20,1249,10.62,152.91,1.09,166.67
5929,590,493,Z20,Z14,572,19.78,258.22,1.54,397.66
5930,2185,793,Z4,Z17,1430,20.83,268.41,1.47,394.56
5931,572,22,Z5,Z5,439,25.0,402.57,1.36,547.5
5932,1815,710,Z8,Z2,62,14.23,181.6,1.26,228.82
5933,224,29,Z12,Z19,1355,5.88,115.97,1.32,153.08
5934,330,246,Z11,Z12,791,7.63,143.81,1.28,184.08
5935,678,121,Z4,Z6,972,17.26,245.25,1.29,316.37
5936,2453,382,Z16,Z6,1122,22.21,350.49,1.95,683.46
5937,2245,747,Z11,Z18,1294,2.48,49.91,1.2,59.89
5938,2315,736,Z19,Z18,1257,3.94,64.04,1.25,80.05
5939,1519,570,Z12,Z1,1016,15.89,164.73,1.25,205.91
5940,2899,757,Z7,Z2,1367,20.27,227.97,1.14,259.89
5941,1091,419,Z6,Z14,509,21.75,266.11,1.63,433.76
5942,1255,472,Z14,Z20,852,12.13,142.42,1.19,169.48
5943,1209,617,Z8,Z17,1382,5.14,101.34,1.03,104.38
5944,1114,536,Z10,Z11,807,22.81,217.17,1.29,280.15
5945,2828,144,Z5,Z20,1123,5.39,94.81,1.35,127.99
5946,1880,458,Z17,Z19,169,14.84,232.37,1.07,248.64
5947,1057,395,Z3,Z1,225,24.24,386.96,1.14,441.13
5948,515,164,Z10,Z18,785,7.22,117.11,1.43,167.47
5949,2388,83,Z7,Z10,550,23.63,257.76,1.78,458.81
5950,103,683,Z19,Z6,952,14.96,210.05,1.03,216.35
5951,482,357,Z9,Z2,285,12.48,135.06,1.23,166.12
5952,291,544,Z15,Z9,4,23.51,333.73,1.28,427.17
5953,2697,777,Z10,Z2,836,24.27,241.8,1.01,244.22
5954,2044,78,Z9,Z16,186,4.87,97.25,1.36,132.26
5955,1579,37,Z12,Z6,949,18.27,235.76,1.04,245.19
5956,1076,313,Z7,Z17,630,14.94,155.98,1.22,190.3
5957,1605,31,Z19,Z20,1252,17.06,278.3,1.06,295.0
5958,36,571,Z15,Z5,289,12.38,200.3,1.15,230.34
5959,451,752,Z17,Z18,896,16.51,254.91,1.33,339.03
5960,862,304,Z19,Z10,1104,10.1,154.28,1.76,271.53
5961,2144,67,Z9,Z3,157,15.43,235.23,1.05,246.99
5962,2186,545,Z2,Z16,731,5.66,94.65,1.41,133.46
5963,2314,788,Z14,Z10,850,15.95,174.31,1.0,174.31
5964,2168,682,Z15,Z1,118,10.89,131.33,1.07,140.52
5965,2405,636,Z18,Z8,254,14.6,221.65,1.35,299.23
5966,330,322,Z19,Z11,887,3.46,66.9,1.21,80.95
5967,1039,271,Z18,Z17,1304,7.69,93.85,1.27,119.19
5968,1761,168,Z7,Z10,1177,10.38,144.0,1.61,231.84
5969,2994,156,Z3,Z18,481,16.27,214.61,1.17,251.09
5970,1652,311,Z14,Z8,446,24.95,302.03,1.05,317.13
5971,648,101,Z12,Z6,463,8.64,143.42,1.39,199.35
5972,1246,424,Z15,Z14,1370,5.09,78.67,1.11,87.32
5973,1863,21,Z10,Z13,764,5.42,106.08,1.25,132.6
5974,785,109,Z11,Z17,1426,15.7,173.99,1.14,198.35
5975,2159,27,Z14,Z11,124,17.04,225.05,1.5,337.58
5976,638,266,Z3,Z4,697,19.92,259.61,1.35,350.47
5977,943,253,Z11,Z6,942,12.05,190.04,1.43,271.76
5978,2163,335,Z7,Z9,2,16.29,258.67,1.37,354.38
5979,1645,474,Z2,Z17,1325,8.62,107.14,1.3,139.28
5980,1896,282,Z18,Z9,1390,15.6,237.66,1.3,308.96
5981,818,251,Z10,Z6,1204,2.76,63.56,1.49,94.7
5982,463,263,Z9,Z8,1401,15.19,193.16,1.28,247.24
5983,2196,365,Z18,Z18,829,17.11,180.5,1.06,191.33
5984,176,457,Z14,Z6,575,11.18,158.84,1.53,243.03
5985,2970,470,Z8,Z20,1219,3.23,74.4,1.47,109.37
5986,1818,202,Z16,Z14,355,23.14,264.99,1.24,328.59
5987,1313,679,Z13,Z12,1352,21.58,336.29,1.08,363.19
5988,415,173,Z3,Z13,700,23.4,366.88,1.23,451.26
5989,1981,201,Z9,Z1,1114,3.59,64.8,1.0,64.8
5990,1005,169,Z19,Z13,996,18.2,252.22,1.42,358.15
5991,2865,267,Z18,Z13,604,4.56,96.53,1.33,128.38
5992,2982,415,Z4,Z19,487,12.13,185.94,1.81,336.55
5993,2369,331,Z17,Z16,247,8.29,124.45,1.0,124.45
5994,2515,366,Z14,Z5,142,21.58,286.01,1.07,306.03
5995,1926,7,Z17,Z4,860,13.77,188.85,1.29,243.62
5996,787,118,Z12,Z12,727,15.1,235.52,1.35,317.95
5997,893,106,Z8,Z16,584,10.27,113.51,1.87,212.26
5998,606,751,Z19,Z19,272,21.4,304.68,1.2,365.62
5999,418,401,Z8,Z17,1190,20.43,218.67,1.11,242.72
6000,2006,417,Z5,Z7,926,20.35,301.3,1.1,331.43
6001,133,526,Z6,Z4,622,7.93,97.06,1.38,133.94
6002,2317,544,Z19,Z7,1047,20.58,285.59,1.32,376.98
6003,1694,49,Z6,Z4,491,1.42,45.13,1.69,76.27
6004,325,787,Z18,Z11,489,14.89,177.67,1.83,325.14
6005,1679,672,Z3,Z16,356,18.25,244.97,1.29,316.01
6006,1787,91,Z15,Z20,528,7.86,120.36,1.67,201.0
6007,465,691,Z20,Z11,270,15.94,184.52,1.26,232.5
6008,1388,98,Z18,Z12,800,11.69,145.43,1.46,212.33
6009,1868,51,Z6,Z20,488,6.31,122.33,1.0,122.33
6010,2110,784,Z1,Z11,1043,7.3,94.55,1.23,116.3
6011,412,56,Z5,Z4,1410,9.06,111.84,1.45,162.17
6012,1606,206,Z17,Z9,294,15.81,254.81,1.23,313.42
6013,757,597,Z17,Z1,679,5.74,114.61,1.3,148.99
6014,205,679,Z12,Z1,1019,5.89,84.83,1.18,100.1
6015,2329,54,Z20,Z20,65,9.24,143.24,1.24,177.62
6016,2306,609,Z15,Z2,233,16.38,198.93,1.18,234.74
6017,2147,196,Z9,Z13,1224,2.41,56.68,1.18,66.88
6018,2008,448,Z2,Z10,649,20.89,297.04,1.26,374.27
6019,1152,156,Z17,Z18,739,22.59,364.26,1.29,469.9
6020,2954,504,Z19,Z15,2,7.4,130.02,1.03,133.92
6021,1512,92,Z11,Z4,133,4.92,90.07,1.0,90.07
6022,1605,316,Z18,Z4,1031,21.78,310.25,1.45,449.86
6023,984,415,Z4,Z11,1194,24.85,315.23,1.3,409.8
6024,2118,457,Z15,Z2,365,24.03,362.18,1.15,416.51
6025,1361,693,Z16,Z2,1170,5.05,82.44,1.75,144.27
6026,499,235,Z20,Z5,339,11.02,180.85,1.02,184.47
6027,1580,126,Z2,Z19,1335,2.49,65.55,1.46,95.7
6028,820,694,Z1,Z19,127,24.07,268.82,1.34,360.22
6029,1486,311,Z3,Z14,811,19.12,204.97,1.13,231.62
6030,1927,143,Z11,Z20,44,5.3,85.27,1.37,116.82
6031,631,254,Z10,Z5,899,12.87,187.28,1.35,252.83
6032,2827,595,Z3,Z17,453,19.85,236.12,1.24,292.79
6033,1186,718,Z17,Z8,676,16.87,247.71,1.0,247.71
6034,2628,516,Z19,Z7,954,5.36,75.69,1.13,85.53
6035,993,628,Z16,Z11,295,7.76,104.1,1.12,116.59
6036,2893,27,Z12,Z3,81,7.64,136.11,1.15,156.53
6037,2478,155,Z8,Z12,573,1.89,53.77,1.04,55.92
6038,1865,63,Z18,Z13,1162,13.63,210.0,1.4,294.0
6039,1538,737,Z2,Z1,1023,23.33,294.93,1.34,395.21
6040,472,118,Z16,Z8,1000,17.44,206.32,1.39,286.78
6041,1902,113,Z6,Z8,263,16.29,169.33,1.19,201.5
6042,375,628,Z6,Z5,692,18.95,191.58,1.42,272.04
6043,2800,311,Z3,Z20,1340,18.42,177.37,1.45,257.19
6044,2720,441,Z2,Z17,478,7.4,122.24,1.01,123.46
6045,473,615,Z13,Z19,416,10.37,149.67,1.01,151.17
6046,875,296,Z13,Z5,88,21.01,322.07,1.13,363.94
6047,124,120,Z17,Z18,655,16.25,187.12,1.43,267.58
6048,1362,343,Z8,Z15,1324,4.48,73.37,1.25,91.71
6049,1860,89,Z8,Z1,50,13.74,234.25,1.2,281.1
6050,1882,693,Z2,Z15,1433,12.86,162.67,1.42,230.99
6051,1250,511,Z15,Z15,637,13.85,232.15,1.16,269.29
6052,1898,578,Z8,Z13,614,6.77,110.02,1.38,151.83
6053,1404,662,Z18,Z19,601,17.59,228.1,1.37,312.5
6054,2946,711,Z13,Z12,168,12.18,161.83,1.14,184.49
6055,2173,744,Z9,Z17,1111,8.91,124.52,1.77,220.4
6056,2736,458,Z10,Z13,1340,1.13,40.04,1.1,44.04
6057,387,737,Z8,Z9,117,7.28,125.68,1.26,158.36
6058,1839,68,Z18,Z3,877,2.01,53.16,1.38,73.36
6059,1813,159,Z18,Z1,179,14.68,179.19,1.46,261.62
6060,769,242,Z5,Z6,660,19.25,205.59,1.12,230.26
6061,717,138,Z15,Z16,783,4.75,73.86,1.29,95.28
6062,943,356,Z15,Z2,929,18.74,235.72,1.25,294.65
6063,2800,141,Z18,Z2,582,17.64,262.1,1.71,448.19
6064,1716,442,Z12,Z13,1179,15.26,184.69,1.42,262.26
6065,1129,711,Z19,Z11,1070,15.89,165.2,1.21,199.89
6066,2044,20,Z18,Z9,197,10.42,158.17,1.06,167.66
6067,2386,274,Z4,Z16,1049,6.3,110.57,1.45,160.33
6068,2982,314,Z19,Z14,233,6.98,105.82,1.13,119.58
6069,2519,572,Z18,Z16,911,22.3,264.93,1.21,320.57
6070,1428,676,Z14,Z15,50,7.43,140.63,1.42,199.69
6071,50,313,Z12,Z11,1200,23.58,315.06,1.66,523.0
6072,2486,194,Z14,Z2,1149,15.5,218.3,1.47,320.9
6073,2589,519,Z17,Z2,740,19.73,242.65,1.21,293.61
6074,388,36,Z1,Z7,1007,23.33,302.54,1.37,414.48
6075,1345,745,Z14,Z14,1266,3.02,71.32,1.12,79.88
6076,2977,144,Z8,Z18,1240,7.82,111.29,1.26,140.23
6077,1870,389,Z10,Z19,175,24.14,327.3,1.03,337.12
6078,1145,752,Z16,Z7,676,20.8,268.08,1.49,399.44
6079,840,601,Z7,Z12,1359,21.46,226.03,1.42,320.96
6080,1030,250,Z16,Z10,220,16.38,250.19,1.4,350.27
6081,1696,446,Z17,Z4,613,9.37,110.05,1.17,128.76
6082,415,588,Z10,Z2,9,15.38,164.76,1.07,176.29
6083,2866,336,Z8,Z11,671,21.1,204.53,1.49,304.75
6084,2047,35,Z1,Z15,623,6.59,117.43,1.48,173.8
6085,2140,472,Z20,Z9,1,20.14,274.47,1.1,301.92
6086,1069,324,Z1,Z15,677,10.91,167.53,1.02,170.88
6087,413,613,Z10,Z18,659,11.65,199.03,1.09,216.94
6088,156,249,Z7,Z13,621,24.09,345.81,1.19,411.51
6089,33,385,Z17,Z6,872,3.12,58.22,1.37,79.76
6090,2649,584,Z8,Z17,54,13.16,168.85,1.46,246.52
6091,2120,78,Z12,Z12,453,1.67,48.43,1.46,70.71
6092,474,253,Z19,Z20,918,16.08,210.76,1.42,299.28
6093,2429,682,Z17,Z13,1087,19.39,194.1,1.47,285.33
6094,2384,508,Z18,Z11,900,13.77,143.83,1.33,191.29
6095,2395,246,Z11,Z14,121,8.0,129.82,1.17,151.89
6096,1065,647,Z3,Z1,1066,18.99,233.92,1.0,233.92
6097,1440,290,Z7,Z10,1416,3.17,69.81,1.01,70.51
6098,1999,551,Z4,Z6,1322,17.03,183.92,1.28,235.42
6099,504,762,Z2,Z4,1000,15.01,192.03,1.08,207.39
6100,2823,93,Z17,Z6,776,5.31,99.89,1.02,101.89
6101,1008,331,Z5,Z3,607,14.33,193.65,1.05,203.33
6102,2830,756,Z4,Z14,425,15.78,243.42,1.05,255.59
6103,2091,609,Z6,Z14,256,16.2,239.11,1.36,325.19
6104,1329,267,Z15,Z18,272,17.98,267.81,1.19,318.69
6105,643,66,Z12,Z7,163,5.58,84.65,1.27,107.51
6106,2337,159,Z10,Z17,833,21.6,239.74,1.19,285.29
6107,1877,483,Z14,Z18,1124,7.52,128.07,1.38,176.74
6108,1814,554,Z12,Z10,579,21.88,341.9,1.82,622.26
6109,1674,235,Z16,Z13,505,14.58,199.55,1.01,201.55
6110,2489,205,Z12,Z17,1396,2.02,57.36,1.34,76.86
6111,1981,133,Z10,Z7,592,1.23,41.51,1.35,56.04
6112,879,262,Z13,Z19,1196,15.15,151.53,1.82,275.78
6113,758,307,Z7,Z3,590,3.23,73.89,1.74,128.57
6114,1257,317,Z17,Z9,962,1.77,46.56,1.22,56.8
6115,889,625,Z12,Z10,1167,5.83,90.74,1.46,132.48
6116,2687,61,Z12,Z9,188,1.48,44.13,1.29,56.93
6117,2837,73,Z12,Z2,1199,6.44,107.85,1.53,165.01
6118,343,679,Z6,Z11,803,10.21,168.05,1.05,176.45
6119,1012,372,Z18,Z7,1247,10.12,112.15,1.07,120.0
6120,1857,604,Z4,Z5,111,15.83,252.86,1.36,343.89
6121,2731,743,Z1,Z20,898,13.53,177.53,1.05,186.41
6122,841,493,Z8,Z10,1310,23.47,289.18,1.13,326.77
6123,2008,611,Z6,Z13,578,22.94,374.08,1.3,486.3
6124,2513,90,Z18,Z3,796,10.02,156.28,1.24,193.79
6125,2064,255,Z18,Z17,1435,22.06,345.63,1.2,414.76
6126,2120,430,Z12,Z17,1386,11.16,123.76,1.21,149.75
6127,1127,266,Z10,Z13,1394,19.75,310.35,1.24,384.83
6128,1784,622,Z6,Z3,347,17.4,192.4,1.29,248.2
6129,2713,345,Z6,Z10,982,24.35,280.93,1.26,353.97
6130,2446,646,Z4,Z18,607,9.38,127.11,1.24,157.62
6131,652,781,Z16,Z17,60,14.69,195.24,1.49,290.91
6132,1856,774,Z3,Z14,270,10.79,175.75,1.27,223.2
6133,133,734,Z18,Z4,841,4.79,74.58,1.19,88.75
6134,1492,71,Z9,Z3,710,15.03,242.98,1.24,301.3
6135,2417,440,Z20,Z9,1363,9.37,131.35,1.37,179.95
