order_id,picker_id,zone_from,zone_to,start_time_min,num_items,total_distance_m,estimated_time_min,priority
4657,60,Z4,Z9,326,14,2317,44.8,MEDIUM
4658,274,Z22,Z26,1061,10,1172,20.2,LOW
4659,160,Z18,Z24,980,11,559,12.1,HIGH
4660,292,Z26,Z18,79,2,909,22.3,MEDIUM
4661,208,Z22,Z14,236,16,937,12.3,HIGH
4662,174,Z23,Z11,978,31,823,11.5,MEDIUM
4663,191,Z29,Z27,567,2,2096,36.1,MEDIUM
4664,14,Z30,Z7,844,15,1422,23.0,LOW
4665,103,Z25,Z6,640,6,1194,26.6,MEDIUM
4666,159,Z5,Z24,765,24,2055,50.0,MEDIUM
4667,67,Z4,Z23,234,9,734,14.6,LOW
4668,287,Z1,Z19,6,24,194,3.5,HIGH
4669,220,Z24,Z27,916,21,176,3.2,LOW
4670,294,Z13,Z3,720,25,150,2.6,LOW
4671,284,Z6,Z8,1385,35,1313,19.6,LOW
4672,43,Z17,Z20,595,32,866,12.5,HIGH
4673,279,Z28,Z19,1435,38,918,13.5,MEDIUM
4674,107,Z7,Z2,461,29,1470,32.6,LOW
4675,195,Z10,Z24,596,19,305,4.5,LOW
4676,143,Z30,Z5,452,3,1270,24.0,LOW
4677,205,Z23,Z21,702,9,1577,23.3,MEDIUM
4678,11,Z3,Z2,298,31,2326,37.1,LOW
4679,74,Z9,Z1,713,12,2054,42.0,LOW
4680,32,Z30,Z24,1414,14,724,15.6,HIGH
4681,160,Z29,Z21,796,6,1363,20.0,HIGH
4682,125,Z30,Z12,691,12,1242,16.1,MEDIUM
4683,149,Z26,Z16,1250,20,418,8.6,LOW
4684,64,Z9,Z29,1170,18,1580,23.7,MEDIUM
4685,3,Z29,Z10,326,4,1961,45.8,MEDIUM
4686,282,Z25,Z21,1232,4,2390,35.9,HIGH
4687,268,Z9,Z18,701,4,622,15.1,MEDIUM
4688,299,Z24,Z26,930,7,599,8.0,MEDIUM
4689,223,Z7,Z19,698,8,1684,28.4,MEDIUM
4690,219,Z15,Z4,336,3,2260,35.8,LOW
4691,96,Z11,Z8,1224,20,279,4.5,LOW
4692,71,Z20,Z13,410,22,2417,32.8,LOW
4693,102,Z15,Z25,814,23,1047,15.9,MEDIUM
4694,93,Z16,Z3,1411,11,628,9.5,MEDIUM
4695,78,Z4,Z6,1202,6,518,9.9,MEDIUM
4696,233,Z18,Z18,714,30,1502,21.6,LOW
4697,108,Z25,Z12,174,12,1678,28.6,MEDIUM
4698,177,Z15,Z7,500,8,1420,30.8,HIGH
4699,101,Z7,Z30,844,32,167,2.4,MEDIUM
4700,65,Z30,Z25,1356,39,461,8.1,MEDIUM
4701,182,Z22,Z30,245,33,545,12.1,LOW
4702,11,Z7,Z27,500,22,2129,39.1,HIGH
4703,239,Z13,Z10,1114,10,1373,29.7,LOW
4704,16,Z13,Z14,1418,34,1010,24.1,MEDIUM
4705,57,Z23,Z11,1090,20,2369,51.9,MEDIUM
4706,31,Z7,Z25,1237,30,1478,19.9,HIGH
4707,144,Z17,Z29,1160,39,1132,27.6,HIGH
4708,5,Z22,Z14,708,36,2495,38.0,HIGH
4709,283,Z13,Z7,579,6,225,3.1,MEDIUM
4710,82,Z10,Z12,1028,21,1002,16.4,LOW
4711,257,Z9,Z10,126,21,237,3.4,LOW
4712,257,Z27,Z16,1409,3,776,16.3,LOW
4713,279,Z17,Z11,619,40,293,4.2,MEDIUM
4714,73,Z29,Z25,554,40,331,5.2,MEDIUM
4715,113,Z21,Z5,610,21,452,8.3,LOW
4716,30,Z13,Z5,230,38,1543,24.5,LOW
4717,215,Z12,Z13,145,26,253,3.2,HIGH
4718,242,Z9,Z20,1253,19,2180,33.0,LOW
4719,251,Z25,Z11,728,24,1048,17.9,LOW
4720,255,Z24,Z15,678,20,353,5.9,LOW
4721,122,Z6,Z8,530,6,645,8.7,LOW
4722,238,Z11,Z4,1439,11,1587,21.2,MEDIUM
4723,90,Z22,Z2,816,35,321,5.3,LOW
4724,13,Z20,Z16,646,12,375,9.1,LOW
4725,152,Z18,Z8,671,38,636,14.8,LOW
4726,102,Z2,Z19,685,36,498,8.6,HIGH
4727,191,Z28,Z5,22,36,2437,33.0,LOW
4728,283,Z6,Z20,435,3,2257,55.2,MEDIUM
4729,18,Z14,Z27,750,18,2207,38.0,MEDIUM
4730,196,Z29,Z4,519,21,125,1.8,MEDIUM
4731,296,Z14,Z30,1303,39,800,11.7,LOW
4732,7,Z25,Z5,899,39,684,8.8,MEDIUM
4733,98,Z27,Z11,468,17,634,14.3,HIGH
4734,116,Z26,Z2,285,10,284,4.0,LOW
4735,159,Z25,Z29,1264,16,1854,24.3,MEDIUM
4736,213,Z11,Z19,704,16,2458,51.3,LOW
4737,241,Z1,Z4,738,29,1224,15.6,MEDIUM
4738,207,Z11,Z11,903,28,846,11.9,MEDIUM
4739,225,Z13,Z25,1160,25,1603,35.1,MEDIUM
4740,149,Z30,Z1,1142,14,2437,45.3,MEDIUM
4741,68,Z2,Z17,1215,37,1709,22.0,HIGH
4742,144,Z2,Z30,226,18,1351,20.4,LOW
4743,137,Z14,Z28,216,6,2115,29.6,MEDIUM
4744,211,Z21,Z27,1039,8,541,11.0,MEDIUM
4745,121,Z7,Z19,1340,8,1308,27.1,LOW
4746,163,Z8,Z3,366,16,193,4.1,LOW
4747,186,Z20,Z23,1195,29,2044,35.4,HIGH
4748,162,Z14,Z30,382,15,1904,37.3,LOW
4749,242,Z6,Z18,217,28,1202,28.0,MEDIUM
4750,277,Z12,Z5,125,21,764,17.3,MEDIUM
4751,242,Z9,Z24,1296,9,1730,28.2,LOW
4752,180,Z6,Z20,190,10,211,4.6,HIGH
4753,118,Z10,Z21,680,18,670,12.5,MEDIUM
4754,70,Z28,Z20,947,16,1882,37.6,HIGH
4755,218,Z19,Z14,1262,29,2392,54.4,MEDIUM
4756,150,Z29,Z14,909,29,387,5.8,LOW
4757,179,Z7,Z17,21,29,383,5.5,MEDIUM
4758,179,Z22,Z22,876,16,701,9.0,MEDIUM
4759,174,Z30,Z7,966,12,1296,16.5,LOW
4760,33,Z20,Z4,642,9,1972,37.2,MEDIUM
4761,20,Z26,Z17,977,13,1751,36.1,MEDIUM
4762,79,Z12,Z11,372,39,1199,23.4,MEDIUM
4763,93,Z5,Z10,1245,5,229,5.6,MEDIUM
4764,158,Z18,Z5,85,30,137,2.0,MEDIUM
4765,80,Z19,Z6,301,4,276,4.9,MEDIUM
4766,165,Z14,Z1,734,38,1988,40.3,MEDIUM
4767,91,Z9,Z26,989,17,2408,31.9,LOW
4768,194,Z6,Z3,932,33,781,15.3,LOW
4769,275,Z19,Z23,767,6,1771,28.1,MEDIUM
4770,82,Z12,Z10,1405,30,897,21.7,HIGH
4771,33,Z18,Z30,491,22,164,2.9,LOW
4772,52,Z21,Z7,51,12,194,3.2,LOW
4773,193,Z29,Z6,1175,25,913,12.0,MEDIUM
4774,70,Z18,Z19,771,15,1755,41.6,HIGH
4775,156,Z18,Z19,38,16,1512,21.5,HIGH
4776,118,Z30,Z30,982,36,1938,32.4,LOW
4777,297,Z29,Z9,1423,8,2211,41.2,LOW
4778,295,Z27,Z20,1109,8,299,5.6,MEDIUM
4779,84,Z8,Z28,400,38,1767,34.9,MEDIUM
4780,176,Z6,Z30,438,37,1309,21.5,HIGH
4781,127,Z19,Z29,476,32,1985,48.6,HIGH
4782,235,Z14,Z6,1234,11,483,11.5,MEDIUM
4783,207,Z14,Z6,902,40,1298,23.2,MEDIUM
4784,282,Z16,Z12,1341,2,1584,36.2,LOW
4785,224,Z27,Z10,983,19,2244,38.5,LOW
4786,155,Z12,Z29,1022,3,2303,37.9,MEDIUM
4787,246,Z15,Z1,1273,4,1466,23.4,LOW
4788,22,Z22,Z23,750,30,852,13.2,MEDIUM
4789,50,Z7,Z26,1124,21,1385,24.4,MEDIUM
4790,168,Z23,Z7,1409,36,1197,16.7,MEDIUM
4791,55,Z21,Z6,348,15,431,6.2,LOW
4792,113,Z11,Z28,38,20,2395,30.9,MEDIUM
4793,246,Z11,Z5,769,37,1227,23.5,LOW
4794,204,Z13,Z9,963,32,540,10.7,MEDIUM
4795,34,Z17,Z30,696,1,1644,22.3,MEDIUM
4796,35,Z12,Z15,379,17,632,12.9,MEDIUM
4797,125,Z8,Z7,921,36,1847,42.1,LOW
4798,252,Z24,Z4,6,25,456,6.8,LOW
4799,145,Z4,Z5,516,30,1460,32.9,LOW
4800,167,Z20,Z30,351,3,2305,54.3,MEDIUM
4801,49,Z13,Z22,712,1,2362,52.7,MEDIUM
4802,96,Z16,Z1,184,36,906,20.5,MEDIUM
4803,115,Z24,Z13,1410,25,675,14.7,LOW
4804,209,Z16,Z10,973,2,1988,26.9,MEDIUM
4805,103,Z22,Z15,28,19,2090,35.2,MEDIUM
4806,299,Z1,Z24,655,26,1293,32.1,LOW
4807,119,Z18,Z24,792,27,2484,44.2,MEDIUM
4808,103,Z23,Z11,646,11,666,14.3,LOW
4809,288,Z17,Z26,515,36,1393,24.1,HIGH
4810,65,Z12,Z10,1145,27,1585,29.7,LOW
4811,197,Z21,Z17,961,8,565,10.7,MEDIUM
4812,125,Z6,Z2,1093,21,2390,31.4,MEDIUM
4813,236,Z2,Z29,303,8,1123,21.4,LOW
4814,233,Z6,Z25,622,4,1886,27.5,LOW
4815,40,Z26,Z19,285,34,546,7.8,MEDIUM
4816,122,Z17,Z25,320,25,1497,37.2,LOW
4817,204,Z8,Z21,125,30,922,11.7,MEDIUM
4818,92,Z13,Z10,840,21,442,6.8,LOW
4819,62,Z9,Z28,899,26,995,16.9,MEDIUM
4820,281,Z18,Z19,788,31,1772,26.0,MEDIUM
4821,189,Z19,Z26,313,25,1338,21.0,MEDIUM
4822,291,Z2,Z18,766,11,1544,27.6,MEDIUM
4823,194,Z28,Z10,701,2,306,4.2,LOW
4824,106,Z30,Z21,102,1,2330,30.3,MEDIUM
4825,297,Z29,Z2,587,24,2219,28.6,HIGH
4826,20,Z11,Z16,218,38,1212,16.6,HIGH
4827,232,Z2,Z7,999,34,2002,39.4,LOW
4828,210,Z3,Z18,662,38,1888,31.1,MEDIUM
4829,281,Z16,Z17,888,3,358,6.0,LOW
4830,36,Z2,Z23,1013,8,1826,26.9,HIGH
4831,250,Z19,Z24,324,13,813,10.8,LOW
4832,254,Z23,Z23,246,11,2157,30.6,LOW
4833,90,Z12,Z27,642,20,1754,39.3,MEDIUM
4834,221,Z10,Z18,773,24,750,10.1,MEDIUM
4835,186,Z23,Z23,493,22,2470,38.8,LOW
4836,136,Z10,Z25,97,8,1702,21.4,MEDIUM
4837,172,Z13,Z19,1292,15,2408,42.3,HIGH
4838,80,Z28,Z9,1153,20,373,8.7,LOW
4839,110,Z22,Z15,1235,10,1777,27.6,MEDIUM
4840,141,Z14,Z7,1279,9,1473,26.8,MEDIUM
4841,56,Z13,Z18,1044,32,1657,41.4,HIGH
4842,230,Z3,Z10,1051,10,1709,41.8,MEDIUM
4843,179,Z22,Z9,763,36,2350,33.8,LOW
4844,8,Z9,Z29,144,26,1555,28.9,LOW
4845,176,Z8,Z7,692,24,411,9.8,LOW
4846,189,Z29,Z23,1122,20,2156,27.3,MEDIUM
4847,284,Z13,Z27,1134,24,2175,40.1,MEDIUM
4848,249,Z12,Z8,973,22,604,11.7,LOW
4849,264,Z19,Z12,997,9,2178,34.9,MEDIUM
4850,130,Z3,Z2,366,7,2372,37.1,HIGH
4851,40,Z29,Z11,1407,38,808,16.2,MEDIUM
4852,31,Z12,Z20,134,4,2352,38.9,LOW
4853,293,Z20,Z4,407,12,1353,27.5,LOW
4854,148,Z21,Z19,1223,30,1485,25.9,LOW
4855,248,Z30,Z7,1022,15,1830,43.3,LOW
4856,215,Z13,Z17,508,28,1514,34.4,MEDIUM
4857,218,Z26,Z30,1172,26,303,5.3,MEDIUM
4858,94,Z13,Z5,940,30,154,2.5,LOW
4859,76,Z6,Z27,691,32,2315,42.7,MEDIUM
4860,188,Z26,Z24,1143,22,105,1.4,MEDIUM
4861,83,Z10,Z26,524,9,1721,38.1,HIGH
4862,7,Z25,Z29,1174,8,1828,34.6,LOW
4863,137,Z9,Z30,964,40,1936,27.1,LOW
4864,260,Z13,Z14,268,19,964,12.2,MEDIUM
4865,251,Z1,Z9,433,27,143,2.0,LOW
4866,193,Z7,Z18,1020,19,1370,20.0,MEDIUM
4867,18,Z11,Z29,933,21,692,16.5,HIGH
4868,54,Z5,Z2,848,6,1145,14.8,HIGH
4869,299,Z5,Z21,598,13,411,5.7,HIGH
4870,189,Z28,Z3,1369,40,305,5.3,LOW
4871,228,Z13,Z30,763,18,1640,22.0,LOW
4872,118,Z5,Z30,1191,4,365,6.5,MEDIUM
4873,282,Z25,Z27,1383,33,524,6.7,MEDIUM
4874,81,Z24,Z18,202,39,716,11.8,MEDIUM
4875,223,Z13,Z14,219,29,2155,28.8,LOW
4876,156,Z21,Z22,833,23,2149,31.5,MEDIUM
4877,228,Z27,Z5,979,40,2340,34.0,LOW
4878,35,Z20,Z13,725,29,1724,28.1,LOW
4879,229,Z14,Z30,810,25,604,9.5,LOW
4880,209,Z18,Z16,451,30,1418,21.6,MEDIUM
4881,286,Z18,Z14,1041,31,926,14.9,LOW
4882,23,Z5,Z11,73,10,2120,27.1,MEDIUM
4883,73,Z24,Z4,1193,25,2439,58.2,MEDIUM
4884,79,Z17,Z1,504,2,1622,29.2,LOW
4885,225,Z7,Z20,1334,5,2393,59.1,MEDIUM
4886,185,Z20,Z24,1048,26,194,3.5,MEDIUM
4887,201,Z30,Z6,1123,22,645,8.8,HIGH
4888,83,Z12,Z4,159,38,954,14.3,LOW
4889,270,Z29,Z21,484,40,2368,44.1,LOW
4890,84,Z30,Z18,1098,2,670,13.0,LOW
4891,272,Z24,Z28,160,33,121,1.8,MEDIUM
4892,14,Z3,Z19,1398,19,955,15.4,LOW
4893,18,Z5,Z11,1147,28,529,10.6,MEDIUM
4894,281,Z2,Z12,486,29,1107,15.3,LOW
4895,48,Z22,Z17,1039,19,571,7.4,MEDIUM
4896,292,Z4,Z24,1217,31,877,21.2,LOW
4897,9,Z1,Z9,739,1,1484,25.0,MEDIUM
4898,199,Z26,Z4,1043,36,1986,37.4,MEDIUM
4899,13,Z6,Z28,1337,31,1068,22.1,LOW
4900,190,Z24,Z25,83,21,499,9.5,MEDIUM
4901,262,Z12,Z18,97,28,881,18.7,LOW
4902,238,Z21,Z26,431,23,668,10.8,MEDIUM
4903,241,Z27,Z7,886,29,815,14.0,MEDIUM
4904,232,Z20,Z12,421,6,1363,22.0,LOW
4905,16,Z29,Z8,922,2,309,6.9,LOW
4906,226,Z22,Z10,1042,21,1432,18.5,HIGH
4907,65,Z1,Z12,341,26,1274,19.6,LOW
4908,204,Z9,Z17,624,31,1289,22.2,HIGH
4909,251,Z14,Z13,130,17,410,7.5,MEDIUM
4910,296,Z24,Z3,1027,28,1396,23.2,LOW
4911,294,Z6,Z28,789,23,1374,17.7,LOW
4912,101,Z1,Z14,914,34,1804,23.4,HIGH
4913,130,Z19,Z14,1367,27,895,18.5,LOW
4914,94,Z8,Z2,322,18,649,13.5,HIGH
4915,246,Z9,Z3,142,39,451,7.4,LOW
4916,143,Z29,Z23,942,26,2410,45.6,LOW
4917,66,Z3,Z4,453,7,106,1.5,MEDIUM
4918,113,Z30,Z24,454,8,1920,26.7,LOW
4919,99,Z17,Z16,164,14,1952,40.7,MEDIUM
4920,57,Z24,Z12,175,11,1664,25.9,LOW
4921,49,Z9,Z9,218,3,400,5.1,LOW
4922,103,Z27,Z7,376,40,2493,59.1,MEDIUM
4923,275,Z19,Z8,389,17,169,3.3,LOW
4924,282,Z3,Z27,280,19,378,6.9,LOW
4925,28,Z28,Z8,1228,34,708,12.5,LOW
4926,174,Z12,Z9,1095,11,1459,29.9,MEDIUM
4927,128,Z1,Z14,1174,19,52,0.8,MEDIUM
4928,21,Z17,Z26,878,8,1581,24.3,LOW
4929,172,Z27,Z4,1368,23,2291,46.0,LOW
4930,110,Z8,Z11,304,24,996,19.5,LOW
4931,253,Z7,Z11,1233,24,439,9.9,LOW
4932,128,Z21,Z10,329,7,1595,21.5,LOW
4933,144,Z2,Z6,1398,13,906,20.8,LOW
4934,204,Z18,Z27,880,36,465,7.7,MEDIUM
4935,217,Z30,Z28,779,10,1431,18.5,LOW
4936,231,Z8,Z1,689,30,2452,40.0,MEDIUM
4937,281,Z11,Z14,285,10,1758,31.6,LOW
4938,167,Z28,Z5,1111,29,638,12.1,MEDIUM
4939,75,Z14,Z2,167,11,1078,14.7,LOW
4940,60,Z30,Z14,1241,18,2234,30.1,MEDIUM
4941,158,Z17,Z26,1093,22,2062,38.7,HIGH
4942,143,Z10,Z29,113,34,465,7.3,LOW
4943,171,Z25,Z20,113,26,1224,16.1,LOW
4944,102,Z17,Z11,676,35,114,2.6,HIGH
4945,120,Z13,Z17,607,30,654,8.8,MEDIUM
4946,2,Z25,Z6,261,32,376,5.3,LOW
4947,80,Z5,Z22,826,35,1127,16.0,MEDIUM
4948,86,Z1,Z2,1428,8,945,13.3,HIGH
4949,8,Z20,Z7,953,36,2456,38.7,MEDIUM
4950,104,Z16,Z2,173,37,2011,46.1,HIGH
4951,92,Z24,Z7,526,39,168,2.3,LOW
4952,73,Z8,Z16,1210,21,836,19.9,LOW
4953,114,Z1,Z8,578,16,574,8.2,LOW
4954,164,Z13,Z17,486,14,1015,24.4,MEDIUM
4955,92,Z30,Z5,364,38,400,5.1,HIGH
4956,80,Z18,Z6,818,2,2088,32.1,LOW
4957,76,Z21,Z8,1290,7,619,10.3,LOW
4958,225,Z19,Z21,1304,13,2293,30.3,LOW
4959,196,Z3,Z6,280,32,1916,28.8,HIGH
4960,106,Z14,Z1,1339,2,1688,37.7,LOW
4961,190,Z2,Z12,147,21,2353,37.6,MEDIUM
4962,112,Z16,Z15,569,22,874,14.8,MEDIUM
4963,256,Z18,Z29,1068,30,286,6.7,MEDIUM
4964,66,Z3,Z5,348,4,1188,21.4,MEDIUM
4965,215,Z10,Z15,1432,20,430,7.5,MEDIUM
4966,48,Z13,Z25,128,33,1365,18.2,LOW
4967,104,Z16,Z29,381,7,1793,23.4,MEDIUM
4968,258,Z8,Z19,517,39,1517,29.4,MEDIUM
4969,90,Z16,Z30,1171,16,1065,14.1,LOW
4970,138,Z30,Z28,1145,11,1159,15.1,MEDIUM
4971,263,Z14,Z3,1251,22,1910,27.5,LOW
4972,129,Z21,Z12,378,28,238,4.2,MEDIUM
4973,286,Z8,Z10,49,2,1479,21.1,MEDIUM
4974,276,Z8,Z26,32,9,1894,43.9,MEDIUM
4975,269,Z1,Z21,1345,20,348,6.3,LOW
4976,93,Z15,Z9,956,8,459,7.9,MEDIUM
4977,239,Z2,Z6,725,24,2018,44.1,LOW
4978,230,Z15,Z18,47,36,1277,17.2,LOW
4979,69,Z8,Z15,25,9,2301,41.0,HIGH
4980,71,Z22,Z6,142,38,2360,39.8,LOW
4981,161,Z4,Z16,474,40,577,10.6,LOW
4982,165,Z22,Z7,45,14,1791,27.3,MEDIUM
4983,297,Z19,Z14,110,39,288,6.9,LOW
4984,270,Z21,Z7,287,23,919,15.7,MEDIUM
4985,184,Z7,Z11,758,33,2470,61.7,LOW
4986,252,Z3,Z23,1213,6,2432,35.6,LOW
4987,46,Z14,Z24,1263,9,1825,25.4,LOW
4988,183,Z16,Z17,165,7,965,22.9,HIGH
4989,217,Z9,Z7,405,1,321,8.0,LOW
4990,161,Z28,Z1,329,3,1434,19.5,LOW
4991,206,Z13,Z30,140,17,344,8.1,LOW
4992,17,Z26,Z13,1196,26,1124,24.6,LOW
4993,206,Z29,Z23,1048,38,2471,40.4,HIGH
4994,197,Z23,Z10,1089,6,302,4.2,LOW
4995,11,Z9,Z11,569,3,1375,31.8,HIGH
4996,214,Z27,Z11,450,5,1300,20.5,HIGH
4997,58,Z30,Z14,793,38,126,2.2,MEDIUM
4998,152,Z26,Z10,700,35,916,17.1,LOW
4999,157,Z28,Z3,788,20,825,14.8,LOW
5000,111,Z25,Z24,355,6,2374,32.8,MEDIUM
5001,106,Z25,Z25,212,6,2448,43.3,LOW
5002,148,Z13,Z1,7,33,167,3.0,LOW
5003,10,Z22,Z21,747,16,227,5.6,MEDIUM
5004,130,Z3,Z28,576,27,2006,34.2,LOW
5005,236,Z14,Z5,1108,29,1450,19.0,MEDIUM
5006,264,Z4,Z25,963,17,2118,48.5,MEDIUM
5007,299,Z15,Z21,1080,12,1499,19.0,HIGH
5008,57,Z6,Z5,294,3,1281,28.4,MEDIUM
5009,104,Z1,Z7,145,23,2084,34.8,MEDIUM
5010,162,Z28,Z25,1132,9,379,7.2,LOW
5011,43,Z4,Z21,83,26,1551,27.9,LOW
5012,149,Z24,Z1,75,30,142,2.6,LOW
5013,12,Z7,Z14,785,30,108,1.4,MEDIUM
5014,182,Z17,Z11,887,6,2198,40.8,LOW
5015,237,Z7,Z22,714,36,669,16.5,LOW
5016,69,Z7,Z4,1344,10,109,1.9,MEDIUM
5017,170,Z25,Z18,455,28,1260,17.3,MEDIUM
5018,152,Z13,Z28,429,4,2063,33.9,LOW
5019,170,Z30,Z4,244,32,927,22.8,MEDIUM
5020,183,Z14,Z3,782,14,955,23.5,MEDIUM
5021,16,Z27,Z10,779,18,1729,26.0,LOW
5022,101,Z24,Z13,856,23,2475,33.7,HIGH
5023,13,Z28,Z18,329,31,511,6.6,LOW
5024,102,Z9,Z5,100,4,130,1.9,MEDIUM
5025,82,Z9,Z22,544,39,2044,32.8,LOW
5026,287,Z15,Z1,963,4,2315,31.4,MEDIUM
5027,63,Z4,Z5,961,24,838,12.7,MEDIUM
5028,45,Z27,Z2,124,38,2263,35.2,LOW
5029,253,Z8,Z8,150,8,599,10.0,HIGH
5030,268,Z26,Z14,1075,12,1706,27.9,HIGH
5031,203,Z1,Z3,581,29,2146,27.8,HIGH
5032,137,Z26,Z1,45,15,1540,19.6,LOW
5033,113,Z13,Z17,1077,22,1819,38.0,LOW
5034,150,Z27,Z27,947,2,158,3.3,LOW
5035,171,Z30,Z22,545,32,2386,35.8,LOW
5036,238,Z3,Z28,202,3,1882,38.2,LOW
5037,98,Z18,Z29,867,16,649,13.7,HIGH
5038,228,Z26,Z25,631,18,994,16.2,MEDIUM
5039,257,Z30,Z3,502,1,1726,29.6,LOW
5040,96,Z24,Z23,1278,34,2358,48.5,LOW
5041,86,Z9,Z22,661,10,75,1.8,MEDIUM
5042,123,Z6,Z18,1362,32,1132,27.1,HIGH
5043,50,Z26,Z10,1417,32,517,6.7,HIGH
5044,98,Z10,Z10,1272,15,81,1.1,LOW
5045,170,Z14,Z27,865,33,1751,29.3,LOW
5046,224,Z23,Z28,1302,23,580,9.2,MEDIUM
5047,188,Z24,Z8,355,20,2016,36.3,LOW
5048,19,Z10,Z15,857,33,2228,35.3,MEDIUM
5049,173,Z19,Z27,822,15,690,10.2,LOW
5050,278,Z2,Z10,461,19,1764,24.6,HIGH
5051,4,Z4,Z6,458,1,1330,18.4,LOW
5052,207,Z24,Z16,996,4,1084,20.1,MEDIUM
5053,275,Z12,Z18,1014,27,1720,31.3,HIGH
5054,193,Z10,Z27,152,12,875,21.0,HIGH
5055,181,Z30,Z10,961,9,101,2.0,LOW
5056,167,Z28,Z2,51,4,2104,36.7,LOW
5057,57,Z29,Z23,505,13,2271,31.3,HIGH
5058,71,Z28,Z1,76,23,1643,35.5,MEDIUM
5059,209,Z8,Z20,1125,3,226,5.2,LOW
5060,278,Z22,Z4,21,6,1751,30.7,LOW
5061,247,Z11,Z13,212,5,1128,14.6,MEDIUM
5062,219,Z24,Z21,946,28,1421,29.4,LOW
5063,94,Z2,Z3,586,5,764,13.9,LOW
5064,276,Z1,Z15,1360,29,1409,18.7,MEDIUM
5065,86,Z6,Z13,472,36,1388,33.1,MEDIUM
5066,30,Z10,Z18,1405,20,1175,27.2,LOW
5067,110,Z24,Z18,501,27,1607,20.3,MEDIUM
5068,297,Z5,Z12,13,5,616,9.5,LOW
5069,71,Z26,Z23,306,39,2122,41.3,MEDIUM
5070,161,Z30,Z26,911,13,1364,30.3,LOW
5071,201,Z24,Z2,870,26,1937,25.1,MEDIUM
5072,229,Z17,Z7,409,4,1804,42.9,LOW
5073,124,Z19,Z10,392,39,2312,50.6,LOW
5074,164,Z15,Z27,167,34,985,19.2,MEDIUM
5075,204,Z30,Z6,40,15,1923,30.2,MEDIUM
5076,30,Z22,Z6,758,36,1025,19.2,LOW
5077,58,Z26,Z6,498,16,1420,19.2,LOW
5078,160,Z30,Z4,894,18,1417,20.1,HIGH
5079,45,Z22,Z29,556,4,1350,18.6,LOW
5080,135,Z9,Z29,1317,16,778,9.8,MEDIUM
5081,253,Z1,Z15,377,35,1008,18.8,LOW
5082,300,Z29,Z22,1135,6,2252,33.3,HIGH
5083,204,Z7,Z26,832,31,2254,52.0,MEDIUM
5084,60,Z7,Z8,1047,22,1978,29.7,HIGH
5085,149,Z21,Z27,1162,8,67,0.9,MEDIUM
5086,135,Z20,Z28,56,20,2410,33.6,HIGH
5087,114,Z16,Z2,1100,13,514,9.6,MEDIUM
5088,16,Z3,Z1,899,7,419,8.5,LOW
5089,164,Z25,Z22,1196,21,1574,30.0,HIGH
5090,190,Z13,Z26,326,19,1262,17.4,MEDIUM
5091,151,Z8,Z25,368,39,1345,23.3,MEDIUM
5092,150,Z11,Z5,1438,25,1980,31.6,MEDIUM
5093,64,Z12,Z11,300,1,1875,45.3,HIGH
5094,116,Z23,Z20,266,27,205,4.5,LOW
5095,299,Z1,Z17,458,10,1534,29.4,MEDIUM
5096,135,Z19,Z23,833,29,1200,22.3,MEDIUM
5097,25,Z10,Z7,1266,25,1291,17.0,MEDIUM
5098,173,Z12,Z15,1088,10,232,3.0,HIGH
5099,260,Z20,Z19,454,29,607,13.6,MEDIUM
5100,120,Z25,Z1,1128,21,1535,31.6,MEDIUM
5101,11,Z14,Z1,373,20,207,4.6,MEDIUM
5102,217,Z14,Z21,145,20,2080,35.8,LOW
5103,130,Z16,Z23,200,23,297,7.0,MEDIUM
5104,192,Z26,Z11,903,37,1352,30.6,MEDIUM
5105,104,Z4,Z24,573,6,167,2.3,MEDIUM
5106,115,Z12,Z3,932,18,1721,41.9,MEDIUM
5107,33,Z13,Z28,1411,21,2196,41.1,LOW
5108,282,Z26,Z3,347,10,2028,26.7,LOW
5109,288,Z23,Z22,55,9,996,13.8,HIGH
5110,132,Z28,Z9,1227,27,1310,17.0,HIGH
5111,207,Z29,Z14,447,36,1235,27.2,MEDIUM
5112,274,Z8,Z15,1325,18,1549,23.9,LOW
5113,208,Z1,Z23,892,13,1434,29.3,MEDIUM
5114,102,Z5,Z10,1297,16,114,2.5,MEDIUM
5115,180,Z24,Z14,246,26,1995,46.3,LOW
5116,91,Z19,Z5,914,39,1252,18.0,LOW
5117,253,Z27,Z26,281,28,2247,45.4,HIGH
5118,132,Z22,Z26,1285,13,1972,46.7,LOW
5119,100,Z2,Z30,1301,30,2152,33.7,LOW
5120,24,Z26,Z7,408,18,1259,23.7,HIGH
5121,201,Z17,Z18,1359,4,686,15.6,MEDIUM
5122,50,Z26,Z20,334,31,2494,50.0,MEDIUM
5123,284,Z29,Z25,74,18,2210,50.1,MEDIUM
5124,48,Z11,Z3,1158,32,758,15.1,HIGH
5125,138,Z1,Z30,714,36,2409,30.1,MEDIUM
5126,52,Z25,Z20,1140,1,1641,21.3,LOW
5127,212,Z4,Z6,764,3,1978,31.3,LOW
5128,251,Z18,Z24,181,34,2343,58.6,LOW
5129,263,Z26,Z18,258,28,1329,32.6,MEDIUM
5130,9,Z7,Z27,527,15,387,5.4,MEDIUM
5131,251,Z29,Z21,436,38,962,14.6,LOW
5132,13,Z29,Z23,988,25,662,13.1,MEDIUM
