record_id,pole_id,zone,timestamp_min,ambient_lux,traffic_density,dimming_level_pct,power_kw
5219,1534,Z11,798,17072.0,79,20,0.04
5220,1712,Z17,147,91.8,0,50,0.1
5221,1077,Z8,420,9774.2,164,0,0.0
5222,425,Z20,346,80.3,44,61,0.122
5223,1413,Z15,448,17261.3,101,17,0.034
5224,418,Z13,322,196.6,120,80,0.16
5225,430,Z13,763,12854.9,125,9,0.018
5226,1590,Z17,893,10756.2,168,19,0.038
5227,436,Z11,1265,192.1,21,55,0.11
5228,1789,Z1,423,15205.6,87,5,0.01
5229,712,Z16,1132,115.3,156,89,0.178
5230,913,Z13,204,4.1,81,70,0.14
5231,876,Z13,1362,96.5,7,51,0.102
5232,539,Z13,145,100.7,157,89,0.178
5233,616,Z19,1359,72.4,185,96,0.192
5234,1164,Z12,1072,17046.2,192,8,0.016
5235,548,Z2,1346,52.5,16,54,0.108
5236,1281,Z4,937,12124.9,116,0,0.0
5237,346,Z9,380,6694.3,186,10,0.02
5238,985,Z18,54,129.8,47,61,0.122
5239,1237,Z2,253,103.1,51,62,0.124
5240,1356,Z7,491,5550.4,26,17,0.034
5241,882,Z14,170,187.3,111,77,0.154
5242,618,Z1,1381,132.7,107,76,0.152
5243,480,Z8,1085,103.3,199,99,0.198
5244,1701,Z7,373,18600.3,22,15,0.03
5245,173,Z1,895,16789.2,106,4,0.008
5246,841,Z4,399,9530.1,28,16,0.032
5247,1062,Z19,338,132.5,168,92,0.184
5248,330,Z1,1290,24.2,48,62,0.124
5249,1183,Z19,261,135.0,190,97,0.194
5250,156,Z10,1412,118.6,150,87,0.174
5251,461,Z4,837,17263.2,83,3,0.006
5252,676,Z7,893,10252.9,96,2,0.004
5253,951,Z5,419,13135.1,17,17,0.034
5254,1002,Z8,902,9339.9,65,2,0.004
5255,1758,Z15,469,16594.6,83,8,0.016
5256,820,Z20,1399,126.0,11,52,0.104
5257,1761,Z19,649,6667.3,140,12,0.024
5258,939,Z11,523,8043.7,173,3,0.006
5259,1597,Z15,41,37.7,4,51,0.102
5260,812,Z19,1144,164.9,126,81,0.162
5261,1335,Z9,628,17574.0,196,10,0.02
5262,1889,Z14,1320,161.9,64,66,0.132
5263,619,Z14,726,10640.8,103,17,0.034
5264,764,Z1,227,99.5,15,53,0.106
5265,299,Z12,162,181.8,41,60,0.12
5266,451,Z2,571,8317.5,57,1,0.002
5267,1728,Z14,454,15420.4,193,18,0.036
5268,856,Z17,562,10128.4,65,9,0.018
5269,994,Z20,226,46.8,70,67,0.134
5270,267,Z2,1032,15266.6,41,18,0.036
5271,183,Z4,1040,12749.4,44,18,0.036
5272,698,Z1,59,72.0,121,80,0.16
5273,71,Z15,924,14656.8,103,0,0.0
5274,476,Z9,1232,21.2,43,60,0.12
5275,1225,Z1,563,5402.1,152,15,0.03
5276,95,Z15,173,175.5,46,61,0.122
5277,392,Z10,1383,51.4,29,57,0.114
5278,152,Z9,313,179.1,181,95,0.19
5279,1941,Z4,1437,71.9,91,72,0.144
5280,1866,Z5,1112,38.3,62,65,0.13
5281,1919,Z9,207,85.2,50,62,0.124
5282,354,Z7,141,178.3,18,54,0.108
5283,675,Z6,834,11616.1,16,20,0.04
5284,1783,Z8,1328,1.0,108,77,0.154
5285,1255,Z2,143,166.8,128,82,0.164
5286,1706,Z11,210,160.2,94,73,0.146
5287,1652,Z8,1234,181.6,5,51,0.102
5288,1258,Z6,708,8384.9,190,16,0.032
5289,1427,Z1,302,60.8,121,80,0.16
5290,1006,Z20,398,7343.1,191,4,0.008
5291,1108,Z8,1402,151.7,28,57,0.114
5292,1173,Z19,867,17178.4,84,16,0.032
5293,928,Z10,480,11887.8,160,11,0.022
5294,601,Z3,1221,153.4,11,52,0.104
5295,1869,Z4,923,5209.1,102,18,0.036
5296,405,Z17,1136,33.5,190,97,0.194
5297,759,Z17,1035,10977.3,76,19,0.038
5298,1555,Z7,1281,117.4,112,78,0.156
5299,833,Z5,707,10275.7,133,19,0.038
5300,1310,Z5,1253,120.2,54,63,0.126
5301,1229,Z7,713,19310.5,197,14,0.028
5302,1334,Z13,388,10886.0,71,15,0.03
5303,1818,Z15,190,124.0,125,81,0.162
5304,1143,Z3,1173,159.0,4,51,0.102
5305,1445,Z6,1050,6282.9,92,18,0.036
5306,806,Z7,1244,49.8,138,84,0.168
5307,38,Z1,963,19256.8,73,4,0.008
5308,1106,Z8,1388,171.7,120,80,0.16
5309,1061,Z18,238,141.4,175,93,0.186
5310,1680,Z6,511,15283.9,3,20,0.04
5311,1533,Z10,1384,123.2,1,50,0.1
5312,1681,Z4,162,194.0,8,52,0.104
5313,1216,Z14,560,16237.5,194,6,0.012
5314,917,Z5,1226,85.7,79,69,0.138
5315,1709,Z9,85,142.3,191,97,0.194
5316,1917,Z3,652,15316.3,53,8,0.016
5317,1078,Z19,885,6616.0,35,7,0.014
5318,85,Z13,968,7021.6,139,18,0.036
5319,1160,Z4,474,6278.4,121,8,0.016
5320,1033,Z13,141,41.9,2,50,0.1
5321,1807,Z10,1035,5153.6,175,1,0.002
5322,353,Z12,1397,196.7,2,50,0.1
5323,1374,Z4,854,19575.1,85,12,0.024
5324,1461,Z16,426,19090.5,180,13,0.026
5325,1060,Z4,828,14583.9,140,5,0.01
5326,250,Z1,609,13602.6,88,5,0.01
5327,1472,Z10,279,31.7,65,66,0.132
5328,978,Z1,898,14525.4,67,12,0.024
5329,612,Z20,1250,77.1,78,69,0.138
5330,1265,Z15,548,13435.3,167,20,0.04
5331,1092,Z12,1082,56.3,82,70,0.14
5332,239,Z18,121,48.9,32,58,0.116
5333,394,Z8,880,11016.5,182,13,0.026
5334,1191,Z9,90,111.9,84,71,0.142
5335,144,Z16,864,10649.9,113,5,0.01
5336,327,Z17,1062,5914.4,76,5,0.01
5337,1435,Z20,823,14586.4,16,8,0.016
5338,1306,Z12,966,5619.4,163,1,0.002
5339,1386,Z14,730,12837.5,65,13,0.026
5340,1706,Z3,494,6006.1,83,16,0.032
5341,1194,Z9,54,81.9,160,90,0.18
5342,1811,Z3,1019,5325.4,179,5,0.01
5343,1156,Z1,625,9825.6,107,9,0.018
5344,988,Z1,1172,175.8,146,86,0.172
5345,1344,Z15,451,5570.4,162,6,0.012
5346,1206,Z16,1310,46.6,30,57,0.114
5347,1964,Z11,288,84.5,57,64,0.128
5348,783,Z11,1284,39.8,6,51,0.102
5349,1923,Z19,980,14252.2,190,10,0.02
5350,829,Z10,12,105.1,145,86,0.172
5351,1092,Z17,274,172.0,49,62,0.124
5352,464,Z9,1176,35.4,80,70,0.14
5353,693,Z15,713,10382.6,0,18,0.036
5354,1623,Z3,1091,109.0,116,79,0.158
5355,802,Z20,569,11183.5,171,15,0.03
5356,243,Z4,185,98.9,120,80,0.16
5357,238,Z7,1036,7324.4,16,6,0.012
5358,151,Z6,82,31.5,149,87,0.174
5359,1631,Z6,353,43.6,122,80,0.16
5360,1510,Z12,221,79.5,15,53,0.106
5361,1137,Z7,425,18553.9,188,15,0.03
5362,1203,Z7,1104,109.0,123,80,0.16
5363,931,Z19,1199,60.8,171,92,0.184
5364,804,Z14,1180,162.4,41,60,0.12
5365,1984,Z20,970,5196.2,176,3,0.006
5366,1534,Z16,1345,76.2,76,69,0.138
5367,1279,Z15,1294,41.1,102,75,0.15
5368,1860,Z3,1023,5828.7,175,8,0.016
5369,832,Z3,1239,182.1,99,74,0.148
5370,1526,Z20,1407,56.9,84,71,0.142
5371,1173,Z8,959,9434.3,143,12,0.024
5372,366,Z2,183,189.8,110,77,0.154
5373,938,Z9,1298,102.3,12,53,0.106
5374,1051,Z10,413,9823.1,89,4,0.008
5375,1548,Z2,323,113.4,145,86,0.172
5376,1117,Z11,1297,120.0,186,96,0.192
5377,862,Z9,1232,63.8,169,92,0.184
5378,1987,Z2,863,6547.4,155,7,0.014
5379,1458,Z11,676,14429.6,37,9,0.018
5380,73,Z14,1294,128.8,98,74,0.148
5381,1284,Z1,41,186.9,21,55,0.11
5382,1647,Z6,549,17702.9,34,6,0.012
5383,244,Z18,1001,12209.5,193,14,0.028
5384,1988,Z19,782,15356.1,49,20,0.04
5385,517,Z12,377,17196.4,115,17,0.034
5386,451,Z6,611,6819.5,87,11,0.022
5387,1436,Z16,1190,158.2,60,65,0.13
5388,1425,Z13,866,10403.8,114,4,0.008
5389,31,Z15,978,17270.6,193,13,0.026
5390,777,Z6,877,13024.9,22,7,0.014
5391,1050,Z18,937,11208.6,181,7,0.014
5392,1147,Z11,762,5777.3,19,13,0.026
5393,138,Z18,870,12663.4,119,15,0.03
5394,1193,Z3,331,106.9,198,99,0.198
5395,1478,Z13,923,6700.3,8,19,0.038
5396,693,Z7,546,14408.2,136,8,0.016
5397,936,Z17,1301,142.7,102,75,0.15
5398,1715,Z4,1098,58.5,104,76,0.152
5399,1281,Z15,827,7212.6,179,3,0.006
5400,692,Z19,93,21.5,195,98,0.196
5401,1874,Z7,139,119.1,68,67,0.134
5402,163,Z6,99,106.0,53,63,0.126
5403,1798,Z15,183,151.1,150,87,0.174
5404,1542,Z12,796,12360.2,132,5,0.01
5405,1166,Z12,1293,175.7,73,68,0.136
5406,23,Z5,1411,8.9,20,55,0.11
5407,747,Z9,728,7322.1,156,10,0.02
5408,844,Z7,845,7453.4,88,20,0.04
5409,442,Z15,662,15505.9,87,6,0.012
5410,1294,Z14,826,19685.2,148,20,0.04
5411,313,Z20,358,185.8,123,80,0.16
5412,2,Z11,1376,151.5,0,50,0.1
5413,798,Z8,755,19376.7,104,12,0.024
5414,1136,Z14,467,9925.3,20,15,0.03
5415,1383,Z4,173,63.9,178,94,0.188
5416,494,Z12,881,6234.7,30,10,0.02
5417,1731,Z11,1090,98.2,187,96,0.192
5418,1698,Z5,1414,32.7,57,64,0.128
5419,462,Z12,763,16841.7,84,20,0.04
5420,1154,Z9,67,160.5,36,59,0.118
5421,1488,Z4,887,16777.0,28,11,0.022
5422,94,Z6,1164,137.8,178,94,0.188
5423,832,Z14,1061,15135.7,86,6,0.012
5424,5,Z9,262,0.6,57,64,0.128
5425,1589,Z11,82,60.8,143,85,0.17
5426,642,Z11,741,9906.6,59,16,0.032
5427,824,Z4,1426,170.6,82,70,0.14
5428,218,Z6,343,68.2,154,88,0.176
5429,188,Z3,612,6946.5,115,11,0.022
5430,866,Z15,1407,132.2,155,88,0.176
5431,1878,Z20,31,198.4,11,52,0.104
5432,1957,Z4,677,5407.2,138,18,0.036
5433,1833,Z19,253,162.4,180,95,0.19
5434,1087,Z17,187,76.9,117,79,0.158
5435,636,Z19,1012,19159.8,5,10,0.02
5436,1439,Z16,1403,193.9,3,50,0.1
5437,1823,Z10,1395,72.4,124,81,0.162
5438,903,Z19,421,12063.6,192,0,0.0
5439,1445,Z15,674,8487.6,8,11,0.022
5440,1516,Z19,1338,191.4,147,86,0.172
5441,1692,Z3,553,12459.2,107,6,0.012
5442,472,Z1,1003,15854.5,98,1,0.002
5443,1791,Z17,1135,132.0,13,53,0.106
5444,1105,Z8,1338,114.9,80,70,0.14
5445,1954,Z4,1083,141.3,78,69,0.138
5446,680,Z4,1111,100.6,48,62,0.124
5447,185,Z17,456,17293.2,110,15,0.03
5448,688,Z7,1258,6.9,180,95,0.19
5449,1920,Z18,44,68.3,38,59,0.118
5450,705,Z13,30,124.0,103,75,0.15
5451,245,Z12,1381,54.6,52,63,0.126
5452,94,Z9,95,190.8,148,87,0.174
5453,1235,Z1,699,5321.2,73,11,0.022
5454,1070,Z15,88,61.5,136,84,0.168
5455,1532,Z8,456,12335.8,169,19,0.038
5456,855,Z11,821,10938.9,119,5,0.01
5457,1952,Z12,967,6355.4,30,15,0.03
5458,273,Z11,173,82.9,74,68,0.136
5459,172,Z11,57,184.4,24,56,0.112
5460,531,Z3,497,19983.7,42,4,0.008
5461,1444,Z4,1191,195.6,102,75,0.15
5462,63,Z4,518,13697.0,59,14,0.028
5463,543,Z3,727,15590.3,107,16,0.032
5464,1695,Z7,102,183.1,118,79,0.158
5465,1870,Z20,1390,40.5,192,98,0.196
5466,220,Z2,1323,161.7,107,76,0.152
5467,723,Z15,481,13782.5,11,2,0.004
5468,1841,Z13,76,95.3,137,84,0.168
5469,1083,Z5,1357,168.1,14,53,0.106
5470,259,Z1,804,5658.9,182,16,0.032
5471,1226,Z1,646,12608.3,82,16,0.032
5472,1093,Z11,1363,50.4,152,88,0.176
5473,1215,Z8,486,18577.3,45,10,0.02
5474,1080,Z14,517,19807.4,153,17,0.034
5475,186,Z14,969,5254.0,174,19,0.038
5476,1685,Z6,927,7310.8,34,16,0.032
5477,1374,Z19,1407,124.9,142,85,0.17
5478,890,Z16,116,131.3,23,55,0.11
5479,335,Z15,1160,114.7,39,59,0.118
5480,524,Z4,557,16826.6,165,1,0.002
5481,1664,Z11,487,12815.5,49,11,0.022
5482,120,Z19,118,137.9,15,53,0.106
5483,9,Z13,136,23.1,39,59,0.118
5484,1740,Z13,1073,10361.8,130,0,0.0
5485,1652,Z16,541,10585.3,186,8,0.016
5486,169,Z3,487,9182.6,143,18,0.036
5487,611,Z10,1386,58.9,103,75,0.15
5488,25,Z15,670,16883.8,70,1,0.002
5489,1821,Z15,1362,154.6,111,77,0.154
5490,261,Z1,1075,5909.3,174,10,0.02
5491,1528,Z8,146,72.7,47,61,0.122
5492,1641,Z13,700,10170.3,110,19,0.038
5493,1630,Z1,485,15631.3,82,10,0.02
5494,1240,Z12,511,6617.7,80,10,0.02
5495,795,Z2,613,5166.3,185,4,0.008
5496,1797,Z13,269,90.1,3,50,0.1
5497,1146,Z16,649,10913.5,53,17,0.034
5498,197,Z4,1212,53.5,116,79,0.158
5499,664,Z11,539,13652.3,183,9,0.018
5500,1204,Z17,1310,139.3,38,59,0.118
5501,830,Z20,866,11161.8,19,15,0.03
5502,1220,Z11,283,8.1,171,92,0.184
5503,1502,Z5,722,19480.2,130,6,0.012
5504,1624,Z4,1064,18383.0,20,10,0.02
5505,1909,Z5,284,42.8,149,87,0.174
5506,945,Z7,1300,75.6,140,85,0.17
5507,1231,Z3,680,16770.5,176,8,0.016
5508,228,Z17,673,8934.3,36,6,0.012
5509,191,Z15,63,83.8,118,79,0.158
5510,1899,Z19,1402,15.0,16,54,0.108
5511,1969,Z5,311,144.4,111,77,0.154
5512,1027,Z14,1136,49.9,200,100,0.2
5513,941,Z12,660,17280.0,113,13,0.026
5514,1873,Z11,278,3.4,16,54,0.108
5515,1304,Z12,1382,84.0,93,73,0.146
5516,1939,Z6,449,11217.3,127,17,0.034
5517,1445,Z13,231,133.9,157,89,0.178
5518,1101,Z5,1133,86.8,40,60,0.12
5519,1840,Z4,1207,149.5,30,57,0.114
5520,166,Z1,816,19106.2,186,1,0.002
5521,1919,Z2,208,125.5,179,94,0.188
5522,1611,Z8,41,15.3,166,91,0.182
5523,800,Z20,357,22.2,153,88,0.176
5524,1257,Z17,900,14250.7,60,2,0.004
5525,1110,Z5,902,12481.6,121,19,0.038
5526,1407,Z15,169,25.9,81,70,0.14
5527,705,Z1,1159,178.9,32,58,0.116
5528,1801,Z17,1296,6.7,32,58,0.116
5529,98,Z11,1439,159.4,9,52,0.104
5530,1453,Z16,1340,65.6,3,50,0.1
5531,1141,Z1,1159,156.7,127,81,0.162
5532,568,Z5,446,8686.4,29,0,0.0
5533,206,Z1,724,14723.9,180,19,0.038
5534,713,Z2,74,64.2,180,95,0.19
5535,348,Z1,1126,73.2,116,79,0.158
5536,1777,Z3,484,13911.9,133,13,0.026
5537,584,Z13,572,11159.3,63,13,0.026
5538,268,Z3,479,6482.0,112,15,0.03
5539,300,Z18,188,72.2,6,51,0.102
5540,1305,Z4,348,91.3,41,60,0.12
5541,785,Z13,45,182.9,89,72,0.144
5542,1542,Z5,626,19179.2,72,20,0.04
5543,1971,Z20,478,18978.5,199,2,0.004
5544,827,Z13,1113,86.0,78,69,0.138
5545,1042,Z20,1016,9388.3,131,10,0.02
5546,122,Z14,105,15.7,89,72,0.144
5547,1246,Z5,466,8257.0,147,12,0.024
5548,1628,Z6,274,86.0,130,82,0.164
5549,977,Z10,70,44.9,27,56,0.112
5550,951,Z10,166,90.4,100,75,0.15
5551,296,Z18,529,18632.1,94,0,0.0
5552,391,Z19,775,15641.6,39,19,0.038
5553,3,Z15,651,11473.1,105,15,0.03
5554,52,Z13,496,9424.5,155,8,0.016
5555,1591,Z6,1429,64.9,0,50,0.1
5556,784,Z12,341,163.4,44,61,0.122
5557,961,Z15,991,14549.4,109,13,0.026
5558,110,Z7,288,157.2,110,77,0.154
5559,1502,Z19,371,11018.6,198,20,0.04
5560,1234,Z11,1187,26.1,33,58,0.116
5561,1746,Z20,479,17519.0,184,7,0.014
5562,849,Z19,149,32.2,192,98,0.196
5563,685,Z17,723,18569.6,36,6,0.012
5564,858,Z15,931,19481.1,103,2,0.004
5565,1922,Z20,1119,122.0,188,97,0.194
5566,1304,Z18,888,12929.1,116,19,0.038
5567,705,Z13,224,99.5,128,82,0.164
5568,269,Z19,1144,101.8,3,50,0.1
5569,1399,Z20,1204,131.5,139,84,0.168
5570,1457,Z9,1385,10.6,2,50,0.1
5571,965,Z6,1113,144.1,58,64,0.128
5572,1464,Z20,344,190.1,101,75,0.15
5573,1072,Z12,651,7321.7,81,7,0.014
5574,1688,Z17,533,19303.9,190,19,0.038
5575,91,Z20,965,19721.8,188,8,0.016
5576,685,Z4,483,10514.8,186,9,0.018
5577,1697,Z12,124,86.2,117,79,0.158
5578,85,Z5,459,11850.7,115,11,0.022
5579,19,Z10,914,5173.9,199,9,0.018
5580,622,Z10,1411,116.6,92,73,0.146
5581,1848,Z20,1117,29.8,52,63,0.126
5582,1929,Z4,1428,178.0,71,67,0.134
5583,1138,Z6,739,11345.3,87,8,0.016
5584,746,Z15,1173,20.6,48,62,0.124
5585,479,Z9,1147,134.0,130,82,0.164
5586,1954,Z15,694,18980.8,147,18,0.036
5587,1235,Z11,1307,1.4,50,62,0.124
5588,1642,Z2,665,8019.2,190,7,0.014
5589,714,Z3,1119,180.1,172,93,0.186
5590,1883,Z16,336,64.9,103,75,0.15
5591,1946,Z5,168,131.4,80,70,0.14
5592,796,Z7,623,11835.2,129,18,0.036
5593,884,Z1,968,13490.1,104,1,0.002
5594,1333,Z7,569,19995.9,123,15,0.03
5595,490,Z17,1288,190.5,195,98,0.196
5596,1371,Z10,580,10009.3,152,8,0.016
5597,1645,Z6,289,123.2,192,98,0.196
5598,1553,Z11,1417,58.3,149,87,0.174
5599,1584,Z12,51,60.3,121,80,0.16
5600,595,Z20,1093,53.0,76,69,0.138
5601,1580,Z2,1177,123.0,157,89,0.178
5602,367,Z10,1406,162.3,184,96,0.192
5603,1086,Z2,1126,87.0,71,67,0.134
5604,133,Z15,1334,49.9,165,91,0.182
5605,797,Z17,44,198.7,98,74,0.148
5606,726,Z18,312,63.9,164,91,0.182
5607,1379,Z12,825,14432.6,24,11,0.022
5608,894,Z16,369,15631.8,10,17,0.034
5609,295,Z3,1165,129.9,174,93,0.186
5610,378,Z17,1286,74.7,122,80,0.16
5611,1244,Z2,749,6187.0,4,3,0.006
5612,209,Z15,997,13711.8,160,11,0.022
5613,883,Z3,724,11356.6,81,6,0.012
5614,818,Z10,1001,13007.1,83,17,0.034
5615,855,Z11,583,18962.9,42,19,0.038
5616,986,Z12,1283,129.3,35,58,0.116
5617,1513,Z12,471,10540.2,9,5,0.01
5618,841,Z20,901,5142.0,104,15,0.03
5619,1642,Z17,372,16115.3,127,12,0.024
5620,293,Z10,141,160.0,52,63,0.126
5621,1558,Z6,841,11341.0,158,4,0.008
5622,945,Z16,162,156.2,186,96,0.192
5623,1992,Z9,1153,110.9,131,82,0.164
5624,1421,Z2,312,162.4,39,59,0.118
5625,1618,Z11,1002,11739.7,69,9,0.018
5626,880,Z6,1001,7609.9,143,15,0.03
5627,1432,Z2,1257,148.5,90,72,0.144
5628,198,Z14,815,9476.6,194,2,0.004
5629,1217,Z1,643,10534.9,79,17,0.034
5630,1620,Z8,904,11133.8,1,11,0.022
5631,273,Z15,1364,135.2,29,57,0.114
5632,1084,Z10,657,10259.3,86,18,0.036
5633,204,Z11,1073,19453.1,52,7,0.014
5634,529,Z12,812,12896.0,106,19,0.038
5635,877,Z14,1299,7.7,28,57,0.114
5636,923,Z3,979,14985.9,24,17,0.034
5637,164,Z4,521,6843.8,168,2,0.004
5638,989,Z10,1080,15733.8,2,18,0.036
5639,558,Z16,1219,67.9,45,61,0.122
5640,1710,Z8,520,14963.7,154,8,0.016
5641,1805,Z12,625,18963.0,111,17,0.034
5642,1824,Z8,561,14490.0,69,20,0.04
5643,1213,Z2,253,113.4,78,69,0.138
5644,1846,Z9,342,197.9,29,57,0.114
5645,1901,Z7,1418,174.0,170,92,0.184
5646,1074,Z11,163,71.3,199,99,0.198
5647,942,Z6,883,19358.1,27,6,0.012
5648,574,Z1,1188,125.3,33,58,0.116
5649,1539,Z13,32,159.5,198,99,0.198
5650,1492,Z13,518,17680.6,84,2,0.004
5651,659,Z18,908,13737.2,186,13,0.026
5652,757,Z12,1270,4.9,70,67,0.134
5653,420,Z2,1088,190.5,67,66,0.132
5654,745,Z16,791,11428.0,100,6,0.012
5655,1557,Z15,757,13884.6,91,10,0.02
5656,876,Z19,442,17358.1,14,10,0.02
5657,583,Z17,606,15137.3,15,7,0.014
5658,1833,Z7,658,8413.4,101,3,0.006
5659,144,Z14,828,11243.8,180,2,0.004
5660,133,Z14,171,188.7,200,100,0.2
5661,1687,Z2,854,13241.1,8,4,0.008
5662,1317,Z16,1306,158.6,175,93,0.186
5663,176,Z18,871,15032.0,129,19,0.038
5664,1051,Z13,37,136.5,82,70,0.14
5665,810,Z15,1068,18724.3,197,4,0.008
5666,1960,Z18,1156,145.3,21,55,0.11
5667,154,Z14,990,14618.2,147,0,0.0
5668,131,Z19,1083,186.0,174,93,0.186
5669,1768,Z8,834,19299.2,76,6,0.012
5670,1761,Z15,366,13550.4,41,5,0.01
5671,1479,Z2,1096,103.4,198,99,0.198
5672,1706,Z15,72,12.1,20,55,0.11
5673,1166,Z16,1089,56.6,116,79,0.158
5674,169,Z4,14,183.3,32,58,0.116
5675,1452,Z8,770,16330.5,163,0,0.0
5676,650,Z9,1212,115.7,58,64,0.128
5677,1165,Z14,415,5315.0,21,10,0.02
5678,758,Z8,727,8638.0,30,17,0.034
5679,1652,Z8,1025,6538.6,169,2,0.004
5680,928,Z8,1096,95.6,0,50,0.1
5681,1273,Z5,785,9275.0,130,6,0.012
5682,898,Z3,47,146.8,179,94,0.188
5683,1151,Z8,1307,149.9,140,85,0.17
5684,426,Z19,1374,35.8,76,69,0.138
5685,711,Z17,208,138.9,190,97,0.194
5686,1155,Z8,12,10.1,165,91,0.182
5687,1634,Z17,837,8516.0,132,4,0.008
5688,191,Z9,18,121.5,50,62,0.124
5689,617,Z12,1126,86.6,176,94,0.188
5690,1406,Z13,715,10345.1,68,3,0.006
5691,303,Z4,237,123.1,112,78,0.156
5692,1710,Z6,782,11540.9,92,7,0.014
5693,1505,Z9,650,14562.8,44,13,0.026
5694,680,Z20,1408,154.6,136,84,0.168
5695,491,Z6,73,20.6,173,93,0.186
5696,1401,Z20,660,18690.8,147,13,0.026
5697,1601,Z2,41,136.1,92,73,0.146
5698,1121,Z1,897,11346.5,65,4,0.008
5699,1282,Z5,895,6714.0,185,16,0.032
5700,57,Z8,1060,9704.4,137,20,0.04
5701,396,Z19,430,16241.0,142,0,0.0
5702,1718,Z8,27,84.9,120,80,0.16
5703,491,Z20,1390,193.3,123,80,0.16
5704,463,Z3,688,9161.4,170,17,0.034
5705,1733,Z9,1277,97.9,80,70,0.14
5706,1256,Z12,395,18390.7,110,8,0.016
5707,1297,Z16,1031,8986.8,198,6,0.012
5708,245,Z19,1273,152.7,52,63,0.126
5709,1456,Z15,29,23.5,87,71,0.142
5710,49,Z13,889,16188.5,147,5,0.01
5711,1956,Z7,910,9298.0,0,11,0.022
5712,640,Z12,1208,28.7,37,59,0.118
5713,1,Z16,521,19979.9,189,5,0.01
5714,1115,Z18,37,89.7,108,77,0.154
5715,184,Z8,639,19424.0,127,1,0.002
5716,1949,Z17,651,15699.6,24,0,0.0
5717,470,Z19,435,10108.0,68,7,0.014
5718,1905,Z8,242,0.3,0,50,0.1
5719,1296,Z2,1098,41.2,4,51,0.102
5720,1146,Z5,537,13768.5,47,3,0.006
5721,1628,Z1,737,18758.4,196,10,0.02
5722,1239,Z14,1348,199.9,178,94,0.188
5723,463,Z17,10,80.7,61,65,0.13
5724,1541,Z8,1005,15184.7,197,5,0.01
5725,1378,Z18,1374,63.7,28,57,0.114
5726,1610,Z6,565,5425.6,181,0,0.0
5727,1427,Z17,209,39.1,155,88,0.176
5728,1576,Z5,1189,147.5,45,61,0.122
5729,1534,Z2,210,48.8,105,76,0.152
5730,242,Z1,152,92.6,60,65,0.13
5731,1762,Z1,1426,45.6,104,76,0.152
5732,1435,Z15,1127,38.9,140,85,0.17
5733,272,Z11,540,9080.1,75,11,0.022
5734,795,Z8,1319,37.6,87,71,0.142
5735,1775,Z1,11,107.1,80,70,0.14
5736,1345,Z18,602,11267.9,52,5,0.01
5737,315,Z18,947,16764.1,62,8,0.016
5738,1859,Z16,555,15045.6,129,2,0.004
5739,1957,Z12,1130,48.1,123,80,0.16
5740,568,Z8,18,102.4,15,53,0.106
5741,1466,Z3,1297,82.8,179,94,0.188
5742,1157,Z2,1146,104.3,167,91,0.182
5743,1943,Z11,870,13320.7,125,20,0.04
5744,1483,Z19,266,177.1,45,61,0.122
5745,1078,Z20,1338,165.1,134,83,0.166
5746,294,Z9,1063,14322.7,6,15,0.03
5747,950,Z11,145,71.0,139,84,0.168
5748,686,Z14,105,190.3,89,72,0.144
5749,1926,Z7,1432,133.5,190,97,0.194
5750,779,Z5,452,16525.8,101,6,0.012
5751,554,Z16,682,14047.0,165,14,0.028
5752,743,Z20,712,15088.0,111,0,0.0
5753,54,Z12,1027,18902.5,35,9,0.018
5754,1999,Z14,443,9461.2,193,3,0.006
5755,1048,Z11,42,142.8,62,65,0.13
5756,1702,Z4,167,160.3,143,85,0.17
5757,1188,Z17,1004,9504.7,126,10,0.02
5758,356,Z20,38,118.8,80,70,0.14
5759,994,Z4,489,10845.4,4,7,0.014
5760,165,Z4,930,12595.8,98,19,0.038
5761,1556,Z14,157,1.8,114,78,0.156
5762,829,Z6,1101,128.9,80,70,0.14
5763,2000,Z13,1405,61.4,171,92,0.184
5764,492,Z7,351,160.4,130,82,0.164
5765,1279,Z12,590,7925.8,110,14,0.028
5766,1584,Z19,615,14414.3,8,13,0.026
5767,1582,Z1,1260,153.4,179,94,0.188
5768,137,Z10,50,78.1,148,87,0.174
5769,1724,Z11,979,12022.1,184,20,0.04
5770,329,Z13,847,6580.7,96,13,0.026
5771,1201,Z10,1233,24.7,8,52,0.104
5772,1541,Z17,995,17309.7,146,7,0.014
5773,1358,Z12,520,17822.6,50,3,0.006
5774,649,Z5,987,17121.0,129,15,0.03
5775,233,Z2,139,24.5,6,51,0.102
5776,1528,Z4,24,114.3,24,56,0.112
5777,333,Z18,1429,5.1,113,78,0.156
5778,783,Z7,767,13049.2,22,15,0.03
5779,69,Z19,635,11599.9,138,8,0.016
5780,24,Z6,555,11057.3,146,2,0.004
5781,584,Z18,1050,6320.5,85,17,0.034
5782,1204,Z14,552,8203.0,99,0,0.0
5783,902,Z13,822,7198.6,193,17,0.034
5784,1677,Z20,256,2.5,92,73,0.146
5785,1789,Z12,1073,13132.6,11,0,0.0
5786,1042,Z3,1426,188.4,81,70,0.14
5787,1140,Z19,1102,195.4,102,75,0.15
5788,1361,Z11,40,29.2,14,53,0.106
5789,912,Z3,1286,69.9,158,89,0.178
5790,720,Z16,425,12027.9,88,17,0.034
5791,1587,Z5,904,12474.6,77,13,0.026
