record_id,intersection_id,approach_road_id,timestamp_min,queue_length_vehicles,avg_wait_time_sec,cycle_time_sec,green_time_sec
6291,135,2,406,22,35,120,52
6292,203,1,567,59,86,90,80
6293,202,4,673,13,173,150,50
6294,120,3,1228,13,119,90,35
6295,80,4,1328,2,28,60,17
6296,130,2,197,10,165,90,32
6297,23,3,762,2,142,120,32
6298,192,2,1428,11,163,120,41
6299,113,1,189,7,115,150,44
6300,205,1,1324,2,87,120,32
6301,179,2,1241,29,60,90,51
6302,101,4,1108,54,152,90,76
6303,99,1,430,48,169,150,85
6304,160,4,518,50,106,90,72
6305,268,2,1102,13,51,150,50
6306,168,3,867,24,24,150,61
6307,152,4,1312,13,150,150,50
6308,100,3,87,10,42,60,25
6309,47,2,446,10,97,90,32
6310,157,1,38,10,68,120,40
6311,106,2,373,16,33,150,53
6312,165,2,1348,27,37,90,49
6313,264,3,1170,35,128,90,57
6314,181,1,499,10,28,90,32
6315,9,2,72,3,179,90,25
6316,274,2,887,5,146,120,35
6317,47,3,1141,19,13,60,34
6318,277,1,1405,2,86,60,17
6319,196,2,383,9,179,120,39
6320,115,2,653,25,89,150,62
6321,282,3,479,38,16,90,60
6322,112,2,1434,17,133,150,54
6323,291,3,1159,33,75,150,70
6324,254,1,73,27,128,120,57
6325,232,1,861,30,80,120,60
6326,250,3,983,18,35,120,48
6327,83,4,135,30,50,150,67
6328,109,4,99,28,141,90,50
6329,260,2,628,2,123,60,17
6330,298,4,811,15,96,120,45
6331,187,4,1215,27,29,60,42
6332,21,4,560,43,109,90,65
6333,84,1,158,11,62,120,41
6334,77,1,136,5,40,120,35
6335,90,3,296,23,152,150,60
6336,47,3,732,12,145,120,42
6337,150,3,293,9,143,120,39
6338,104,1,1050,13,10,120,43
6339,13,2,1321,20,90,150,57
6340,5,4,1292,25,41,90,47
6341,165,2,544,45,104,120,75
6342,43,4,939,5,179,90,27
6343,117,3,1426,18,149,150,55
6344,133,3,580,44,84,60,50
6345,51,3,682,28,131,60,43
6346,190,2,1400,15,69,90,37
6347,165,1,273,28,44,150,65
6348,48,4,386,29,95,90,51
6349,213,2,850,20,137,60,35
6350,22,4,386,27,17,120,57
6351,47,3,1254,6,180,90,28
6352,245,1,617,9,70,120,39
6353,15,4,1085,36,96,60,50
6354,268,4,341,14,152,120,44
6355,88,1,583,44,10,60,50
6356,196,4,1100,28,111,150,65
6357,144,3,595,54,128,150,91
6358,295,3,922,29,151,150,66
6359,12,2,619,28,169,60,43
6360,174,4,911,3,126,120,33
6361,45,4,157,22,37,120,52
6362,73,2,1327,27,175,90,49
6363,198,2,1308,10,129,120,40
6364,66,3,830,20,134,120,50
6365,274,2,286,21,88,60,36
6366,262,4,411,19,136,60,34
6367,99,3,1166,10,161,60,25
6368,141,3,1289,28,68,60,43
6369,157,1,837,10,125,90,32
6370,40,3,828,6,125,150,43
6371,27,4,1367,18,57,90,40
6372,139,2,340,16,72,150,53
6373,240,2,514,17,48,90,39
6374,39,3,1421,24,42,60,39
6375,232,4,869,8,32,120,38
6376,7,1,774,2,175,90,24
6377,131,4,489,36,176,90,58
6378,238,4,937,12,129,60,27
6379,100,4,395,24,18,150,61
6380,195,2,1432,25,127,60,40
6381,4,2,518,29,10,60,44
6382,24,4,999,18,64,60,33
6383,278,3,178,0,36,120,30
6384,244,1,959,15,167,90,37
6385,246,2,585,37,136,60,50
6386,29,3,569,12,111,60,27
6387,38,1,668,28,180,120,58
6388,87,1,711,21,18,60,36
6389,118,2,530,51,157,150,88
6390,204,2,589,50,21,60,50
6391,16,1,709,16,146,90,38
6392,28,4,981,13,180,90,35
6393,64,4,1207,12,96,120,42
6394,116,3,318,2,148,60,17
6395,214,3,1241,0,95,90,22
6396,85,2,284,5,40,120,35
6397,198,3,809,10,118,120,40
6398,260,4,782,23,59,150,60
6399,274,2,424,23,68,120,53
6400,8,1,1123,32,52,150,69
6401,59,4,1071,52,98,60,50
6402,235,3,12,9,45,90,31
6403,3,3,357,27,82,60,42
6404,131,3,456,28,56,150,65
6405,145,2,622,8,103,150,45
6406,161,1,753,22,133,120,52
6407,80,3,428,51,30,60,50
6408,24,1,268,11,39,90,33
6409,181,3,998,13,89,90,35
6410,168,1,1232,17,62,60,32
6411,254,2,36,14,26,90,36
6412,195,2,462,35,43,150,72
6413,248,4,826,23,29,150,60
6414,128,2,287,3,175,120,33
6415,89,1,177,18,39,90,40
6416,128,2,745,8,79,90,30
6417,80,4,401,17,114,150,54
6418,245,1,355,7,152,60,22
6419,84,3,1316,15,138,150,52
6420,206,3,587,15,91,60,30
6421,34,4,1016,12,135,60,27
6422,88,4,297,5,122,120,35
6423,293,3,422,52,104,150,89
6424,26,1,216,20,94,120,50
6425,52,1,359,10,153,60,25
6426,131,1,950,22,65,60,37
6427,290,1,173,28,155,120,58
6428,228,2,88,8,125,90,30
6429,114,2,1306,24,147,120,54
6430,124,1,504,41,175,90,63
6431,153,3,665,11,147,90,33
6432,133,4,878,2,115,150,39
6433,248,1,514,21,158,60,36
6434,257,4,862,21,162,90,43
6435,6,3,302,7,25,150,44
6436,261,1,914,24,32,150,61
6437,127,2,1288,30,85,90,52
6438,140,2,460,11,13,150,48
6439,265,2,1028,41,31,150,78
6440,172,3,1128,57,71,120,87
6441,249,3,122,11,98,90,33
6442,180,4,968,0,98,60,15
6443,170,1,224,1,92,120,31
6444,197,3,357,5,159,90,27
6445,53,1,215,12,95,60,27
6446,192,3,1099,35,136,150,72
6447,266,3,1237,20,21,150,57
6448,3,4,600,41,123,150,78
6449,175,3,371,28,63,90,50
6450,109,2,1199,21,54,60,36
6451,162,1,1332,0,170,60,15
6452,272,2,470,37,153,90,59
6453,167,4,113,27,53,150,64
6454,257,2,193,11,44,90,33
6455,281,3,980,26,99,150,63
6456,95,1,1073,27,127,60,42
6457,131,4,558,43,23,120,73
6458,134,2,208,18,177,150,55
6459,193,2,416,19,28,150,56
6460,299,4,325,4,91,150,41
6461,188,4,587,42,126,60,50
6462,277,1,819,0,162,120,30
6463,141,3,539,29,43,60,44
6464,125,4,270,21,39,150,58
6465,44,3,533,46,41,60,50
6466,232,2,87,4,13,60,19
6467,201,2,1077,16,152,150,53
6468,244,3,538,53,69,120,83
6469,78,1,290,21,146,120,51
6470,65,2,391,25,60,150,62
6471,287,3,1019,7,132,120,37
6472,277,4,127,5,129,150,42
6473,165,1,910,27,98,120,57
6474,33,3,866,16,42,60,31
6475,71,2,582,46,88,120,76
6476,59,2,469,47,22,120,77
6477,190,1,687,26,62,150,63
6478,47,3,731,11,88,120,41
6479,68,2,1285,17,161,150,54
6480,197,1,1327,20,100,120,50
6481,132,4,835,9,50,120,39
6482,80,2,597,45,175,60,50
6483,274,1,969,23,87,150,60
6484,231,1,589,33,96,60,48
6485,227,4,848,3,160,90,25
6486,184,1,1385,24,13,60,39
6487,47,3,853,9,113,60,24
6488,47,2,592,56,138,90,78
6489,195,2,1000,16,111,90,38
6490,290,2,442,50,16,120,80
6491,83,3,247,26,117,90,48
6492,246,1,221,16,79,60,31
6493,189,3,939,19,17,120,49
6494,212,3,732,25,131,90,47
6495,196,2,88,3,49,60,18
6496,191,1,1145,10,145,90,32
6497,137,4,1107,27,41,120,57
6498,277,3,305,5,106,60,20
6499,172,1,64,17,65,150,54
6500,285,2,342,21,72,90,43
6501,117,4,38,27,20,90,49
6502,288,4,883,25,22,90,47
6503,19,3,1278,14,53,60,29
6504,148,3,335,9,76,150,46
6505,38,2,234,9,95,120,39
6506,119,2,1201,28,169,90,50
6507,132,3,495,58,40,60,50
6508,125,4,189,30,20,150,67
6509,238,4,1046,33,78,60,48
6510,252,2,343,22,56,60,37
6511,19,4,56,12,126,150,49
6512,30,2,906,11,103,150,48
6513,188,1,958,18,159,90,40
6514,151,3,1034,17,166,150,54
6515,137,1,1095,46,163,90,68
6516,97,3,1349,17,60,120,47
6517,33,4,1264,0,126,120,30
6518,298,1,1154,28,42,150,65
6519,219,2,668,16,172,90,38
6520,127,1,877,8,92,90,30
6521,232,4,439,53,178,120,83
6522,173,4,737,30,108,120,60
6523,199,1,1119,54,89,150,91
6524,120,2,48,28,113,120,58
6525,18,2,221,15,39,60,30
6526,178,2,487,40,136,90,62
6527,47,3,864,25,88,90,47
6528,172,1,768,14,44,60,29
6529,132,1,1272,18,42,150,55
6530,257,4,347,3,38,60,18
6531,78,4,756,29,175,90,51
6532,223,3,1150,40,84,150,77
6533,3,3,803,29,57,90,51
6534,229,3,1136,58,30,120,88
6535,268,3,976,18,93,90,40
6536,45,2,331,20,140,90,42
6537,107,3,738,17,87,90,39
6538,136,1,971,0,102,90,22
6539,12,1,381,4,45,90,26
6540,57,1,367,4,101,120,34
6541,202,3,1303,3,89,120,33
6542,20,3,1327,18,35,120,48
6543,10,2,1154,36,35,120,66
6544,190,1,342,12,117,60,27
6545,140,2,1126,39,138,150,76
6546,20,3,925,29,55,120,59
6547,74,2,917,18,17,120,48
6548,122,1,563,42,21,120,72
6549,60,1,1073,18,97,150,55
6550,19,2,941,29,25,90,51
6551,163,2,1297,20,70,90,42
6552,73,1,692,30,159,90,52
6553,110,4,255,25,104,60,40
6554,81,4,883,14,54,150,51
6555,220,4,469,37,22,90,59
6556,89,3,254,3,175,150,40
6557,73,4,80,15,167,60,30
6558,59,4,981,24,143,150,61
6559,263,2,120,26,49,120,56
6560,276,1,352,23,107,60,38
6561,219,1,456,26,178,90,48
6562,126,2,1215,24,148,90,46
6563,66,1,1017,28,44,90,50
6564,127,1,1352,23,55,60,38
6565,138,2,383,26,116,60,41
6566,136,3,149,29,19,150,66
6567,274,1,740,18,86,150,55
6568,258,3,70,2,84,60,17
6569,19,3,1397,15,98,60,30
6570,249,4,817,10,173,60,25
6571,156,2,1406,11,159,60,26
6572,243,3,392,19,69,90,41
6573,81,2,528,31,157,120,61
6574,167,1,1195,22,179,120,52
6575,48,2,498,47,75,150,84
6576,200,1,399,11,26,60,26
6577,194,4,20,23,170,120,53
6578,72,4,395,11,116,90,33
6579,59,3,163,5,177,60,20
6580,282,2,1347,7,104,90,29
6581,14,4,753,0,116,150,37
6582,113,4,1287,5,25,60,20
6583,233,1,22,10,101,150,47
6584,280,2,1298,6,41,120,36
6585,74,4,841,25,31,150,62
6586,266,4,1227,6,111,60,21
6587,129,4,266,24,137,90,46
6588,178,4,790,14,55,90,36
6589,41,4,201,28,50,120,58
6590,177,2,992,6,173,90,28
6591,75,4,1291,24,156,90,46
6592,224,4,422,17,71,60,32
6593,71,4,115,7,130,150,44
6594,284,2,1216,17,28,90,39
6595,128,2,296,11,180,60,26
6596,295,3,260,28,46,60,43
6597,31,3,565,54,99,150,91
6598,59,3,1012,27,70,60,42
6599,259,4,264,27,154,150,64
6600,22,4,432,25,94,150,62
6601,267,4,347,0,41,90,22
6602,129,4,620,21,172,150,58
6603,120,2,259,23,39,60,38
6604,263,2,588,19,94,150,56
6605,197,4,119,24,154,150,61
6606,265,4,97,2,145,120,32
6607,253,3,1418,0,107,120,30
6608,51,4,1422,26,174,90,48
6609,286,2,181,19,129,120,49
6610,101,4,376,27,54,150,64
6611,152,4,1136,36,180,120,66
6612,229,4,1429,11,40,150,48
6613,115,3,966,25,21,90,47
6614,3,2,1088,15,151,60,30
6615,197,3,1086,21,148,60,36
6616,273,3,1308,28,152,60,43
6617,42,1,1100,49,48,60,50
6618,203,3,1227,1,23,120,31
6619,299,2,1184,38,148,150,75
6620,198,1,714,9,37,150,46
6621,226,4,829,16,64,90,38
6622,246,4,631,5,169,150,42
6623,144,4,1146,21,77,150,58
6624,70,1,830,15,18,150,52
6625,58,2,1330,12,142,90,34
6626,82,2,736,23,129,150,60
6627,188,2,865,5,104,60,20
6628,167,1,1042,44,92,60,50
6629,242,4,1403,22,93,60,37
6630,54,2,667,19,129,60,34
6631,8,4,453,21,66,90,43
6632,246,1,18,28,80,90,50
6633,285,2,46,3,126,120,33
6634,13,2,254,25,86,60,40
6635,229,2,300,24,161,120,54
6636,298,4,742,13,102,90,35
6637,226,2,1429,10,140,90,32
6638,75,1,264,30,129,120,60
6639,63,2,1379,28,27,120,58
6640,69,1,549,41,108,60,50
6641,87,3,124,22,85,150,59
6642,7,3,1333,16,153,150,53
6643,264,3,1432,23,143,90,45
6644,41,3,253,27,157,120,57
6645,275,1,104,21,16,90,43
6646,90,4,522,14,51,150,51
6647,166,1,874,8,160,150,45
6648,283,4,654,24,12,90,46
6649,8,4,803,8,38,60,23
6650,154,2,502,17,49,60,32
6651,241,1,293,3,77,60,18
6652,221,3,1403,26,28,120,56
6653,85,1,1342,7,20,120,37
6654,10,2,1401,19,153,60,34
6655,279,2,1308,24,123,150,61
6656,196,2,1324,0,29,60,15
6657,15,4,380,18,128,120,48
6658,279,3,1396,20,125,150,57
6659,259,4,137,1,149,150,38
6660,101,2,1253,16,176,120,46
6661,230,1,1263,26,120,120,56
6662,289,3,1012,9,132,150,46
6663,26,1,555,58,159,90,80
6664,277,2,683,6,85,60,21
6665,125,2,179,24,32,120,54
6666,281,3,1295,18,133,60,33
6667,147,1,1276,24,81,60,39
6668,165,1,1372,2,127,60,17
6669,151,1,826,29,103,60,44
6670,280,3,691,16,136,90,38
6671,166,1,512,16,142,120,46
6672,103,2,1350,4,37,120,34
6673,27,4,1140,52,102,120,82
6674,8,3,99,6,164,60,21
6675,185,2,1133,44,40,90,66
6676,138,2,801,13,57,60,28
6677,156,4,1171,42,92,90,64
6678,288,3,362,18,139,120,48
6679,203,1,1401,8,116,90,30
6680,188,2,1259,30,94,150,67
6681,20,1,573,31,64,150,68
6682,272,2,1104,23,20,120,53
6683,261,3,509,42,169,90,64
6684,286,4,172,26,86,60,41
6685,193,1,18,18,83,120,48
6686,137,3,254,24,61,60,39
6687,220,2,1174,26,179,150,63
6688,168,4,1431,28,161,120,58
6689,299,3,866,26,128,120,56
6690,77,4,389,28,96,120,58
6691,73,4,762,18,23,60,33
6692,226,2,1014,10,48,90,32
6693,228,3,1274,13,94,60,28
6694,258,3,670,3,54,90,25
6695,22,2,1076,18,24,90,40
6696,98,1,1356,28,19,90,50
6697,282,4,259,8,88,120,38
6698,71,3,837,20,43,90,42
6699,296,1,386,22,92,90,44
6700,153,3,345,5,151,90,27
6701,248,2,571,43,177,150,80
6702,21,1,195,5,81,90,27
6703,149,4,1032,10,16,90,32
6704,187,4,32,19,29,150,56
6705,214,3,1218,12,10,90,34
6706,191,4,45,13,65,120,43
6707,161,2,1226,4,34,150,41
6708,13,4,1197,45,140,120,75
6709,37,1,1075,60,142,90,80
6710,272,4,957,9,159,60,24
6711,165,4,1068,53,63,90,75
6712,32,4,624,15,25,150,52
6713,67,2,1062,57,125,150,94
6714,232,3,347,14,179,120,44
6715,133,3,519,37,95,150,74
6716,256,1,1088,19,115,150,56
6717,125,3,982,7,25,60,22
6718,176,3,518,35,83,120,65
6719,255,1,1105,49,178,120,79
6720,171,3,581,38,38,60,50
6721,216,3,1254,12,172,120,42
6722,78,4,1155,25,100,120,55
6723,143,1,990,11,94,60,26
6724,295,2,949,23,117,90,45
6725,213,3,1363,6,46,60,21
6726,26,1,511,18,127,120,48
6727,1,3,604,10,68,90,32
6728,294,3,456,39,41,60,50
6729,20,4,102,11,103,120,41
6730,75,2,107,20,48,120,50
6731,145,2,589,22,73,150,59
6732,139,1,761,25,128,60,40
6733,10,1,1371,27,127,60,42
6734,164,2,1090,20,28,60,35
6735,64,3,704,26,180,120,56
6736,238,2,525,33,173,90,55
6737,280,4,312,14,38,150,51
6738,81,3,827,16,88,90,38
6739,226,3,595,21,39,90,43
6740,226,2,1262,20,134,120,50
6741,119,4,415,23,124,150,60
6742,4,4,1303,24,36,60,39
6743,249,2,1310,0,107,60,15
6744,203,3,1297,11,36,90,33
6745,196,2,89,16,128,90,38
6746,246,1,857,27,60,150,64
6747,134,1,1201,3,169,90,25
6748,189,4,424,13,49,150,50
6749,82,1,443,25,86,120,55
6750,132,4,145,19,125,90,41
6751,215,4,1432,25,138,90,47
6752,171,3,630,5,138,60,20
6753,212,1,70,0,125,90,22
6754,174,2,299,11,61,60,26
6755,177,4,338,7,100,90,29
6756,27,4,829,20,78,150,57
6757,60,1,290,13,70,120,43
6758,249,2,695,17,88,120,47
6759,176,3,825,11,28,60,26
6760,219,4,231,23,162,90,45
6761,129,2,124,27,33,60,42
6762,115,2,16,1,126,150,38
6763,95,4,225,28,72,60,43
6764,123,1,838,30,118,90,52
6765,234,4,1335,6,100,60,21
6766,168,2,338,1,117,150,38
6767,268,3,857,24,33,120,54
6768,241,1,626,14,134,90,36
6769,251,2,1393,3,61,150,40
6770,94,2,1302,18,178,90,40
6771,272,2,1431,27,55,90,49
6772,200,3,454,46,34,150,83
6773,149,4,48,4,35,150,41
6774,220,1,622,5,67,60,20
6775,32,1,607,7,73,60,22
6776,149,1,759,30,144,60,45
6777,242,2,485,43,68,90,65
6778,224,3,421,50,165,60,50
6779,66,3,614,14,93,60,29
6780,78,4,397,26,10,90,48
6781,108,1,615,5,130,120,35
6782,66,1,542,60,145,120,90
6783,274,2,47,22,64,150,59
6784,176,3,1404,10,180,150,47
6785,85,3,15,5,62,60,20
6786,130,4,348,27,121,90,49
6787,109,3,697,15,175,150,52
6788,280,3,44,17,141,150,54
6789,88,1,737,24,104,60,39
6790,53,3,893,14,140,150,51
6791,286,4,11,30,29,150,67
6792,130,2,414,17,93,120,47
6793,268,2,84,18,171,90,40
6794,281,2,1292,24,40,150,61
6795,192,3,755,24,27,150,61
6796,67,2,526,51,58,60,50
6797,105,1,181,15,91,120,45
6798,62,1,1152,44,96,120,74
6799,167,3,570,30,91,60,45
6800,40,4,101,18,66,150,55
6801,47,1,1095,21,57,60,36
6802,178,3,333,23,28,120,53
6803,229,1,569,30,165,120,60
6804,173,4,903,16,89,150,53
6805,35,3,1299,7,31,90,29
6806,277,3,10,17,82,120,47
6807,147,4,352,30,90,150,67
6808,23,4,278,18,94,90,40
6809,256,3,350,21,67,120,51
6810,40,2,1278,28,62,120,58
6811,141,1,1437,29,168,120,59
6812,188,4,429,13,91,120,43
6813,30,2,1041,29,63,60,44
6814,27,3,310,10,117,60,25
6815,171,2,982,12,152,150,49
6816,10,4,786,13,62,60,28
6817,178,2,57,14,33,150,51
6818,122,1,215,4,160,60,19
6819,130,2,1085,44,127,90,66
6820,15,3,1060,17,68,60,32
6821,240,1,836,29,107,60,44
6822,88,3,766,17,81,150,54
6823,199,1,475,56,86,60,50
6824,234,4,669,29,166,90,51
6825,5,2,1379,12,98,150,49
6826,241,1,688,14,24,60,29
6827,277,1,492,41,50,60,50
6828,23,1,1026,13,70,60,28
6829,34,4,253,0,79,60,15
6830,240,2,44,24,103,120,54
6831,180,2,308,22,162,150,59
6832,33,4,406,19,43,150,56
6833,81,3,798,19,78,150,56
6834,273,2,983,28,132,90,50
6835,240,4,573,46,120,120,76
6836,233,3,864,13,119,90,35
6837,227,3,260,9,136,60,24
6838,109,4,684,14,57,150,51
6839,59,4,103,1,61,120,31
6840,76,2,699,30,113,90,52
6841,174,3,261,9,55,90,31
6842,39,3,1248,16,52,60,31
6843,148,3,46,11,47,60,26
6844,117,1,598,14,78,120,44
6845,278,1,1228,2,107,60,17
6846,282,1,971,29,20,120,59
6847,17,3,786,13,72,120,43
6848,173,3,1334,22,153,90,44
6849,129,3,94,26,136,150,63
6850,217,4,978,23,58,150,60
6851,112,2,658,25,141,90,47
6852,85,2,907,13,171,60,28
6853,294,1,919,2,20,150,39
6854,84,2,1433,16,122,90,38
6855,71,1,855,9,62,90,31
6856,244,4,552,15,41,120,45
6857,190,4,908,8,10,90,30
6858,262,1,602,14,51,90,36
6859,140,4,61,6,122,90,28
6860,263,4,1315,20,150,60,35
6861,96,4,1164,40,78,90,62
6862,15,4,276,22,24,150,59
6863,272,4,465,31,102,120,61
6864,149,1,945,21,139,120,51
6865,63,2,1197,52,125,120,82
6866,8,1,601,18,72,120,48
6867,222,4,331,9,56,150,46
6868,200,1,110,30,42,120,60
6869,289,1,1118,54,137,60,50
6870,85,3,809,9,149,60,24
6871,18,3,1095,17,82,150,54
6872,87,1,1102,50,51,60,50
6873,184,4,1331,28,75,120,58
6874,233,2,296,10,52,90,32
6875,266,3,762,5,151,120,35
6876,102,4,702,2,42,60,17
6877,12,3,1101,48,59,90,70
6878,129,4,88,24,134,90,46
6879,219,3,1069,11,171,60,26
6880,288,4,332,2,144,90,24
6881,128,4,767,21,126,120,51
6882,205,1,936,17,130,60,32
6883,294,4,256,23,147,150,60
6884,58,1,781,22,18,90,44
6885,201,1,1286,20,18,90,42
6886,55,2,1102,24,165,60,39
6887,28,1,938,8,53,60,23
6888,120,4,643,2,167,120,32
6889,197,2,173,8,60,60,23
6890,238,1,594,49,40,150,86
6891,29,3,284,3,171,60,18
6892,22,1,1317,28,179,90,50
6893,55,4,659,19,126,60,34
6894,115,4,207,3,83,90,25
6895,142,4,321,5,140,120,35
6896,273,3,980,12,38,150,49
6897,140,2,998,16,120,90,38
6898,116,3,594,33,96,150,70
6899,126,1,959,27,113,120,57
6900,203,2,1170,48,151,90,70
6901,3,1,307,26,78,150,63
6902,203,2,21,13,67,60,28
6903,118,3,501,42,177,90,64
6904,237,2,752,15,58,150,52
6905,62,4,1375,12,21,60,27
6906,126,3,950,18,75,150,55
6907,170,2,577,35,61,150,72
6908,230,4,797,25,46,60,40
6909,29,2,538,23,22,90,45
6910,129,2,1134,47,44,150,84
6911,165,2,967,12,145,60,27
6912,111,4,775,8,88,90,30
6913,23,3,1258,6,115,90,28
6914,124,2,993,1,98,150,38
6915,23,2,262,7,90,90,29
6916,92,4,1370,29,147,60,44
6917,205,1,12,15,59,60,30
6918,130,1,1056,53,24,90,75
6919,131,1,1191,23,83,90,45
6920,199,2,426,42,101,120,72
6921,207,1,857,0,157,90,22
6922,256,2,179,11,74,90,33
6923,269,4,940,23,128,120,53
6924,258,2,1270,6,155,150,43
6925,114,2,1072,32,108,120,62
6926,101,2,707,9,65,60,24
6927,74,1,154,5,119,120,35
6928,64,1,1161,48,47,150,85
6929,86,1,1398,28,66,90,50
6930,113,4,939,5,37,90,27
6931,206,2,1250,7,68,120,37
6932,63,2,1253,19,158,120,49
6933,267,4,1061,40,101,90,62
6934,141,4,1142,52,169,120,82
6935,76,4,1310,26,30,90,48
6936,77,4,201,12,141,90,34
6937,152,1,201,20,15,150,57
6938,43,3,51,18,112,90,40
6939,195,3,1288,1,148,60,16
6940,254,4,1317,10,51,120,40
6941,22,3,512,11,53,120,41
6942,16,2,459,44,81,60,50
6943,45,3,964,6,12,60,21
6944,23,1,237,10,132,90,32
6945,239,3,50,18,156,60,33
6946,230,1,810,23,176,150,60
6947,35,2,950,11,93,90,33
6948,176,1,1436,28,57,120,58
6949,179,2,374,22,31,90,44
6950,64,2,68,18,13,60,33
6951,125,4,1432,28,175,120,58
6952,242,1,974,30,63,150,67
6953,207,4,1271,3,49,120,33
6954,257,1,1370,26,100,120,56
6955,182,2,1156,43,108,60,50
6956,57,2,557,48,21,120,78
6957,237,4,455,60,92,120,90
6958,257,2,476,22,125,90,44
6959,160,3,941,0,153,60,15
6960,125,1,283,10,112,150,47
6961,194,4,969,13,97,60,28
6962,55,2,672,3,33,90,25
6963,259,2,674,9,89,150,46
6964,281,4,958,4,53,120,34
6965,191,1,291,17,95,150,54
6966,85,1,1270,21,103,90,43
6967,87,3,497,46,156,150,83
6968,27,2,720,29,107,60,44
6969,141,3,195,7,87,120,37
6970,288,3,617,24,159,120,54
6971,250,3,1049,43,56,60,50
6972,221,1,770,5,133,120,35
6973,45,4,855,20,154,120,50
6974,287,3,1025,49,55,60,50
6975,247,2,431,28,172,60,43
6976,222,4,754,16,101,60,31
6977,196,4,1327,4,28,150,41
6978,212,1,483,22,173,120,52
6979,200,3,296,3,95,60,18
6980,54,4,861,25,66,120,55
6981,200,1,784,28,82,120,58
6982,251,1,135,19,108,90,41
6983,148,4,310,2,136,150,39
6984,159,1,1322,1,48,90,23
6985,47,4,764,30,138,150,67
6986,173,1,488,14,169,150,51
6987,150,4,127,19,31,150,56
6988,89,1,743,0,126,120,30
6989,176,1,283,30,70,90,52
6990,85,1,1162,11,37,150,48
6991,105,3,665,28,148,60,43
6992,74,4,398,6,162,90,28
6993,131,2,519,18,53,120,48
6994,73,1,1150,47,26,120,77
6995,274,4,692,0,84,60,15
6996,36,3,285,9,91,90,31
6997,288,2,888,24,31,90,46
6998,138,4,755,13,13,150,50
6999,256,1,0,29,41,150,66
7000,247,2,536,14,21,60,29
7001,13,4,911,24,26,60,39
7002,21,2,1308,25,116,120,55
7003,26,3,1093,21,100,60,36
7004,112,4,290,6,40,120,36
7005,19,3,1319,6,158,90,28
7006,17,4,1079,15,110,90,37
7007,66,2,1028,41,158,90,63
7008,292,2,634,4,70,90,26
7009,61,1,546,56,62,90,78
7010,11,2,868,25,53,150,62
7011,154,4,171,7,89,90,29
7012,72,3,1041,41,74,150,78
7013,262,1,843,26,97,120,56
7014,230,2,264,1,20,90,23
7015,181,3,417,10,75,90,32
7016,277,4,1133,60,35,150,97
7017,25,2,335,24,15,150,61
7018,195,3,891,26,79,60,41
7019,223,2,709,14,109,90,36
7020,69,2,511,44,164,90,66
7021,6,4,725,15,141,90,37
7022,6,2,153,2,52,120,32
7023,212,3,1255,6,165,120,36
7024,110,2,426,34,130,150,71
7025,27,4,1069,35,61,90,57
7026,17,1,212,5,176,60,20
7027,249,1,1134,27,61,120,57
7028,183,1,918,3,44,150,40
7029,261,3,53,23,111,120,53
7030,291,1,1348,2,105,90,24
7031,249,1,496,26,27,60,41
7032,172,1,330,18,36,90,40
7033,231,1,1383,30,165,120,60
7034,30,4,577,14,20,120,44
7035,19,1,1055,18,22,90,40
7036,203,4,326,1,158,90,23
7037,91,2,162,15,39,150,52
7038,179,4,857,24,152,150,61
7039,73,2,125,10,77,90,32
7040,202,2,529,27,168,120,57
7041,131,1,407,30,103,150,67
7042,21,3,53,3,160,150,40
7043,279,3,761,17,50,150,54
7044,7,4,952,18,64,90,40
7045,142,2,861,13,112,90,35
7046,134,2,587,60,130,90,80
7047,63,4,513,14,122,60,29
7048,129,4,1037,55,27,60,50
7049,228,4,273,6,15,90,28
7050,15,3,544,19,179,60,34
7051,178,1,1041,55,23,90,77
7052,268,2,841,12,172,120,42
7053,297,3,175,24,85,60,39
7054,154,2,32,2,80,60,17
7055,182,3,166,4,94,120,34
7056,142,1,354,13,16,90,35
7057,285,2,394,0,34,60,15
7058,211,2,1108,38,140,150,75
7059,128,3,831,19,79,90,41
7060,35,3,1023,36,73,120,66
7061,138,2,323,28,13,150,65
