segment_id,pipe_id,from_node,to_node,length_m,diameter_mm,flow_lps,pressure_bar
6500,925,6,39,1147,150,68.79,4.84
6501,1643,471,321,165,100,181.39,4.95
6502,827,17,229,1547,300,176.97,3.11
6503,1346,18,275,200,100,196.71,3.56
6504,852,287,446,1725,250,34.95,5.08
6505,408,30,330,1579,300,61.0,1.8
6506,600,265,386,1388,100,55.12,3.5
6507,1669,487,457,1447,150,156.97,3.53
6508,637,320,28,135,300,171.74,4.81
6509,1722,385,356,602,200,198.46,2.77
6510,288,233,20,873,400,174.24,3.17
6511,1712,122,481,54,250,47.54,3.8
6512,704,206,377,1326,300,180.62,1.59
6513,234,329,6,1545,400,24.29,3.93
6514,702,249,116,860,300,151.93,5.78
6515,209,19,235,1828,150,22.11,4.63
6516,1584,78,152,183,300,47.88,5.2
6517,1304,317,252,1989,200,86.74,2.74
6518,397,95,177,1255,250,152.49,5.71
6519,1650,7,184,433,400,51.2,4.64
6520,1884,459,72,2787,300,33.03,2.51
6521,1475,411,459,1366,100,190.28,4.2
6522,1067,423,203,2982,250,151.48,2.28
6523,1267,429,15,1278,200,177.51,4.97
6524,1732,230,417,399,250,138.16,4.11
6525,1172,352,407,1858,250,47.44,3.93
6526,1508,238,266,1342,300,138.5,2.31
6527,1720,135,225,1646,300,30.67,1.91
6528,1219,279,76,1516,400,189.48,3.28
6529,280,403,438,2626,150,24.72,1.59
6530,1102,169,146,2326,300,112.51,2.78
6531,936,181,432,2312,400,80.88,3.1
6532,1947,91,304,600,200,115.08,5.09
6533,1592,59,449,1582,150,156.27,3.88
6534,1277,393,481,1641,400,151.61,5.59
6535,722,339,105,1378,300,162.66,2.8
6536,889,28,427,1025,400,95.37,3.71
6537,267,268,354,1764,150,135.53,4.64
6538,1209,429,358,377,150,192.85,4.27
6539,1410,100,301,2521,250,4.03,3.56
6540,1575,246,15,661,200,174.31,4.75
6541,1534,190,456,569,150,142.48,4.18
6542,547,446,201,2417,150,190.95,2.57
6543,1284,489,185,1490,400,81.45,2.67
6544,1682,258,495,2204,200,50.35,3.73
6545,1400,58,441,2122,250,106.58,3.46
6546,1010,308,337,2715,300,160.15,1.35
6547,382,241,460,339,150,72.67,5.28
6548,998,151,95,1251,200,83.47,3.21
6549,1393,273,14,2608,400,67.21,2.01
6550,1561,138,213,221,300,44.09,2.56
6551,1191,281,404,2216,300,72.58,1.24
6552,423,410,313,75,400,33.21,2.58
6553,720,233,380,268,100,130.09,2.98
6554,1217,307,3,1916,300,197.45,3.29
6555,980,95,247,1428,100,197.33,5.78
6556,1319,208,465,1640,200,81.83,4.94
6557,1605,353,404,2903,100,12.73,2.83
6558,1065,227,120,943,250,135.7,3.19
6559,195,394,91,1042,250,96.55,2.91
6560,345,123,329,201,150,140.33,5.24
6561,513,240,170,2183,400,136.08,4.32
6562,1447,423,470,1130,300,99.72,3.04
6563,531,319,262,588,300,134.94,4.49
6564,211,37,77,983,400,55.07,5.03
6565,1994,1,68,1868,250,132.78,4.01
6566,1523,21,393,285,200,179.04,3.45
6567,1797,386,417,633,300,78.34,5.02
6568,672,17,167,2790,300,59.78,2.46
6569,204,374,117,1846,250,198.31,2.16
6570,479,478,167,2520,250,166.25,4.85
6571,1261,314,22,2610,250,199.88,4.4
6572,1499,293,394,819,200,18.19,5.31
6573,1712,397,248,2958,100,74.28,4.35
6574,1421,175,301,1298,200,158.04,1.9
6575,285,458,490,2771,400,124.48,1.57
6576,897,475,240,2692,100,153.88,4.63
6577,1382,402,216,2358,300,30.65,3.56
6578,1714,35,394,1525,150,91.28,3.27
6579,846,327,150,1784,400,152.62,4.08
6580,661,220,144,975,200,150.36,3.32
6581,1226,446,179,1531,400,100.81,4.24
6582,135,437,80,2300,300,120.01,3.84
6583,865,452,342,2475,300,142.76,2.33
6584,85,407,212,2277,400,33.33,1.18
6585,104,69,310,283,400,76.08,3.55
6586,1128,185,43,2364,150,142.75,4.86
6587,343,426,381,2300,400,99.05,5.17
6588,919,15,141,1342,400,70.19,5.48
6589,304,151,137,1702,400,109.83,2.73
6590,511,449,64,1391,200,118.98,1.77
6591,395,379,126,1960,400,42.72,5.76
6592,1169,25,199,2959,300,47.65,1.49
6593,785,175,273,2375,300,103.75,3.89
6594,833,374,117,2359,150,142.17,3.97
6595,1931,273,131,938,400,54.82,5.66
6596,147,61,345,134,200,5.61,5.36
6597,1925,476,84,2883,250,137.79,2.18
6598,490,133,474,2380,150,16.09,4.02
6599,292,394,245,1932,400,148.39,1.9
6600,296,257,456,203,400,3.46,1.77
6601,606,11,302,2686,150,135.05,5.43
6602,1937,492,109,2935,150,157.86,2.23
6603,380,91,161,410,150,163.17,3.74
6604,1941,214,221,1041,250,116.11,4.22
6605,1930,310,481,1840,200,197.95,1.95
6606,1947,349,205,2671,150,181.26,3.78
6607,1056,343,166,1229,300,88.79,4.07
6608,1419,323,343,144,100,79.64,2.24
6609,1412,239,268,1468,250,162.96,4.01
6610,775,188,342,2583,400,144.95,1.04
6611,232,126,439,1041,200,9.31,1.8
6612,984,28,345,1521,200,100.46,2.18
6613,749,333,153,629,250,61.14,3.87
6614,558,324,172,2737,250,86.21,2.43
6615,1493,277,76,1867,150,14.95,2.09
6616,1807,465,222,1914,150,87.99,4.58
6617,198,248,197,452,250,129.03,2.84
6618,981,19,158,1603,250,127.85,4.58
6619,22,176,220,2290,200,167.6,1.21
6620,582,179,209,1940,200,59.7,1.54
6621,1808,172,147,1539,300,135.73,4.1
6622,1753,35,317,740,400,64.79,3.97
6623,1518,477,112,928,150,74.04,4.52
6624,570,165,174,806,200,42.47,2.45
6625,1962,48,340,1500,400,156.33,4.04
6626,1598,123,181,109,200,46.23,2.3
6627,1505,475,266,720,300,57.17,3.73
6628,1186,315,107,1866,150,111.72,1.73
6629,1111,475,319,2350,250,124.91,1.92
6630,1543,96,275,2244,400,23.73,1.72
6631,1147,287,201,2125,400,62.72,3.22
6632,164,37,144,1009,150,16.86,2.97
6633,871,4,374,2572,150,26.94,4.89
6634,823,97,169,609,100,109.29,3.37
6635,1840,266,181,144,100,9.01,3.12
6636,665,107,101,2578,100,108.74,1.7
6637,1177,303,208,459,100,198.86,2.07
6638,122,126,326,1727,150,27.01,2.91
6639,1201,125,372,2515,150,81.64,1.84
6640,1707,66,396,2708,100,113.71,4.73
6641,1059,57,369,2211,250,100.22,1.8
6642,1540,479,198,1910,150,124.86,2.84
6643,1647,65,390,168,200,37.01,5.01
6644,1207,177,9,278,400,99.87,3.47
6645,494,208,473,1460,300,48.47,1.75
6646,1060,445,137,1758,200,45.97,2.63
6647,1864,309,401,1963,200,117.5,5.34
6648,847,262,191,352,250,136.04,4.49
6649,313,449,197,2050,300,11.51,4.37
6650,922,116,22,2508,200,22.13,2.37
6651,1485,71,50,1402,400,54.4,1.66
6652,229,166,473,2125,400,129.54,1.25
6653,1825,88,271,1189,100,100.01,3.55
6654,510,348,475,982,200,88.91,3.96
6655,1035,386,402,1897,100,69.39,2.3
6656,1475,321,454,2152,100,71.55,1.07
6657,1289,27,223,733,200,144.14,5.72
6658,143,92,162,48,200,11.78,4.5
6659,345,123,294,2530,100,189.03,1.68
6660,175,30,283,2000,150,36.64,5.62
6661,108,83,303,2388,250,9.34,1.83
6662,1290,37,57,1680,250,129.14,5.48
6663,1979,408,469,1845,300,163.09,1.51
6664,680,478,229,1541,100,31.13,2.75
6665,984,485,243,2466,250,101.42,2.54
6666,1446,441,495,347,150,52.39,5.55
6667,1020,385,262,127,100,115.7,3.4
6668,1965,2,61,605,300,52.77,4.1
6669,1158,471,437,1558,400,55.86,4.48
6670,157,413,92,1790,100,191.18,3.68
6671,1314,250,242,2509,100,150.72,5.01
6672,189,149,340,2043,200,44.15,2.5
6673,1814,414,159,603,400,110.16,2.63
6674,1948,188,62,2523,100,140.11,1.3
6675,1169,137,119,1282,150,112.39,3.05
6676,125,385,143,2291,400,66.5,5.46
6677,468,105,194,2513,300,49.44,1.07
6678,1384,484,299,2875,300,133.71,5.09
6679,1516,293,87,1052,200,63.62,1.87
6680,664,238,453,1398,300,68.92,1.61
6681,473,194,150,2396,300,174.99,1.46
6682,696,349,337,520,150,95.27,2.45
6683,273,86,341,626,150,39.24,4.7
6684,29,164,23,1249,400,128.02,1.8
6685,1089,83,98,2309,250,85.5,1.74
6686,527,302,279,39,300,171.65,2.14
6687,426,407,96,2301,150,21.97,3.58
6688,491,391,320,2080,100,28.62,1.44
6689,556,429,62,787,150,45.24,3.44
6690,1554,387,120,1788,200,98.13,2.95
6691,561,427,258,1115,200,31.1,4.97
6692,1444,60,208,2397,100,134.66,4.17
6693,406,156,174,1098,250,109.45,4.19
6694,1454,238,413,2504,100,11.76,3.63
6695,372,335,98,1117,300,25.77,2.1
6696,417,276,299,1208,100,61.23,2.43
6697,1479,342,82,420,100,178.21,4.29
6698,109,23,243,2171,200,147.9,1.98
6699,840,51,8,660,400,113.81,3.22
6700,1827,238,470,2438,300,147.53,4.79
6701,385,267,193,1997,250,49.43,1.5
6702,1647,186,238,2836,400,138.04,3.33
6703,30,274,398,2386,250,24.17,4.48
6704,495,439,263,612,150,100.59,3.46
6705,602,65,244,2930,250,6.25,4.1
6706,616,121,325,1410,100,157.31,1.49
6707,1430,21,408,2463,100,94.91,2.52
6708,331,493,108,589,100,143.53,5.68
6709,772,235,42,629,250,174.57,5.48
6710,191,209,440,461,100,30.71,5.08
6711,1002,21,156,160,100,187.29,5.37
6712,222,7,78,1966,200,148.16,3.21
6713,464,196,322,2414,250,27.69,5.5
6714,800,231,322,2545,250,132.31,4.33
6715,1323,194,407,2180,150,107.33,5.13
6716,731,150,363,1369,250,126.95,2.35
6717,334,73,29,609,400,32.73,3.36
6718,1222,61,425,89,250,92.07,2.03
6719,1518,236,221,2768,400,25.3,1.63
6720,761,403,228,2713,300,144.18,3.44
6721,855,448,354,2404,100,41.27,3.07
6722,1526,56,292,2453,150,7.78,2.88
6723,507,486,308,388,150,67.01,4.67
6724,1523,94,481,2317,250,99.58,4.5
6725,465,422,437,2096,100,15.17,4.57
6726,743,491,259,2286,200,81.45,2.65
6727,487,488,222,1963,400,84.22,5.41
6728,540,105,366,2977,150,184.13,4.13
6729,199,333,365,2329,300,96.6,3.24
6730,1707,182,482,690,400,103.49,5.46
6731,1828,117,271,641,250,128.56,5.19
6732,1548,421,328,389,150,97.74,2.47
6733,1826,260,281,1171,250,2.82,2.76
6734,1723,161,2,2724,100,91.4,4.19
6735,261,237,441,2196,300,25.65,2.27
6736,732,208,466,148,200,71.62,4.41
6737,1109,58,186,2736,200,8.16,3.7
6738,1607,372,79,1917,100,72.83,2.51
6739,1411,495,166,1868,300,69.98,2.4
6740,1374,467,71,2809,200,115.85,4.97
6741,1430,326,64,323,250,9.87,4.8
6742,767,404,413,2788,300,182.32,4.62
6743,360,332,307,2111,200,197.3,1.39
6744,271,265,478,2768,200,126.3,1.08
6745,806,85,221,2065,400,24.61,3.96
6746,174,325,253,1126,150,61.71,3.84
6747,1908,499,182,84,100,60.37,3.26
6748,1957,445,154,1524,200,152.18,1.3
6749,301,168,148,822,400,133.53,4.84
6750,619,328,202,2013,200,107.19,2.11
6751,1146,202,6,278,150,121.03,2.38
6752,876,123,312,2926,200,99.19,2.47
6753,32,437,465,1820,100,164.18,5.53
6754,378,190,490,1662,250,171.65,5.26
6755,1108,24,153,1428,400,53.37,4.43
6756,1667,308,253,1482,250,51.25,4.07
6757,145,280,352,1469,200,146.21,5.76
6758,666,41,182,1570,200,85.63,2.14
6759,336,118,424,2838,250,127.89,4.58
6760,1331,267,64,1725,200,5.77,2.23
6761,1769,234,222,407,200,31.04,5.28
6762,1553,461,187,2016,400,110.88,5.04
6763,938,380,50,2129,300,109.23,5.01
6764,1756,374,427,385,100,44.27,2.96
6765,589,491,273,1956,100,155.81,5.01
6766,566,213,317,2776,150,136.08,1.39
6767,805,145,288,2698,300,134.31,4.59
6768,1800,81,360,2937,200,31.78,4.56
6769,1736,195,426,1010,100,67.64,2.95
6770,1182,267,465,188,400,138.75,1.91
6771,1432,16,352,872,150,2.48,4.95
6772,279,200,237,1288,300,31.43,3.3
6773,1058,355,111,2625,150,175.85,4.11
6774,728,480,312,413,200,161.31,3.09
6775,997,158,488,1930,200,70.57,2.76
6776,375,97,98,105,300,120.83,4.4
6777,490,3,439,1421,150,20.09,4.38
6778,1194,127,95,2103,150,165.03,3.25
6779,5,391,205,2568,300,198.87,4.72
6780,924,165,230,1794,300,130.09,5.24
6781,1003,177,55,2454,400,121.83,1.34
6782,434,167,429,2838,300,92.82,4.1
6783,833,89,276,2476,100,116.16,3.27
6784,1878,222,375,1145,300,138.68,2.88
6785,118,115,19,1967,100,134.0,4.79
6786,864,83,142,1811,400,73.04,4.87
6787,701,337,173,651,200,126.52,5.75
6788,1260,79,464,1087,300,74.29,1.64
6789,1936,329,214,586,100,86.28,2.85
6790,58,8,311,1555,300,36.49,4.89
6791,601,411,419,1606,250,34.47,1.9
6792,1199,454,85,2117,400,152.04,2.4
6793,267,301,164,1354,150,96.76,3.46
6794,495,491,173,2939,400,178.15,5.14
6795,1112,163,82,2408,150,176.73,4.66
6796,372,28,118,2175,100,146.82,5.6
6797,1569,325,348,681,200,96.83,1.52
6798,802,267,248,860,250,88.74,5.01
6799,511,284,164,1160,400,160.25,3.98
6800,1203,24,214,340,250,195.37,1.61
6801,1815,211,21,444,100,146.37,3.87
6802,1787,5,221,1410,400,106.92,3.24
6803,1997,116,156,79,250,129.09,1.85
6804,361,61,430,1763,400,196.93,3.6
6805,1933,163,418,2910,150,86.9,4.51
6806,1938,183,42,1215,250,39.97,2.3
6807,584,117,221,1922,300,21.42,5.41
6808,1224,209,289,2138,100,72.04,4.27
6809,733,208,99,293,200,145.08,1.75
6810,903,104,394,570,200,60.73,3.58
6811,500,264,107,1292,300,47.06,2.64
6812,909,200,224,2608,400,135.57,3.41
6813,1571,424,297,2850,200,163.71,5.07
6814,965,463,471,1256,200,28.85,4.84
6815,1573,156,99,1441,250,155.86,3.97
6816,1105,328,436,1877,150,60.12,2.93
6817,533,297,395,2498,300,155.09,3.5
6818,50,46,167,1575,150,69.17,5.14
6819,1367,339,14,2168,200,184.23,4.49
6820,1170,92,225,879,300,123.09,3.68
6821,366,255,82,2499,300,125.41,1.12
6822,1347,333,193,200,150,85.54,2.38
6823,344,84,475,205,250,60.47,3.75
6824,1192,62,244,2418,250,165.65,5.45
6825,1513,431,160,2781,400,137.5,2.77
6826,216,498,345,2116,250,25.81,3.02
6827,403,8,498,563,250,12.9,4.12
6828,796,351,330,1264,400,195.92,1.52
6829,531,489,455,266,300,26.64,2.63
6830,319,309,388,574,100,115.18,2.74
6831,1000,134,23,607,400,87.04,2.8
6832,1694,152,479,79,100,191.7,3.07
6833,1897,480,189,1024,200,194.07,3.12
6834,632,80,174,418,100,103.29,5.85
6835,814,311,39,63,150,17.58,4.48
6836,865,153,161,84,250,125.41,3.28
6837,1443,49,316,2643,100,152.19,4.83
6838,1086,258,93,2014,100,138.73,4.23
6839,696,238,57,1317,300,74.2,4.55
6840,1941,425,143,2504,100,63.0,1.46
6841,76,360,338,223,100,96.17,4.14
6842,900,192,464,1445,150,158.86,5.09
6843,251,247,365,2945,250,83.99,2.53
6844,1713,24,104,1563,150,28.12,2.49
6845,1335,257,201,2785,100,184.02,4.07
6846,1015,417,166,2055,300,36.73,2.96
6847,1714,106,245,1190,400,128.63,1.6
6848,695,378,111,1184,150,157.61,4.17
6849,1011,61,123,2889,100,183.85,3.45
6850,1337,375,291,151,150,33.51,1.89
6851,1624,450,406,961,250,162.06,2.53
6852,382,113,265,2636,100,40.99,5.28
6853,1119,160,435,438,400,96.54,1.92
6854,1051,448,319,994,200,191.06,2.79
6855,1992,296,255,2610,150,36.59,1.05
6856,1811,74,322,2660,250,61.49,4.68
6857,237,60,452,1765,300,122.11,1.26
6858,506,469,154,2966,150,190.87,1.08
6859,1567,104,87,1759,400,135.55,5.48
6860,512,335,204,242,150,108.19,4.51
6861,1857,227,97,1551,150,153.93,1.52
6862,1311,282,216,2438,200,183.35,4.4
6863,518,84,199,473,100,128.24,4.44
6864,1720,223,240,680,300,72.72,4.43
6865,1528,407,154,213,200,110.51,4.23
6866,1536,437,405,753,300,134.39,5.24
6867,1014,109,249,2274,200,101.01,2.44
6868,539,172,462,1633,200,124.07,2.94
6869,1617,122,453,2276,300,135.8,4.43
6870,1443,432,52,69,200,145.28,4.75
6871,117,375,430,1755,100,107.86,4.69
6872,1358,177,490,795,400,139.86,1.4
6873,768,456,62,772,400,101.45,4.43
6874,1380,108,475,2922,300,104.45,3.3
6875,1289,386,129,2419,400,100.52,5.72
6876,1752,418,494,2647,300,31.2,5.0
6877,645,318,140,2790,250,7.77,4.91
6878,7,79,89,2140,250,175.88,1.7
6879,871,364,458,2118,250,174.8,4.71
6880,1227,453,386,2689,300,176.04,1.41
6881,937,13,404,2704,300,32.17,3.69
6882,266,299,27,2852,200,127.71,4.96
6883,609,230,231,2713,150,123.14,2.9
6884,1103,214,9,1104,300,144.32,1.53
6885,873,8,166,452,200,73.93,1.57
6886,287,267,478,1818,200,153.82,2.5
6887,16,412,68,962,300,17.81,4.21
6888,495,95,135,2939,400,71.22,3.46
6889,188,4,358,1685,300,93.79,1.41
6890,1083,168,417,2508,200,65.61,3.3
6891,472,420,462,1038,200,54.58,4.76
6892,1497,325,373,2038,200,159.13,2.62
6893,297,374,42,501,100,77.71,3.97
6894,1385,187,149,1738,300,53.72,1.47
6895,1987,162,146,2823,100,56.57,3.02
6896,1505,40,78,1368,300,55.92,1.6
6897,1224,211,222,551,250,55.94,5.09
6898,1839,236,358,1590,250,16.95,2.4
6899,283,250,335,2856,150,66.41,1.46
6900,259,418,172,168,150,177.01,3.23
6901,169,473,312,2875,300,99.34,2.94
6902,1078,312,84,2234,150,179.3,3.62
6903,706,240,343,934,250,105.7,4.0
6904,798,207,76,1046,250,149.25,5.69
6905,1556,402,445,900,150,164.07,2.66
6906,223,275,431,1645,100,183.06,3.89
6907,1067,137,454,2759,200,198.48,3.6
6908,836,122,452,987,250,108.8,4.96
6909,601,361,235,27,400,161.69,5.81
6910,465,142,78,2161,100,189.1,1.13
6911,1883,348,62,1056,200,143.95,3.22
6912,1957,190,20,58,100,66.45,4.16
6913,1596,130,321,1824,200,126.31,5.46
6914,272,31,104,2281,100,65.29,3.13
6915,44,306,270,2023,300,119.59,1.92
6916,1096,60,499,2337,300,179.23,2.91
6917,836,55,250,639,100,52.17,1.61
6918,455,26,346,2660,250,91.0,4.92
6919,664,218,124,2592,150,93.0,1.44
6920,267,69,323,1188,200,87.92,2.68
6921,645,223,481,290,400,189.58,4.24
6922,1980,449,371,1709,300,39.63,3.42
6923,1539,401,41,1127,300,14.5,4.61
6924,988,374,318,2068,400,3.17,2.81
6925,743,303,295,1717,400,60.67,4.57
6926,1504,371,293,1374,150,131.93,2.74
6927,509,65,156,1665,100,121.55,1.97
6928,1133,180,328,2053,150,80.71,4.68
6929,1836,259,254,2919,250,17.49,4.32
6930,1029,24,20,435,400,73.07,5.16
6931,448,296,21,629,400,116.54,4.06
6932,1096,301,361,2505,400,36.54,4.4
6933,1065,336,170,520,300,92.02,4.19
6934,53,262,252,230,150,64.12,4.9
6935,1291,271,343,2583,250,103.14,3.82
6936,1018,228,206,2675,400,127.07,4.94
6937,1073,432,356,2445,150,74.77,3.25
6938,1140,40,434,1244,150,136.55,5.53
6939,881,500,228,2620,400,117.23,2.11
6940,1124,47,33,34,400,183.18,2.84
6941,271,237,29,2067,400,157.19,3.8
6942,375,360,400,1411,100,97.41,1.88
6943,1345,333,152,1949,200,75.94,3.44
6944,370,33,154,1006,250,51.15,1.56
6945,1033,304,293,2068,100,76.43,2.65
6946,473,179,254,2890,250,43.96,4.0
6947,1193,38,230,1873,100,82.53,4.94
6948,1477,250,442,1454,250,112.82,2.91
6949,850,287,409,1831,400,31.63,2.78
6950,850,131,468,89,300,97.79,5.05
6951,1314,354,381,399,400,96.89,3.06
6952,1468,114,396,1096,100,29.33,3.36
6953,615,113,116,1459,200,30.79,3.16
6954,1850,410,35,554,100,18.62,4.1
6955,694,361,276,261,200,177.69,1.58
6956,458,446,315,1561,250,37.43,3.19
6957,1596,172,281,20,250,98.06,4.0
6958,1052,12,445,2527,400,36.4,2.1
6959,1076,201,377,668,150,80.32,2.26
6960,1621,2,214,2861,400,186.05,1.51
6961,1884,228,493,196,150,86.21,3.44
6962,812,404,72,2022,250,167.93,2.12
6963,1870,299,388,2488,200,38.3,2.39
6964,1715,333,472,493,300,15.83,2.77
6965,1066,446,195,1047,100,55.3,1.6
6966,284,69,262,2145,100,29.86,3.77
6967,1646,264,442,833,300,181.06,3.9
6968,1373,288,295,2411,400,100.34,3.79
6969,948,109,272,483,150,73.77,1.38
6970,322,62,482,1846,100,80.9,2.75
6971,883,17,305,2307,200,104.92,2.33
6972,470,28,124,2781,250,157.52,2.99
6973,1829,369,26,99,150,189.74,4.21
6974,229,206,182,30,250,66.71,4.23
6975,1844,372,367,2377,100,137.59,2.87
6976,1524,157,256,70,100,188.24,3.24
6977,1501,43,479,1429,200,177.28,2.54
6978,846,468,72,399,100,117.32,1.44
6979,146,79,186,2838,200,78.76,3.46
6980,1289,286,280,1334,400,24.91,3.61
6981,1588,421,208,2750,200,94.71,1.22
6982,284,220,175,122,300,172.5,5.96
6983,60,153,198,1904,300,196.72,4.69
6984,636,78,227,2981,200,9.89,3.76
6985,1503,59,348,1342,200,18.0,1.72
6986,94,248,353,820,100,73.13,4.57
6987,816,20,207,1167,250,198.69,2.02
6988,1579,408,413,1353,300,90.47,2.3
6989,1040,389,204,852,200,152.04,2.38
6990,1279,405,127,944,150,92.03,5.49
6991,127,29,92,209,300,20.57,4.53
6992,1025,230,87,163,200,123.48,3.65
6993,990,222,148,1951,300,183.98,3.49
6994,1776,51,139,2391,200,176.93,4.49
6995,630,213,166,2783,300,106.45,2.25
6996,156,463,93,1193,100,106.63,1.43
6997,199,88,254,737,400,95.5,2.48
6998,1395,449,337,426,200,122.14,3.23
6999,404,447,6,2735,150,117.55,2.69
7000,675,291,308,94,300,18.94,2.69
7001,1629,207,204,2863,250,3.32,2.19
7002,1649,179,260,177,300,65.63,4.28
7003,1478,367,31,1899,300,125.55,2.08
7004,1522,199,314,1508,400,72.05,3.39
7005,688,305,426,2620,100,142.4,1.46
7006,50,195,85,630,250,21.29,4.81
7007,945,184,420,618,100,120.63,1.86
7008,678,308,172,2447,100,62.79,1.56
7009,1746,392,473,2594,300,69.84,1.15
7010,909,133,302,214,200,95.22,3.37
7011,972,422,250,2565,200,134.8,1.68
7012,747,318,30,2411,200,116.7,5.64
7013,692,233,128,1846,250,70.73,5.26
7014,724,377,479,196,100,141.12,3.5
7015,1669,163,218,2263,400,163.65,2.03
7016,364,419,169,580,400,182.67,3.07
7017,1560,352,9,2643,300,125.2,3.71
7018,963,248,239,1945,400,199.44,4.11
7019,1914,108,306,939,150,121.29,1.61
7020,404,390,115,1735,100,83.86,1.57
7021,581,62,254,927,250,166.94,4.42
7022,1315,480,88,697,250,2.26,2.57
7023,899,345,444,1516,300,80.15,1.9
7024,252,119,314,261,100,180.07,3.14
7025,600,160,26,714,400,167.07,4.97
7026,136,136,257,1527,200,35.29,3.02
7027,1248,121,414,2363,100,94.94,3.02
7028,320,143,438,137,250,8.92,1.8
7029,541,111,339,2592,100,56.28,5.24
7030,1914,290,62,247,150,41.27,2.09
7031,1324,250,111,332,300,2.3,5.74
7032,433,403,337,2787,400,99.97,5.07
7033,930,498,494,1423,300,77.59,4.98
7034,324,377,117,2048,300,62.64,3.45
7035,1503,498,367,1642,300,113.21,3.84
7036,1428,153,403,618,100,32.03,3.49
7037,1907,457,290,2639,200,156.24,1.19
7038,463,11,346,1348,100,84.2,2.76
7039,933,326,85,690,250,165.2,5.06
7040,16,284,218,1072,250,181.8,4.26
7041,513,134,452,27,100,52.56,5.57
7042,541,439,390,1883,150,88.3,3.38
7043,401,445,117,1416,400,176.69,1.63
7044,1989,379,189,2322,150,68.36,3.75
7045,1014,273,330,1608,200,69.38,5.11
7046,1015,87,472,1943,250,174.01,3.61
7047,1600,320,412,1616,300,129.46,2.64
7048,1093,314,467,2662,150,53.64,5.71
7049,1680,3,449,2723,200,51.45,4.02
7050,89,342,324,669,150,29.39,4.45
7051,517,453,28,876,400,164.73,2.63
7052,990,394,28,1855,200,151.73,3.05
7053,1835,332,75,2817,300,145.85,3.22
7054,369,493,228,347,250,83.13,2.49
7055,689,328,316,2963,250,81.59,4.73
7056,992,179,312,341,150,172.85,5.61
